"Notes","County","County Code","2023 Urbanization","2023 Urbanization Code","Year","Year Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"St. Louis city, MO","29510","Large Central Metro","1","2024 ","2024",21,Not Available,Not Available,Not Available,Not Available
,"Douglas County, NE","31055","Medium Metro","3","2018","2018",13,566880,2.3,1.2,3.9
,"Douglas County, NE","31055","Medium Metro","3","2019","2019",17,571327,3.0,1.7,4.8
,"Douglas County, NE","31055","Medium Metro","3","2020","2020",15,574332,2.6,1.5,4.3
,"Douglas County, NE","31055","Medium Metro","3","2021","2021",20,585008,3.4,2.1,5.3
,"Douglas County, NE","31055","Medium Metro","3","2022","2022",14,Not Available,Not Available,Not Available,Not Available
,"Lancaster County, NE","31109","Medium Metro","3","2022","2022",10,Not Available,Not Available,Not Available,Not Available
,"Clark County, NV","32003","Large Central Metro","1","2018","2018",145,2231647,6.5,5.4,7.6
,"Clark County, NV","32003","Large Central Metro","1","2019","2019",110,2266715,4.9,3.9,5.8
,"Clark County, NV","32003","Large Central Metro","1","2020","2020",151,2315963,6.5,5.5,7.6
,"Clark County, NV","32003","Large Central Metro","1","2021","2021",141,2292476,6.2,5.1,7.2
,"Clark County, NV","32003","Large Central Metro","1","2022","2022",113,Not Available,Not Available,Not Available,Not Available
,"Clark County, NV","32003","Large Central Metro","1","2023","2023",106,Not Available,Not Available,Not Available,Not Available
,"Clark County, NV","32003","Large Central Metro","1","2024 ","2024",96,Not Available,Not Available,Not Available,Not Available
,"Lyon County, NV","32019","Medium Metro","3","2018","2018",10,55808,17.9,8.6,33.0
,"Nye County, NV","32023","Micropolitan (Nonmetro)","5","2022","2022",12,Not Available,Not Available,Not Available,Not Available
,"Washoe County, NV","32031","Medium Metro","3","2018","2018",31,465735,6.7,4.5,9.4
,"Washoe County, NV","32031","Medium Metro","3","2019","2019",36,471519,7.6,5.3,10.6
,"Washoe County, NV","32031","Medium Metro","3","2020","2020",43,477082,9.0,6.5,12.1
,"Washoe County, NV","32031","Medium Metro","3","2021","2021",50,493392,10.1,7.5,13.4
,"Washoe County, NV","32031","Medium Metro","3","2022","2022",40,Not Available,Not Available,Not Available,Not Available
,"Washoe County, NV","32031","Medium Metro","3","2023","2023",34,Not Available,Not Available,Not Available,Not Available
,"Washoe County, NV","32031","Medium Metro","3","2024 ","2024",20,Not Available,Not Available,Not Available,Not Available
,"Carson City, NV","32510","Small Metro","4","2018","2018",10,55414,18.0,8.7,33.2
,"Hillsborough County, NH","33011","Medium Metro","3","2018","2018",10,415247,2.4,1.2,4.4
,"Hillsborough County, NH","33011","Medium Metro","3","2020","2020",10,418735,2.4,1.1,4.4
,"Hillsborough County, NH","33011","Medium Metro","3","2021","2021",14,424079,3.3,1.8,5.5
,"Rockingham County, NH","33015","Large Fringe Metro","2","2019","2019",11,309769,3.6,1.8,6.4
,"Atlantic County, NJ","34001","Medium Metro","3","2019","2019",30,263670,11.4,7.7,16.2
,"Atlantic County, NJ","34001","Medium Metro","3","2020","2020",23,262945,8.7,5.5,13.1
,"Atlantic County, NJ","34001","Medium Metro","3","2021","2021",15,274966,5.5,3.1,9.0
,"Atlantic County, NJ","34001","Medium Metro","3","2022","2022",14,Not Available,Not Available,Not Available,Not Available
,"Atlantic County, NJ","34001","Medium Metro","3","2023","2023",11,Not Available,Not Available,Not Available,Not Available
,"Atlantic County, NJ","34001","Medium Metro","3","2024 ","2024",15,Not Available,Not Available,Not Available,Not Available
,"Bergen County, NJ","34003","Large Fringe Metro","2","2018","2018",33,936692,3.5,2.4,4.9
,"Bergen County, NJ","34003","Large Fringe Metro","2","2019","2019",20,932202,2.1,1.3,3.3
,"Bergen County, NJ","34003","Large Fringe Metro","2","2020","2020",30,930394,3.2,2.2,4.6
,"Bergen County, NJ","34003","Large Fringe Metro","2","2021","2021",29,953819,3.0,2.0,4.4
,"Bergen County, NJ","34003","Large Fringe Metro","2","2022","2022",19,Not Available,Not Available,Not Available,Not Available
,"Bergen County, NJ","34003","Large Fringe Metro","2","2023","2023",18,Not Available,Not Available,Not Available,Not Available
,"Bergen County, NJ","34003","Large Fringe Metro","2","2024 ","2024",12,Not Available,Not Available,Not Available,Not Available
,"Burlington County, NJ","34005","Large Fringe Metro","2","2018","2018",34,445384,7.6,5.3,10.7
,"Burlington County, NJ","34005","Large Fringe Metro","2","2019","2019",19,445349,4.3,2.6,6.7
,"Burlington County, NJ","34005","Large Fringe Metro","2","2020","2020",18,446596,4.0,2.4,6.4
,"Burlington County, NJ","34005","Large Fringe Metro","2","2021","2021",17,464269,3.7,2.1,5.9
,"Burlington County, NJ","34005","Large Fringe Metro","2","2022","2022",11,Not Available,Not Available,Not Available,Not Available
,"Burlington County, NJ","34005","Large Fringe Metro","2","2023","2023",14,Not Available,Not Available,Not Available,Not Available
,"Camden County, NJ","34007","Large Fringe Metro","2","2018","2018",38,507078,7.5,5.3,10.3
,"Camden County, NJ","34007","Large Fringe Metro","2","2019","2019",21,506471,4.1,2.6,6.3
,"Camden County, NJ","34007","Large Fringe Metro","2","2020","2020",34,506809,6.7,4.6,9.4
,"Camden County, NJ","34007","Large Fringe Metro","2","2021","2021",25,523771,4.8,3.1,7.0
,"Camden County, NJ","34007","Large Fringe Metro","2","2022","2022",20,Not Available,Not Available,Not Available,Not Available
,"Camden County, NJ","34007","Large Fringe Metro","2","2023","2023",21,Not Available,Not Available,Not Available,Not Available
,"Cape May County, NJ","34009","Medium Metro","3","2019","2019",10,92039,10.9,5.2,20.0
,"Cumberland County, NJ","34011","Small Metro","4","2019","2019",10,149527,6.7,3.2,12.3
,"Essex County, NJ","34013","Large Central Metro","1","2018","2018",39,799767,4.9,3.5,6.7
,"Essex County, NJ","34013","Large Central Metro","1","2019","2019",34,798975,4.3,2.9,5.9
,"Essex County, NJ","34013","Large Central Metro","1","2020","2020",19,800501,2.4,1.4,3.7
,"Essex County, NJ","34013","Large Central Metro","1","2021","2021",21,854917,2.5,1.5,3.8
,"Essex County, NJ","34013","Large Central Metro","1","2022","2022",27,Not Available,Not Available,Not Available,Not Available
,"Essex County, NJ","34013","Large Central Metro","1","2023","2023",23,Not Available,Not Available,Not Available,Not Available
,"Essex County, NJ","34013","Large Central Metro","1","2024 ","2024",15,Not Available,Not Available,Not Available,Not Available
,"Gloucester County, NJ","34015","Large Fringe Metro","2","2018","2018",12,291408,4.1,2.1,7.2
,"Gloucester County, NJ","34015","Large Fringe Metro","2","2019","2019",17,291636,5.8,3.4,9.3
,"Gloucester County, NJ","34015","Large Fringe Metro","2","2020","2020",14,293245,4.8,2.6,8.0
,"Gloucester County, NJ","34015","Large Fringe Metro","2","2021","2021",13,304477,4.3,2.3,7.3
,"Gloucester County, NJ","34015","Large Fringe Metro","2","2023","2023",12,Not Available,Not Available,Not Available,Not Available
,"Hudson County, NJ","34017","Large Central Metro","1","2018","2018",22,676061,3.3,2.0,4.9
,"Hudson County, NJ","34017","Large Central Metro","1","2019","2019",21,672391,3.1,1.9,4.8
,"Hudson County, NJ","34017","Large Central Metro","1","2020","2020",10,671666,1.5,0.7,2.7
,"Hudson County, NJ","34017","Large Central Metro","1","2021","2021",16,702463,2.3,1.3,3.7
,"Hudson County, NJ","34017","Large Central Metro","1","2023","2023",18,Not Available,Not Available,Not Available,Not Available
,"Mercer County, NJ","34021","Medium Metro","3","2018","2018",16,369811,4.3,2.5,7.0
,"Mercer County, NJ","34021","Medium Metro","3","2019","2019",13,367430,3.5,1.9,6.1
,"Mercer County, NJ","34021","Medium Metro","3","2020","2020",13,367239,3.5,1.9,6.1
,"Mercer County, NJ","34021","Medium Metro","3","2023","2023",10,Not Available,Not Available,Not Available,Not Available
,"Middlesex County, NJ","34023","Large Fringe Metro","2","2018","2018",33,829685,4.0,2.7,5.6
,"Middlesex County, NJ","34023","Large Fringe Metro","2","2019","2019",25,825062,3.0,2.0,4.5
,"Middlesex County, NJ","34023","Large Fringe Metro","2","2020","2020",18,822736,2.2,1.3,3.5
,"Middlesex County, NJ","34023","Large Fringe Metro","2","2021","2021",33,860807,3.8,2.6,5.4
,"Middlesex County, NJ","34023","Large Fringe Metro","2","2022","2022",27,Not Available,Not Available,Not Available,Not Available
,"Middlesex County, NJ","34023","Large Fringe Metro","2","2023","2023",25,Not Available,Not Available,Not Available,Not Available
,"Middlesex County, NJ","34023","Large Fringe Metro","2","2024 ","2024",30,Not Available,Not Available,Not Available,Not Available
,"Monmouth County, NJ","34025","Large Fringe Metro","2","2018","2018",36,621354,5.8,4.1,8.0
,"Monmouth County, NJ","34025","Large Fringe Metro","2","2019","2019",21,618795,3.4,2.1,5.2
,"Monmouth County, NJ","34025","Large Fringe Metro","2","2020","2020",25,618381,4.0,2.6,6.0
,"Monmouth County, NJ","34025","Large Fringe Metro","2","2021","2021",33,645354,5.1,3.5,7.2
,"Monmouth County, NJ","34025","Large Fringe Metro","2","2022","2022",18,Not Available,Not Available,Not Available,Not Available
,"Monmouth County, NJ","34025","Large Fringe Metro","2","2023","2023",25,Not Available,Not Available,Not Available,Not Available
,"Monmouth County, NJ","34025","Large Fringe Metro","2","2024 ","2024",21,Not Available,Not Available,Not Available,Not Available
,"Morris County, NJ","34027","Large Fringe Metro","2","2018","2018",18,494228,3.6,2.2,5.8
,"Morris County, NJ","34027","Large Fringe Metro","2","2019","2019",21,491845,4.3,2.6,6.5
,"Morris County, NJ","34027","Large Fringe Metro","2","2020","2020",19,491087,3.9,2.3,6.0
,"Morris County, NJ","34027","Large Fringe Metro","2","2021","2021",18,510981,3.5,2.1,5.6
,"Morris County, NJ","34027","Large Fringe Metro","2","2022","2022",16,Not Available,Not Available,Not Available,Not Available
,"Morris County, NJ","34027","Large Fringe Metro","2","2023","2023",18,Not Available,Not Available,Not Available,Not Available
,"Morris County, NJ","34027","Large Fringe Metro","2","2024 ","2024",17,Not Available,Not Available,Not Available,Not Available
,"Ocean County, NJ","34029","Large Fringe Metro","2","2018","2018",43,601651,7.1,5.2,9.6
,"Ocean County, NJ","34029","Large Fringe Metro","2","2019","2019",40,607186,6.6,4.7,9.0
,"Ocean County, NJ","34029","Large Fringe Metro","2","2020","2020",48,614237,7.8,5.8,10.4
,"Ocean County, NJ","34029","Large Fringe Metro","2","2021","2021",37,648998,5.7,4.0,7.9
,"Ocean County, NJ","34029","Large Fringe Metro","2","2022","2022",30,Not Available,Not Available,Not Available,Not Available
,"Ocean County, NJ","34029","Large Fringe Metro","2","2023","2023",28,Not Available,Not Available,Not Available,Not Available
,"Ocean County, NJ","34029","Large Fringe Metro","2","2024 ","2024",18,Not Available,Not Available,Not Available,Not Available
,"Passaic County, NJ","34031","Large Fringe Metro","2","2018","2018",12,503310,2.4,1.2,4.2
,"Passaic County, NJ","34031","Large Fringe Metro","2","2019","2019",14,501826,2.8,1.5,4.7
,"Passaic County, NJ","34031","Large Fringe Metro","2","2021","2021",10,518117,1.9,0.9,3.5
,"Passaic County, NJ","34031","Large Fringe Metro","2","2023","2023",10,Not Available,Not Available,Not Available,Not Available
,"Somerset County, NJ","34035","Large Fringe Metro","2","2019","2019",11,328934,3.3,1.7,6.0
,"Sussex County, NJ","34037","Large Fringe Metro","2","2018","2018",11,140799,7.8,3.9,14.0
,"Union County, NJ","34039","Large Fringe Metro","2","2018","2018",18,558067,3.2,1.9,5.1
,"Union County, NJ","34039","Large Fringe Metro","2","2019","2019",16,556341,2.9,1.6,4.7
,"Union County, NJ","34039","Large Fringe Metro","2","2020","2020",19,555394,3.4,2.1,5.3
,"Union County, NJ","34039","Large Fringe Metro","2","2021","2021",26,572114,4.5,3.0,6.7
,"Union County, NJ","34039","Large Fringe Metro","2","2022","2022",12,Not Available,Not Available,Not Available,Not Available
,"Union County, NJ","34039","Large Fringe Metro","2","2023","2023",10,Not Available,Not Available,Not Available,Not Available
,"Warren County, NJ","34041","Medium Metro","3","2018","2018",10,105779,9.5,4.5,17.4
,"Bernalillo County, NM","35001","Medium Metro","3","2018","2018",52,678701,7.7,5.7,10.0
,"Bernalillo County, NM","35001","Medium Metro","3","2019","2019",51,679121,7.5,5.6,9.9
,"Bernalillo County, NM","35001","Medium Metro","3","2020","2020",62,681666,9.1,7.0,11.7
,"Bernalillo County, NM","35001","Medium Metro","3","2021","2021",68,674393,10.1,7.8,12.8
,"Bernalillo County, NM","35001","Medium Metro","3","2022","2022",39,Not Available,Not Available,Not Available,Not Available
,"Bernalillo County, NM","35001","Medium Metro","3","2023","2023",23,Not Available,Not Available,Not Available,Not Available
,"Bernalillo County, NM","35001","Medium Metro","3","2024 ","2024",26,Not Available,Not Available,Not Available,Not Available
,"Rio Arriba County, NM","35039","Micropolitan (Nonmetro)","5","2019","2019",11,38921,28.3,14.1,50.6
,"Rio Arriba County, NM","35039","Micropolitan (Nonmetro)","5","2020","2020",13,38521,33.7,18.0,57.7
,"Sandoval County, NM","35043","Medium Metro","3","2020","2020",12,148904,8.1,4.2,14.1
,"Santa Fe County, NM","35049","Small Metro","4","2018","2018",10,150056,6.7,3.2,12.3
,"Santa Fe County, NM","35049","Small Metro","4","2019","2019",15,150358,10.0,5.6,16.5
,"Santa Fe County, NM","35049","Small Metro","4","2020","2020",12,151946,7.9,4.1,13.8
,"Santa Fe County, NM","35049","Small Metro","4","2021","2021",13,155201,8.4,4.5,14.3
,"Santa Fe County, NM","35049","Small Metro","4","2023","2023",13,Not Available,Not Available,Not Available,Not Available
,"Albany County, NY","36001","Medium Metro","3","2019","2019",11,305506,3.6,1.8,6.4
,"Albany County, NY","36001","Medium Metro","3","2020","2020",13,303654,4.3,2.3,7.3
,"Bronx County, NY","36005","Large Central Metro","1","2018","2018",59,1432132,4.1,3.1,5.3
,"Bronx County, NY","36005","Large Central Metro","1","2019","2019",69,1418207,4.9,3.8,6.2
,"Bronx County, NY","36005","Large Central Metro","1","2020","2020",104,1401142,7.4,6.0,8.8
,"Bronx County, NY","36005","Large Central Metro","1","2021","2021",155,1424948,10.9,9.2,12.6
,"Bronx County, NY","36005","Large Central Metro","1","2022","2022",115,Not Available,Not Available,Not Available,Not Available
,"Bronx County, NY","36005","Large Central Metro","1","2023","2023",122,Not Available,Not Available,Not Available,Not Available
,"Bronx County, NY","36005","Large Central Metro","1","2024 ","2024",55,Not Available,Not Available,Not Available,Not Available
,"Broome County, NY","36007","Small Metro","4","2019","2019",11,190488,5.8,2.9,10.3
,"Broome County, NY","36007","Small Metro","4","2020","2020",16,189420,8.4,4.8,13.7
,"Broome County, NY","36007","Small Metro","4","2021","2021",12,197240,6.1,3.1,10.6
,"Dutchess County, NY","36027","Medium Metro","3","2018","2018",15,293718,5.1,2.9,8.4
,"Dutchess County, NY","36027","Medium Metro","3","2019","2019",18,294218,6.1,3.6,9.7
,"Dutchess County, NY","36027","Medium Metro","3","2020","2020",23,293293,7.8,5.0,11.8
,"Dutchess County, NY","36027","Medium Metro","3","2021","2021",18,297112,6.1,3.6,9.6
,"Dutchess County, NY","36027","Medium Metro","3","2022","2022",17,Not Available,Not Available,Not Available,Not Available
,"Dutchess County, NY","36027","Medium Metro","3","2023","2023",15,Not Available,Not Available,Not Available,Not Available
,"Dutchess County, NY","36027","Medium Metro","3","2024 ","2024",11,Not Available,Not Available,Not Available,Not Available
,"Erie County, NY","36029","Large Central Metro","1","2018","2018",48,919719,5.2,3.8,6.9
,"Erie County, NY","36029","Large Central Metro","1","2019","2019",25,918702,2.7,1.8,4.0
,"Erie County, NY","36029","Large Central Metro","1","2020","2020",46,917241,5.0,3.7,6.7
,"Erie County, NY","36029","Large Central Metro","1","2021","2021",50,950683,5.3,3.9,6.9
,"Erie County, NY","36029","Large Central Metro","1","2022","2022",37,Not Available,Not Available,Not Available,Not Available
,"Erie County, NY","36029","Large Central Metro","1","2023","2023",38,Not Available,Not Available,Not Available,Not Available
,"Erie County, NY","36029","Large Central Metro","1","2024 ","2024",25,Not Available,Not Available,Not Available,Not Available
,"Kings County, NY","36047","Large Central Metro","1","2018","2018",65,2582830,2.5,1.9,3.2
,"Kings County, NY","36047","Large Central Metro","1","2019","2019",66,2559903,2.6,2.0,3.3
,"Kings County, NY","36047","Large Central Metro","1","2020","2020",100,2538934,3.9,3.2,4.7
,"Kings County, NY","36047","Large Central Metro","1","2021","2021",105,2641052,4.0,3.2,4.7
,"Kings County, NY","36047","Large Central Metro","1","2022","2022",104,Not Available,Not Available,Not Available,Not Available
,"Kings County, NY","36047","Large Central Metro","1","2023","2023",83,Not Available,Not Available,Not Available,Not Available
,"Kings County, NY","36047","Large Central Metro","1","2024 ","2024",47,Not Available,Not Available,Not Available,Not Available
,"Monroe County, NY","36055","Large Central Metro","1","2018","2018",39,742474,5.3,3.7,7.2
,"Monroe County, NY","36055","Large Central Metro","1","2019","2019",34,741770,4.6,3.2,6.4
,"Monroe County, NY","36055","Large Central Metro","1","2020","2020",30,740900,4.0,2.7,5.8
,"Monroe County, NY","36055","Large Central Metro","1","2021","2021",23,755160,3.0,1.9,4.6
,"Monroe County, NY","36055","Large Central Metro","1","2022","2022",20,Not Available,Not Available,Not Available,Not Available
,"Monroe County, NY","36055","Large Central Metro","1","2023","2023",31,Not Available,Not Available,Not Available,Not Available
,"Monroe County, NY","36055","Large Central Metro","1","2024 ","2024",16,Not Available,Not Available,Not Available,Not Available
,"Nassau County, NY","36059","Large Fringe Metro","2","2018","2018",56,1358343,4.1,3.1,5.4
,"Nassau County, NY","36059","Large Fringe Metro","2","2019","2019",62,1356924,4.6,3.5,5.9
,"Nassau County, NY","36059","Large Fringe Metro","2","2020","2020",69,1351334,5.1,4.0,6.5
,"Nassau County, NY","36059","Large Fringe Metro","2","2021","2021",61,1390907,4.4,3.4,5.6
,"Nassau County, NY","36059","Large Fringe Metro","2","2022","2022",54,Not Available,Not Available,Not Available,Not Available
,"Nassau County, NY","36059","Large Fringe Metro","2","2023","2023",42,Not Available,Not Available,Not Available,Not Available
,"Nassau County, NY","36059","Large Fringe Metro","2","2024 ","2024",31,Not Available,Not Available,Not Available,Not Available
,"New York County, NY","36061","Large Central Metro","1","2018","2018",50,1628701,3.1,2.3,4.0
,"New York County, NY","36061","Large Central Metro","1","2019","2019",53,1628706,3.3,2.4,4.3
,"New York County, NY","36061","Large Central Metro","1","2020","2020",73,1611989,4.5,3.5,5.7
,"New York County, NY","36061","Large Central Metro","1","2021","2021",81,1576876,5.1,4.1,6.4
,"New York County, NY","36061","Large Central Metro","1","2022","2022",81,Not Available,Not Available,Not Available,Not Available
,"New York County, NY","36061","Large Central Metro","1","2023","2023",68,Not Available,Not Available,Not Available,Not Available
,"New York County, NY","36061","Large Central Metro","1","2024 ","2024",45,Not Available,Not Available,Not Available,Not Available
,"Niagara County, NY","36063","Large Fringe Metro","2","2018","2018",11,210433,5.2,2.6,9.4
,"Niagara County, NY","36063","Large Fringe Metro","2","2019","2019",13,209281,6.2,3.3,10.6
,"Niagara County, NY","36063","Large Fringe Metro","2","2020","2020",11,208396,5.3,2.6,9.4
,"Niagara County, NY","36063","Large Fringe Metro","2","2021","2021",15,211653,7.1,4.0,11.7
,"Oneida County, NY","36065","Medium Metro","3","2020","2020",15,227346,6.6,3.7,10.9
,"Onondaga County, NY","36067","Medium Metro","3","2018","2018",23,461809,5.0,3.2,7.5
,"Onondaga County, NY","36067","Medium Metro","3","2019","2019",15,460528,3.3,1.8,5.4
,"Onondaga County, NY","36067","Medium Metro","3","2020","2020",12,459214,2.6,1.4,4.6
,"Onondaga County, NY","36067","Medium Metro","3","2021","2021",24,473236,5.1,3.2,7.5
,"Onondaga County, NY","36067","Medium Metro","3","2022","2022",14,Not Available,Not Available,Not Available,Not Available
,"Orange County, NY","36071","Medium Metro","3","2018","2018",29,381951,7.6,5.1,10.9
,"Orange County, NY","36071","Medium Metro","3","2019","2019",19,384940,4.9,3.0,7.7
,"Orange County, NY","36071","Medium Metro","3","2020","2020",14,385234,3.6,2.0,6.1
,"Orange County, NY","36071","Medium Metro","3","2021","2021",33,404525,8.2,5.6,11.5
,"Orange County, NY","36071","Medium Metro","3","2022","2022",34,Not Available,Not Available,Not Available,Not Available
,"Orange County, NY","36071","Medium Metro","3","2023","2023",19,Not Available,Not Available,Not Available,Not Available
,"Queens County, NY","36081","Large Central Metro","1","2018","2018",45,2278906,2.0,1.4,2.6
,"Queens County, NY","36081","Large Central Metro","1","2019","2019",46,2253858,2.0,1.5,2.7
,"Queens County, NY","36081","Large Central Metro","1","2020","2020",108,2225821,4.9,3.9,5.8
,"Queens County, NY","36081","Large Central Metro","1","2021","2021",79,2331143,3.4,2.7,4.2
,"Queens County, NY","36081","Large Central Metro","1","2022","2022",95,Not Available,Not Available,Not Available,Not Available
,"Queens County, NY","36081","Large Central Metro","1","2023","2023",79,Not Available,Not Available,Not Available,Not Available
,"Queens County, NY","36081","Large Central Metro","1","2024 ","2024",34,Not Available,Not Available,Not Available,Not Available
,"Richmond County, NY","36085","Large Central Metro","1","2018","2018",27,476179,5.7,3.7,8.2
,"Richmond County, NY","36085","Large Central Metro","1","2019","2019",33,476143,6.9,4.8,9.7
,"Richmond County, NY","36085","Large Central Metro","1","2020","2020",44,475327,9.3,6.7,12.4
,"Richmond County, NY","36085","Large Central Metro","1","2021","2021",44,493494,8.9,6.5,12.0
,"Richmond County, NY","36085","Large Central Metro","1","2022","2022",31,Not Available,Not Available,Not Available,Not Available
,"Richmond County, NY","36085","Large Central Metro","1","2023","2023",24,Not Available,Not Available,Not Available,Not Available
,"Richmond County, NY","36085","Large Central Metro","1","2024 ","2024",10,Not Available,Not Available,Not Available,Not Available
,"Rockland County, NY","36087","Large Fringe Metro","2","2021","2021",16,339227,4.7,2.7,7.7
,"Rockland County, NY","36087","Large Fringe Metro","2","2022","2022",11,Not Available,Not Available,Not Available,Not Available
,"Suffolk County, NY","36103","Large Fringe Metro","2","2018","2018",106,1481093,7.2,5.8,8.5
,"Suffolk County, NY","36103","Large Fringe Metro","2","2019","2019",87,1476601,5.9,4.7,7.3
,"Suffolk County, NY","36103","Large Fringe Metro","2","2020","2020",77,1474273,5.2,4.1,6.5
,"Suffolk County, NY","36103","Large Fringe Metro","2","2021","2021",76,1526344,5.0,3.9,6.2
,"Suffolk County, NY","36103","Large Fringe Metro","2","2022","2022",86,Not Available,Not Available,Not Available,Not Available
,"Suffolk County, NY","36103","Large Fringe Metro","2","2023","2023",81,Not Available,Not Available,Not Available,Not Available
,"Suffolk County, NY","36103","Large Fringe Metro","2","2024 ","2024",60,Not Available,Not Available,Not Available,Not Available
,"Sullivan County, NY","36105","Micropolitan (Nonmetro)","5","2018","2018",12,75498,15.9,8.2,27.8
,"Sullivan County, NY","36105","Micropolitan (Nonmetro)","5","2020","2020",18,75802,23.7,14.1,37.5
,"Sullivan County, NY","36105","Micropolitan (Nonmetro)","5","2021","2021",16,79806,20.0,11.5,32.6
,"Sullivan County, NY","36105","Micropolitan (Nonmetro)","5","2022","2022",10,Not Available,Not Available,Not Available,Not Available
,"Ulster County, NY","36111","Small Metro","4","2018","2018",23,178599,12.9,8.2,19.3
,"Ulster County, NY","36111","Small Metro","4","2019","2019",11,177573,6.2,3.1,11.1
,"Ulster County, NY","36111","Small Metro","4","2020","2020",13,177716,7.3,3.9,12.5
,"Ulster County, NY","36111","Small Metro","4","2022","2022",15,Not Available,Not Available,Not Available,Not Available
,"Westchester County, NY","36119","Large Fringe Metro","2","2018","2018",43,967612,4.4,3.2,6.0
,"Westchester County, NY","36119","Large Fringe Metro","2","2019","2019",22,967506,2.3,1.4,3.4
,"Westchester County, NY","36119","Large Fringe Metro","2","2020","2020",31,965802,3.2,2.2,4.6
,"Westchester County, NY","36119","Large Fringe Metro","2","2021","2021",33,997895,3.3,2.3,4.6
,"Westchester County, NY","36119","Large Fringe Metro","2","2022","2022",26,Not Available,Not Available,Not Available,Not Available
,"Westchester County, NY","36119","Large Fringe Metro","2","2023","2023",18,Not Available,Not Available,Not Available,Not Available
,"Westchester County, NY","36119","Large Fringe Metro","2","2024 ","2024",10,Not Available,Not Available,Not Available,Not Available
,"Brunswick County, NC","37019","Medium Metro","3","2022","2022",12,Not Available,Not Available,Not Available,Not Available
,"Brunswick County, NC","37019","Medium Metro","3","2023","2023",11,Not Available,Not Available,Not Available,Not Available
,"Buncombe County, NC","37021","Medium Metro","3","2018","2018",10,259103,3.9,1.9,7.1
,"Buncombe County, NC","37021","Medium Metro","3","2020","2020",10,263477,3.8,1.8,7.0
,"Buncombe County, NC","37021","Medium Metro","3","2021","2021",12,271534,4.4,2.3,7.7
,"Buncombe County, NC","37021","Medium Metro","3","2022","2022",13,Not Available,Not Available,Not Available,Not Available
,"Buncombe County, NC","37021","Medium Metro","3","2023","2023",11,Not Available,Not Available,Not Available,Not Available
,"Buncombe County, NC","37021","Medium Metro","3","2024 ","2024",10,Not Available,Not Available,Not Available,Not Available
,"Burke County, NC","37023","Medium Metro","3","2019","2019",10,90485,11.1,5.3,20.3
,"Burke County, NC","37023","Medium Metro","3","2024 ","2024",10,Not Available,Not Available,Not Available,Not Available
,"Caldwell County, NC","37027","Medium Metro","3","2021","2021",13,80463,16.2,8.6,27.6
,"Catawba County, NC","37035","Medium Metro","3","2021","2021",11,161723,6.8,3.4,12.2
,"Catawba County, NC","37035","Medium Metro","3","2023","2023",13,Not Available,Not Available,Not Available,Not Available
,"Craven County, NC","37049","Micropolitan (Nonmetro)","5","2022","2022",13,Not Available,Not Available,Not Available,Not Available
,"Cumberland County, NC","37051","Medium Metro","3","2018","2018",14,332330,4.2,2.3,7.1
,"Cumberland County, NC","37051","Medium Metro","3","2019","2019",13,335509,3.9,2.1,6.6
,"Cumberland County, NC","37051","Medium Metro","3","2020","2020",25,336364,7.4,4.8,11.0
,"Cumberland County, NC","37051","Medium Metro","3","2021","2021",14,335508,4.2,2.3,7.0
,"Cumberland County, NC","37051","Medium Metro","3","2022","2022",14,Not Available,Not Available,Not Available,Not Available
,"Cumberland County, NC","37051","Medium Metro","3","2023","2023",11,Not Available,Not Available,Not Available,Not Available
,"Cumberland County, NC","37051","Medium Metro","3","2024 ","2024",13,Not Available,Not Available,Not Available,Not Available
,"Davidson County, NC","37057","Medium Metro","3","2018","2018",18,166614,10.8,6.4,17.1
,"Davidson County, NC","37057","Medium Metro","3","2019","2019",13,167609,7.8,4.1,13.3
,"Davidson County, NC","37057","Medium Metro","3","2022","2022",10,Not Available,Not Available,Not Available,Not Available
,"Durham County, NC","37063","Medium Metro","3","2021","2021",11,326126,3.4,1.7,6.0
,"Forsyth County, NC","37067","Medium Metro","3","2018","2018",23,379099,6.1,3.8,9.1
,"Forsyth County, NC","37067","Medium Metro","3","2019","2019",19,382295,5.0,3.0,7.8
,"Forsyth County, NC","37067","Medium Metro","3","2020","2020",10,383843,2.6,1.2,4.8
,"Forsyth County, NC","37067","Medium Metro","3","2021","2021",11,385523,2.9,1.4,5.1
,"Forsyth County, NC","37067","Medium Metro","3","2022","2022",13,Not Available,Not Available,Not Available,Not Available
,"Forsyth County, NC","37067","Medium Metro","3","2023","2023",13,Not Available,Not Available,Not Available,Not Available
,"Gaston County, NC","37071","Large Fringe Metro","2","2018","2018",10,222846,4.5,2.2,8.3
,"Gaston County, NC","37071","Large Fringe Metro","2","2022","2022",15,Not Available,Not Available,Not Available,Not Available
,"Guilford County, NC","37081","Medium Metro","3","2018","2018",22,533670,4.1,2.6,6.2
,"Guilford County, NC","37081","Medium Metro","3","2019","2019",16,537174,3.0,1.7,4.8
,"Guilford County, NC","37081","Medium Metro","3","2020","2020",19,540521,3.5,2.1,5.5
,"Guilford County, NC","37081","Medium Metro","3","2021","2021",27,542410,5.0,3.3,7.2
,"Guilford County, NC","37081","Medium Metro","3","2022","2022",20,Not Available,Not Available,Not Available,Not Available
