"Notes","County","County Code","2023 Urbanization","2023 Urbanization Code","Year","Year Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"St. Louis city, MO","29510","Large Central Metro","1","2019","2019",51,300576,17.0,12.6,22.3
,"St. Louis city, MO","29510","Large Central Metro","1","2020","2020",30,297645,10.1,6.8,14.4
,"St. Louis city, MO","29510","Large Central Metro","1","2021","2021",10,293310,3.4,1.6,6.3
,"St. Louis city, MO","29510","Large Central Metro","1","2022","2022",10,Not Available,Not Available,Not Available,Not Available
,"Yellowstone County, MT","30111","Small Metro","4","2020","2020",10,162990,6.1,2.9,11.3
,"Douglas County, NE","31055","Medium Metro","3","2020","2020",12,574332,2.1,1.1,3.6
,"Clark County, NV","32003","Large Central Metro","1","2018","2018",81,2231647,3.6,2.9,4.5
,"Clark County, NV","32003","Large Central Metro","1","2019","2019",87,2266715,3.8,3.1,4.7
,"Clark County, NV","32003","Large Central Metro","1","2020","2020",97,2315963,4.2,3.4,5.1
,"Clark County, NV","32003","Large Central Metro","1","2021","2021",74,2292476,3.2,2.5,4.1
,"Clark County, NV","32003","Large Central Metro","1","2022","2022",70,Not Available,Not Available,Not Available,Not Available
,"Clark County, NV","32003","Large Central Metro","1","2023","2023",47,Not Available,Not Available,Not Available,Not Available
,"Clark County, NV","32003","Large Central Metro","1","2024 ","2024",27,Not Available,Not Available,Not Available,Not Available
,"Washoe County, NV","32031","Medium Metro","3","2018","2018",19,465735,4.1,2.5,6.4
,"Washoe County, NV","32031","Medium Metro","3","2019","2019",26,471519,5.5,3.6,8.1
,"Washoe County, NV","32031","Medium Metro","3","2020","2020",23,477082,4.8,3.1,7.2
,"Washoe County, NV","32031","Medium Metro","3","2021","2021",33,493392,6.7,4.6,9.4
,"Washoe County, NV","32031","Medium Metro","3","2022","2022",15,Not Available,Not Available,Not Available,Not Available
,"Atlantic County, NJ","34001","Medium Metro","3","2018","2018",54,265429,20.3,15.3,26.5
,"Atlantic County, NJ","34001","Medium Metro","3","2019","2019",42,263670,15.9,11.5,21.5
,"Atlantic County, NJ","34001","Medium Metro","3","2020","2020",26,262945,9.9,6.5,14.5
,"Atlantic County, NJ","34001","Medium Metro","3","2021","2021",15,274966,5.5,3.1,9.0
,"Atlantic County, NJ","34001","Medium Metro","3","2022","2022",26,Not Available,Not Available,Not Available,Not Available
,"Bergen County, NJ","34003","Large Fringe Metro","2","2018","2018",76,936692,8.1,6.4,10.2
,"Bergen County, NJ","34003","Large Fringe Metro","2","2019","2019",64,932202,6.9,5.3,8.8
,"Bergen County, NJ","34003","Large Fringe Metro","2","2020","2020",48,930394,5.2,3.8,6.8
,"Bergen County, NJ","34003","Large Fringe Metro","2","2021","2021",48,953819,5.0,3.7,6.7
,"Bergen County, NJ","34003","Large Fringe Metro","2","2022","2022",21,Not Available,Not Available,Not Available,Not Available
,"Bergen County, NJ","34003","Large Fringe Metro","2","2023","2023",11,Not Available,Not Available,Not Available,Not Available
,"Burlington County, NJ","34005","Large Fringe Metro","2","2018","2018",59,445384,13.2,10.1,17.1
,"Burlington County, NJ","34005","Large Fringe Metro","2","2019","2019",45,445349,10.1,7.4,13.5
,"Burlington County, NJ","34005","Large Fringe Metro","2","2020","2020",18,446596,4.0,2.4,6.4
,"Camden County, NJ","34007","Large Fringe Metro","2","2018","2018",136,507078,26.8,22.3,31.3
,"Camden County, NJ","34007","Large Fringe Metro","2","2019","2019",97,506471,19.2,15.5,23.4
,"Camden County, NJ","34007","Large Fringe Metro","2","2020","2020",51,506809,10.1,7.5,13.2
,"Camden County, NJ","34007","Large Fringe Metro","2","2021","2021",24,523771,4.6,2.9,6.8
,"Camden County, NJ","34007","Large Fringe Metro","2","2022","2022",10,Not Available,Not Available,Not Available,Not Available
,"Cape May County, NJ","34009","Medium Metro","3","2018","2018",20,92560,21.6,13.2,33.4
,"Cape May County, NJ","34009","Medium Metro","3","2019","2019",16,92039,17.4,9.9,28.2
,"Cumberland County, NJ","34011","Small Metro","4","2018","2018",22,150972,14.6,9.1,22.1
,"Cumberland County, NJ","34011","Small Metro","4","2019","2019",15,149527,10.0,5.6,16.5
,"Essex County, NJ","34013","Large Central Metro","1","2018","2018",121,799767,15.1,12.4,17.8
,"Essex County, NJ","34013","Large Central Metro","1","2019","2019",131,798975,16.4,13.6,19.2
,"Essex County, NJ","34013","Large Central Metro","1","2020","2020",78,800501,9.7,7.7,12.2
,"Essex County, NJ","34013","Large Central Metro","1","2021","2021",47,854917,5.5,4.0,7.3
,"Essex County, NJ","34013","Large Central Metro","1","2022","2022",53,Not Available,Not Available,Not Available,Not Available
,"Essex County, NJ","34013","Large Central Metro","1","2023","2023",23,Not Available,Not Available,Not Available,Not Available
,"Essex County, NJ","34013","Large Central Metro","1","2024 ","2024",22,Not Available,Not Available,Not Available,Not Available
,"Gloucester County, NJ","34015","Large Fringe Metro","2","2018","2018",72,291408,24.7,19.3,31.1
,"Gloucester County, NJ","34015","Large Fringe Metro","2","2019","2019",43,291636,14.7,10.7,19.9
,"Gloucester County, NJ","34015","Large Fringe Metro","2","2020","2020",20,293245,6.8,4.2,10.5
,"Hudson County, NJ","34017","Large Central Metro","1","2018","2018",84,676061,12.4,9.9,15.4
,"Hudson County, NJ","34017","Large Central Metro","1","2019","2019",70,672391,10.4,8.1,13.2
,"Hudson County, NJ","34017","Large Central Metro","1","2020","2020",50,671666,7.4,5.5,9.8
,"Hudson County, NJ","34017","Large Central Metro","1","2021","2021",31,702463,4.4,3.0,6.3
,"Hudson County, NJ","34017","Large Central Metro","1","2022","2022",25,Not Available,Not Available,Not Available,Not Available
,"Hudson County, NJ","34017","Large Central Metro","1","2023","2023",15,Not Available,Not Available,Not Available,Not Available
,"Mercer County, NJ","34021","Medium Metro","3","2018","2018",58,369811,15.7,11.9,20.3
,"Mercer County, NJ","34021","Medium Metro","3","2019","2019",33,367430,9.0,6.2,12.6
,"Mercer County, NJ","34021","Medium Metro","3","2020","2020",21,367239,5.7,3.5,8.7
,"Mercer County, NJ","34021","Medium Metro","3","2021","2021",12,385898,3.1,1.6,5.4
,"Middlesex County, NJ","34023","Large Fringe Metro","2","2018","2018",82,829685,9.9,7.9,12.3
,"Middlesex County, NJ","34023","Large Fringe Metro","2","2019","2019",69,825062,8.4,6.5,10.6
,"Middlesex County, NJ","34023","Large Fringe Metro","2","2020","2020",64,822736,7.8,6.0,9.9
,"Middlesex County, NJ","34023","Large Fringe Metro","2","2021","2021",47,860807,5.5,4.0,7.3
,"Middlesex County, NJ","34023","Large Fringe Metro","2","2022","2022",19,Not Available,Not Available,Not Available,Not Available
,"Middlesex County, NJ","34023","Large Fringe Metro","2","2023","2023",18,Not Available,Not Available,Not Available,Not Available
,"Monmouth County, NJ","34025","Large Fringe Metro","2","2018","2018",93,621354,15.0,12.1,18.3
,"Monmouth County, NJ","34025","Large Fringe Metro","2","2019","2019",71,618795,11.5,9.0,14.5
,"Monmouth County, NJ","34025","Large Fringe Metro","2","2020","2020",67,618381,10.8,8.4,13.8
,"Monmouth County, NJ","34025","Large Fringe Metro","2","2021","2021",36,645354,5.6,3.9,7.7
,"Monmouth County, NJ","34025","Large Fringe Metro","2","2022","2022",31,Not Available,Not Available,Not Available,Not Available
,"Monmouth County, NJ","34025","Large Fringe Metro","2","2024 ","2024",13,Not Available,Not Available,Not Available,Not Available
,"Morris County, NJ","34027","Large Fringe Metro","2","2018","2018",51,494228,10.3,7.7,13.6
,"Morris County, NJ","34027","Large Fringe Metro","2","2019","2019",39,491845,7.9,5.6,10.8
,"Morris County, NJ","34027","Large Fringe Metro","2","2020","2020",30,491087,6.1,4.1,8.7
,"Morris County, NJ","34027","Large Fringe Metro","2","2021","2021",28,510981,5.5,3.6,7.9
,"Morris County, NJ","34027","Large Fringe Metro","2","2022","2022",21,Not Available,Not Available,Not Available,Not Available
,"Ocean County, NJ","34029","Large Fringe Metro","2","2018","2018",103,601651,17.1,13.8,20.4
,"Ocean County, NJ","34029","Large Fringe Metro","2","2019","2019",89,607186,14.7,11.8,18.0
,"Ocean County, NJ","34029","Large Fringe Metro","2","2020","2020",61,614237,9.9,7.6,12.8
,"Ocean County, NJ","34029","Large Fringe Metro","2","2021","2021",32,648998,4.9,3.4,7.0
,"Ocean County, NJ","34029","Large Fringe Metro","2","2022","2022",23,Not Available,Not Available,Not Available,Not Available
,"Ocean County, NJ","34029","Large Fringe Metro","2","2024 ","2024",19,Not Available,Not Available,Not Available,Not Available
,"Passaic County, NJ","34031","Large Fringe Metro","2","2018","2018",87,503310,17.3,13.8,21.3
,"Passaic County, NJ","34031","Large Fringe Metro","2","2019","2019",62,501826,12.4,9.5,15.8
,"Passaic County, NJ","34031","Large Fringe Metro","2","2020","2020",38,500382,7.6,5.4,10.4
,"Passaic County, NJ","34031","Large Fringe Metro","2","2021","2021",22,518117,4.2,2.7,6.4
,"Passaic County, NJ","34031","Large Fringe Metro","2","2022","2022",13,Not Available,Not Available,Not Available,Not Available
,"Salem County, NJ","34033","Large Fringe Metro","2","2018","2018",23,62607,36.7,23.3,55.1
,"Somerset County, NJ","34035","Large Fringe Metro","2","2018","2018",23,331164,6.9,4.4,10.4
,"Somerset County, NJ","34035","Large Fringe Metro","2","2019","2019",25,328934,7.6,4.9,11.2
,"Somerset County, NJ","34035","Large Fringe Metro","2","2020","2020",17,329331,5.2,3.0,8.3
,"Sussex County, NJ","34037","Large Fringe Metro","2","2018","2018",24,140799,17.0,10.9,25.4
,"Sussex County, NJ","34037","Large Fringe Metro","2","2019","2019",27,140488,19.2,12.7,28.0
,"Sussex County, NJ","34037","Large Fringe Metro","2","2020","2020",12,140002,8.6,4.4,15.0
,"Union County, NJ","34039","Large Fringe Metro","2","2018","2018",79,558067,14.2,11.2,17.6
,"Union County, NJ","34039","Large Fringe Metro","2","2019","2019",49,556341,8.8,6.5,11.6
,"Union County, NJ","34039","Large Fringe Metro","2","2020","2020",54,555394,9.7,7.3,12.7
,"Union County, NJ","34039","Large Fringe Metro","2","2021","2021",43,572114,7.5,5.4,10.1
,"Union County, NJ","34039","Large Fringe Metro","2","2022","2022",19,Not Available,Not Available,Not Available,Not Available
,"Union County, NJ","34039","Large Fringe Metro","2","2023","2023",16,Not Available,Not Available,Not Available,Not Available
,"Union County, NJ","34039","Large Fringe Metro","2","2024 ","2024",22,Not Available,Not Available,Not Available,Not Available
,"Warren County, NJ","34041","Medium Metro","3","2018","2018",14,105779,13.2,7.2,22.2
,"Warren County, NJ","34041","Medium Metro","3","2020","2020",11,105624,10.4,5.2,18.6
,"Bernalillo County, NM","35001","Medium Metro","3","2018","2018",42,678701,6.2,4.5,8.4
,"Bernalillo County, NM","35001","Medium Metro","3","2019","2019",74,679121,10.9,8.6,13.7
,"Bernalillo County, NM","35001","Medium Metro","3","2020","2020",81,681666,11.9,9.4,14.8
,"Bernalillo County, NM","35001","Medium Metro","3","2021","2021",76,674393,11.3,8.9,14.1
,"Bernalillo County, NM","35001","Medium Metro","3","2022","2022",17,Not Available,Not Available,Not Available,Not Available
,"Bernalillo County, NM","35001","Medium Metro","3","2023","2023",14,Not Available,Not Available,Not Available,Not Available
,"Bernalillo County, NM","35001","Medium Metro","3","2024 ","2024",25,Not Available,Not Available,Not Available,Not Available
,"Dona Ana County, NM","35013","Small Metro","4","2019","2019",15,218195,6.9,3.8,11.3
,"Rio Arriba County, NM","35039","Micropolitan (Nonmetro)","5","2018","2018",10,39006,25.6,12.3,47.1
,"Rio Arriba County, NM","35039","Micropolitan (Nonmetro)","5","2019","2019",16,38921,41.1,23.5,66.8
,"Rio Arriba County, NM","35039","Micropolitan (Nonmetro)","5","2020","2020",18,38521,46.7,27.7,73.8
,"Rio Arriba County, NM","35039","Micropolitan (Nonmetro)","5","2021","2021",12,40179,29.9,15.4,52.2
,"Sandoval County, NM","35043","Medium Metro","3","2018","2018",12,145179,8.3,4.3,14.4
,"Sandoval County, NM","35043","Medium Metro","3","2021","2021",11,151369,7.3,3.6,13.0
,"Santa Fe County, NM","35049","Small Metro","4","2018","2018",14,150056,9.3,5.1,15.7
,"Santa Fe County, NM","35049","Small Metro","4","2019","2019",28,150358,18.6,12.4,26.9
,"Santa Fe County, NM","35049","Small Metro","4","2020","2020",21,151946,13.8,8.6,21.1
,"Santa Fe County, NM","35049","Small Metro","4","2021","2021",14,155201,9.0,4.9,15.1
,"Valencia County, NM","35061","Medium Metro","3","2019","2019",10,76688,13.0,6.3,24.0
,"Albany County, NY","36001","Medium Metro","3","2018","2018",15,307117,4.9,2.7,8.1
,"Albany County, NY","36001","Medium Metro","3","2019","2019",21,305506,6.9,4.3,10.5
,"Albany County, NY","36001","Medium Metro","3","2020","2020",17,303654,5.6,3.3,9.0
,"Albany County, NY","36001","Medium Metro","3","2021","2021",16,313743,5.1,2.9,8.3
,"Bronx County, NY","36005","Large Central Metro","1","2018","2018",172,1432132,12.0,10.2,13.8
,"Bronx County, NY","36005","Large Central Metro","1","2019","2019",171,1418207,12.1,10.3,13.9
,"Bronx County, NY","36005","Large Central Metro","1","2020","2020",202,1401142,14.4,12.4,16.4
,"Bronx County, NY","36005","Large Central Metro","1","2021","2021",211,1424948,14.8,12.8,16.8
,"Bronx County, NY","36005","Large Central Metro","1","2022","2022",208,Not Available,Not Available,Not Available,Not Available
,"Bronx County, NY","36005","Large Central Metro","1","2023","2023",204,Not Available,Not Available,Not Available,Not Available
,"Bronx County, NY","36005","Large Central Metro","1","2024 ","2024",125,Not Available,Not Available,Not Available,Not Available
,"Broome County, NY","36007","Small Metro","4","2018","2018",13,191659,6.8,3.6,11.6
,"Broome County, NY","36007","Small Metro","4","2020","2020",14,189420,7.4,4.0,12.4
,"Broome County, NY","36007","Small Metro","4","2021","2021",11,197240,5.6,2.8,10.0
,"Cayuga County, NY","36011","Micropolitan (Nonmetro)","5","2020","2020",10,76029,13.2,6.3,24.2
,"Chautauqua County, NY","36013","Micropolitan (Nonmetro)","5","2020","2020",13,126032,10.3,5.5,17.6
,"Chautauqua County, NY","36013","Micropolitan (Nonmetro)","5","2021","2021",11,126807,8.7,4.3,15.5
,"Dutchess County, NY","36027","Medium Metro","3","2018","2018",38,293718,12.9,9.2,17.8
,"Dutchess County, NY","36027","Medium Metro","3","2019","2019",29,294218,9.9,6.6,14.2
,"Dutchess County, NY","36027","Medium Metro","3","2020","2020",23,293293,7.8,5.0,11.8
,"Dutchess County, NY","36027","Medium Metro","3","2022","2022",11,Not Available,Not Available,Not Available,Not Available
,"Erie County, NY","36029","Large Central Metro","1","2018","2018",49,919719,5.3,3.9,7.0
,"Erie County, NY","36029","Large Central Metro","1","2019","2019",40,918702,4.4,3.1,5.9
,"Erie County, NY","36029","Large Central Metro","1","2020","2020",22,917241,2.4,1.5,3.6
,"Erie County, NY","36029","Large Central Metro","1","2021","2021",13,950683,1.4,0.7,2.3
,"Erie County, NY","36029","Large Central Metro","1","2022","2022",18,Not Available,Not Available,Not Available,Not Available
,"Erie County, NY","36029","Large Central Metro","1","2023","2023",13,Not Available,Not Available,Not Available,Not Available
,"Erie County, NY","36029","Large Central Metro","1","2024 ","2024",13,Not Available,Not Available,Not Available,Not Available
,"Kings County, NY","36047","Large Central Metro","1","2018","2018",110,2582830,4.3,3.5,5.1
,"Kings County, NY","36047","Large Central Metro","1","2019","2019",158,2559903,6.2,5.2,7.1
,"Kings County, NY","36047","Large Central Metro","1","2020","2020",197,2538934,7.8,6.7,8.8
,"Kings County, NY","36047","Large Central Metro","1","2021","2021",219,2641052,8.3,7.2,9.4
,"Kings County, NY","36047","Large Central Metro","1","2022","2022",210,Not Available,Not Available,Not Available,Not Available
,"Kings County, NY","36047","Large Central Metro","1","2023","2023",186,Not Available,Not Available,Not Available,Not Available
,"Kings County, NY","36047","Large Central Metro","1","2024 ","2024",97,Not Available,Not Available,Not Available,Not Available
,"Monroe County, NY","36055","Large Central Metro","1","2018","2018",39,742474,5.3,3.7,7.2
,"Monroe County, NY","36055","Large Central Metro","1","2019","2019",18,741770,2.4,1.4,3.8
,"Monroe County, NY","36055","Large Central Metro","1","2020","2020",17,740900,2.3,1.3,3.7
,"Monroe County, NY","36055","Large Central Metro","1","2022","2022",12,Not Available,Not Available,Not Available,Not Available
,"Nassau County, NY","36059","Large Fringe Metro","2","2018","2018",68,1358343,5.0,3.9,6.3
,"Nassau County, NY","36059","Large Fringe Metro","2","2019","2019",55,1356924,4.1,3.1,5.3
,"Nassau County, NY","36059","Large Fringe Metro","2","2020","2020",79,1351334,5.8,4.6,7.3
,"Nassau County, NY","36059","Large Fringe Metro","2","2021","2021",25,1390907,1.8,1.2,2.7
,"Nassau County, NY","36059","Large Fringe Metro","2","2022","2022",20,Not Available,Not Available,Not Available,Not Available
,"Nassau County, NY","36059","Large Fringe Metro","2","2023","2023",21,Not Available,Not Available,Not Available,Not Available
,"Nassau County, NY","36059","Large Fringe Metro","2","2024 ","2024",10,Not Available,Not Available,Not Available,Not Available
,"New York County, NY","36061","Large Central Metro","1","2018","2018",99,1628701,6.1,4.9,7.4
,"New York County, NY","36061","Large Central Metro","1","2019","2019",127,1628706,7.8,6.4,9.2
,"New York County, NY","36061","Large Central Metro","1","2020","2020",135,1611989,8.4,7.0,9.8
,"New York County, NY","36061","Large Central Metro","1","2021","2021",132,1576876,8.4,6.9,9.8
,"New York County, NY","36061","Large Central Metro","1","2022","2022",117,Not Available,Not Available,Not Available,Not Available
,"New York County, NY","36061","Large Central Metro","1","2023","2023",101,Not Available,Not Available,Not Available,Not Available
,"New York County, NY","36061","Large Central Metro","1","2024 ","2024",53,Not Available,Not Available,Not Available,Not Available
,"Niagara County, NY","36063","Large Fringe Metro","2","2018","2018",18,210433,8.6,5.1,13.5
,"Oneida County, NY","36065","Medium Metro","3","2018","2018",18,229577,7.8,4.6,12.4
,"Oneida County, NY","36065","Medium Metro","3","2019","2019",28,228671,12.2,8.1,17.7
,"Oneida County, NY","36065","Medium Metro","3","2020","2020",14,227346,6.2,3.4,10.3
,"Oneida County, NY","36065","Medium Metro","3","2021","2021",12,230274,5.2,2.7,9.1
,"Onondaga County, NY","36067","Medium Metro","3","2018","2018",33,461809,7.1,4.9,10.0
,"Onondaga County, NY","36067","Medium Metro","3","2019","2019",43,460528,9.3,6.8,12.6
,"Onondaga County, NY","36067","Medium Metro","3","2020","2020",63,459214,13.7,10.5,17.6
,"Onondaga County, NY","36067","Medium Metro","3","2021","2021",40,473236,8.5,6.0,11.5
,"Onondaga County, NY","36067","Medium Metro","3","2022","2022",12,Not Available,Not Available,Not Available,Not Available
,"Orange County, NY","36071","Medium Metro","3","2018","2018",45,381951,11.8,8.6,15.8
,"Orange County, NY","36071","Medium Metro","3","2019","2019",48,384940,12.5,9.2,16.5
,"Orange County, NY","36071","Medium Metro","3","2020","2020",38,385234,9.9,7.0,13.5
,"Orange County, NY","36071","Medium Metro","3","2021","2021",22,404525,5.4,3.4,8.2
,"Orange County, NY","36071","Medium Metro","3","2022","2022",25,Not Available,Not Available,Not Available,Not Available
,"Oswego County, NY","36075","Medium Metro","3","2019","2019",15,117124,12.8,7.2,21.1
,"Oswego County, NY","36075","Medium Metro","3","2020","2020",10,116346,8.6,4.1,15.8
,"Queens County, NY","36081","Large Central Metro","1","2018","2018",110,2278906,4.8,3.9,5.7
,"Queens County, NY","36081","Large Central Metro","1","2019","2019",93,2253858,4.1,3.3,5.1
,"Queens County, NY","36081","Large Central Metro","1","2020","2020",138,2225821,6.2,5.2,7.2
,"Queens County, NY","36081","Large Central Metro","1","2021","2021",104,2331143,4.5,3.6,5.3
,"Queens County, NY","36081","Large Central Metro","1","2022","2022",122,Not Available,Not Available,Not Available,Not Available
,"Queens County, NY","36081","Large Central Metro","1","2023","2023",80,Not Available,Not Available,Not Available,Not Available
,"Queens County, NY","36081","Large Central Metro","1","2024 ","2024",43,Not Available,Not Available,Not Available,Not Available
,"Rensselaer County, NY","36083","Medium Metro","3","2018","2018",10,159442,6.3,3.0,11.5
,"Richmond County, NY","36085","Large Central Metro","1","2018","2018",62,476179,13.0,10.0,16.7
,"Richmond County, NY","36085","Large Central Metro","1","2019","2019",55,476143,11.6,8.7,15.0
,"Richmond County, NY","36085","Large Central Metro","1","2020","2020",53,475327,11.2,8.4,14.6
,"Richmond County, NY","36085","Large Central Metro","1","2021","2021",52,493494,10.5,7.9,13.8
,"Richmond County, NY","36085","Large Central Metro","1","2022","2022",37,Not Available,Not Available,Not Available,Not Available
,"Richmond County, NY","36085","Large Central Metro","1","2023","2023",25,Not Available,Not Available,Not Available,Not Available
,"Richmond County, NY","36085","Large Central Metro","1","2024 ","2024",19,Not Available,Not Available,Not Available,Not Available
,"Rockland County, NY","36087","Large Fringe Metro","2","2018","2018",20,325695,6.1,3.8,9.5
,"Rockland County, NY","36087","Large Fringe Metro","2","2019","2019",27,325789,8.3,5.5,12.1
,"Rockland County, NY","36087","Large Fringe Metro","2","2020","2020",13,326225,4.0,2.1,6.8
,"Rockland County, NY","36087","Large Fringe Metro","2","2021","2021",12,339227,3.5,1.8,6.2
,"Saratoga County, NY","36091","Medium Metro","3","2018","2018",11,230163,4.8,2.4,8.6
,"Schenectady County, NY","36093","Medium Metro","3","2018","2018",13,155350,8.4,4.5,14.3
,"Schenectady County, NY","36093","Medium Metro","3","2019","2019",12,155299,7.7,4.0,13.5
,"Schenectady County, NY","36093","Medium Metro","3","2020","2020",14,155358,9.0,4.9,15.1
,"Suffolk County, NY","36103","Large Fringe Metro","2","2018","2018",124,1481093,8.4,6.9,9.8
,"Suffolk County, NY","36103","Large Fringe Metro","2","2019","2019",62,1476601,4.2,3.2,5.4
,"Suffolk County, NY","36103","Large Fringe Metro","2","2020","2020",62,1474273,4.2,3.2,5.4
,"Suffolk County, NY","36103","Large Fringe Metro","2","2021","2021",44,1526344,2.9,2.1,3.9
,"Suffolk County, NY","36103","Large Fringe Metro","2","2022","2022",25,Not Available,Not Available,Not Available,Not Available
,"Suffolk County, NY","36103","Large Fringe Metro","2","2023","2023",19,Not Available,Not Available,Not Available,Not Available
,"Suffolk County, NY","36103","Large Fringe Metro","2","2024 ","2024",14,Not Available,Not Available,Not Available,Not Available
,"Sullivan County, NY","36105","Micropolitan (Nonmetro)","5","2018","2018",15,75498,19.9,11.1,32.8
,"Sullivan County, NY","36105","Micropolitan (Nonmetro)","5","2019","2019",14,75432,18.6,10.1,31.1
,"Sullivan County, NY","36105","Micropolitan (Nonmetro)","5","2020","2020",16,75802,21.1,12.1,34.3
,"Ulster County, NY","36111","Small Metro","4","2018","2018",23,178599,12.9,8.2,19.3
,"Ulster County, NY","36111","Small Metro","4","2019","2019",12,177573,6.8,3.5,11.8
,"Ulster County, NY","36111","Small Metro","4","2020","2020",12,177716,6.8,3.5,11.8
,"Westchester County, NY","36119","Large Fringe Metro","2","2018","2018",53,967612,5.5,4.1,7.2
,"Westchester County, NY","36119","Large Fringe Metro","2","2019","2019",34,967506,3.5,2.4,4.9
,"Westchester County, NY","36119","Large Fringe Metro","2","2020","2020",34,965802,3.5,2.4,4.9
,"Westchester County, NY","36119","Large Fringe Metro","2","2021","2021",31,997895,3.1,2.1,4.4
,"Westchester County, NY","36119","Large Fringe Metro","2","2022","2022",20,Not Available,Not Available,Not Available,Not Available
,"Westchester County, NY","36119","Large Fringe Metro","2","2023","2023",16,Not Available,Not Available,Not Available,Not Available
,"Alamance County, NC","37001","Small Metro","4","2019","2019",11,169509,6.5,3.2,11.6
,"Brunswick County, NC","37019","Medium Metro","3","2018","2018",10,136744,7.3,3.5,13.4
,"Brunswick County, NC","37019","Medium Metro","3","2019","2019",10,142820,7.0,3.4,12.9
,"Buncombe County, NC","37021","Medium Metro","3","2018","2018",14,259103,5.4,3.0,9.1
,"Buncombe County, NC","37021","Medium Metro","3","2019","2019",11,261191,4.2,2.1,7.5
,"Cabarrus County, NC","37025","Large Fringe Metro","2","2018","2018",14,211342,6.6,3.6,11.1
,"Columbus County, NC","37047","NonCore (Nonmetro)","6","2021","2021",10,50092,20.0,9.6,36.7
,"Craven County, NC","37049","Micropolitan (Nonmetro)","5","2018","2018",16,102912,15.5,8.9,25.2
,"Craven County, NC","37049","Micropolitan (Nonmetro)","5","2019","2019",14,102139,13.7,7.5,23.0
,"Craven County, NC","37049","Micropolitan (Nonmetro)","5","2020","2020",10,101233,9.9,4.7,18.2
,"Cumberland County, NC","37051","Medium Metro","3","2018","2018",32,332330,9.6,6.6,13.6
,"Cumberland County, NC","37051","Medium Metro","3","2019","2019",25,335509,7.5,4.8,11.0
,"Cumberland County, NC","37051","Medium Metro","3","2020","2020",23,336364,6.8,4.3,10.3
,"Cumberland County, NC","37051","Medium Metro","3","2021","2021",10,335508,3.0,1.4,5.5
,"Davidson County, NC","37057","Medium Metro","3","2018","2018",18,166614,10.8,6.4,17.1
,"Davidson County, NC","37057","Medium Metro","3","2019","2019",16,167609,9.5,5.5,15.5
,"Davidson County, NC","37057","Medium Metro","3","2020","2020",17,169234,10.0,5.9,16.1
,"Durham County, NC","37063","Medium Metro","3","2018","2018",17,316739,5.4,3.1,8.6
,"Durham County, NC","37063","Medium Metro","3","2020","2020",20,327306,6.1,3.7,9.4
,"Forsyth County, NC","37067","Medium Metro","3","2018","2018",33,379099,8.7,6.0,12.2
,"Forsyth County, NC","37067","Medium Metro","3","2019","2019",29,382295,7.6,5.1,10.9
,"Forsyth County, NC","37067","Medium Metro","3","2020","2020",20,383843,5.2,3.2,8.0
,"Franklin County, NC","37069","Large Fringe Metro","2","2018","2018",10,67560,14.8,7.1,27.2
,"Gaston County, NC","37071","Large Fringe Metro","2","2018","2018",10,222846,4.5,2.2,8.3
,"Gaston County, NC","37071","Large Fringe Metro","2","2020","2020",20,226568,8.8,5.4,13.6
,"Gaston County, NC","37071","Large Fringe Metro","2","2022","2022",16,Not Available,Not Available,Not Available,Not Available
,"Guilford County, NC","37081","Medium Metro","3","2018","2018",39,533670,7.3,5.2,10.0
,"Guilford County, NC","37081","Medium Metro","3","2019","2019",43,537174,8.0,5.8,10.8
,"Guilford County, NC","37081","Medium Metro","3","2020","2020",24,540521,4.4,2.8,6.6
,"Guilford County, NC","37081","Medium Metro","3","2021","2021",15,542410,2.8,1.5,4.6
,"Harnett County, NC","37085","Micropolitan (Nonmetro)","5","2019","2019",16,135976,11.8,6.7,19.1
,"Harnett County, NC","37085","Micropolitan (Nonmetro)","5","2020","2020",10,137058,7.3,3.5,13.4
,"Johnston County, NC","37101","Large Fringe Metro","2","2019","2019",16,209339,7.6,4.4,12.4
,"Johnston County, NC","37101","Large Fringe Metro","2","2020","2020",10,216246,4.6,2.2,8.5
,"Mecklenburg County, NC","37119","Large Central Metro","1","2018","2018",50,1093901,4.6,3.4,6.0
,"Mecklenburg County, NC","37119","Large Central Metro","1","2019","2019",54,1110356,4.9,3.7,6.3
,"Mecklenburg County, NC","37119","Large Central Metro","1","2020","2020",26,1128945,2.3,1.5,3.4
,"Nash County, NC","37127","Small Metro","4","2018","2018",16,94016,17.0,9.7,27.6
,"Nash County, NC","37127","Small Metro","4","2021","2021",10,95176,10.5,5.0,19.3
,"New Hanover County, NC","37129","Medium Metro","3","2018","2018",33,232274,14.2,9.8,20.0
,"New Hanover County, NC","37129","Medium Metro","3","2019","2019",24,234473,10.2,6.6,15.2
,"New Hanover County, NC","37129","Medium Metro","3","2020","2020",21,236613,8.9,5.5,13.6
,"New Hanover County, NC","37129","Medium Metro","3","2021","2021",10,229018,4.4,2.1,8.0
,"Onslow County, NC","37133","Small Metro","4","2018","2018",16,197683,8.1,4.6,13.1
,"Onslow County, NC","37133","Small Metro","4","2020","2020",10,203943,4.9,2.4,9.0
,"Orange County, NC","37135","Medium Metro","3","2020","2020",10,149077,6.7,3.2,12.3
