"Notes","County","County Code","Single Race 6","Single Race 6 Code","Year","Year Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"Rutherford County, TN","47149","White","2106-3","2021","2021",14,265405,5.3,2.9,8.9
,"Rutherford County, TN","47149","White","2106-3","2022","2022",18,270880,6.6,3.9,10.5
,"Rutherford County, TN","47149","White","2106-3","2023","2023",20,274821,7.3,4.4,11.2
,"Rutherford County, TN","47149","White","2106-3","2024 ","2024",20,280786,7.1,4.4,11.0
,"Shelby County, TN","47157","Black or African American","2054-5","2018","2018",41,507131,8.1,5.8,11.0
,"Shelby County, TN","47157","Black or African American","2054-5","2019","2019",60,508613,11.8,9.0,15.2
,"Shelby County, TN","47157","Black or African American","2054-5","2020","2020",87,509380,17.1,13.7,21.1
,"Shelby County, TN","47157","Black or African American","2054-5","2021","2021",173,505034,34.3,29.2,39.4
,"Shelby County, TN","47157","Black or African American","2054-5","2022","2022",176,500346,35.2,30.0,40.4
,"Shelby County, TN","47157","Black or African American","2054-5","2023","2023",175,492236,35.6,30.3,40.8
,"Shelby County, TN","47157","Black or African American","2054-5","2024 ","2024",119,489593,24.3,19.9,28.7
,"Shelby County, TN","47157","White","2106-3","2018","2018",14,384900,3.6,2.0,6.1
,"Shelby County, TN","47157","White","2106-3","2019","2019",31,383226,8.1,5.5,11.5
,"Shelby County, TN","47157","White","2106-3","2020","2020",33,380471,8.7,6.0,12.2
,"Shelby County, TN","47157","White","2106-3","2021","2021",47,373211,12.6,9.3,16.7
,"Shelby County, TN","47157","White","2106-3","2022","2022",44,368709,11.9,8.7,16.0
,"Shelby County, TN","47157","White","2106-3","2023","2023",51,369071,13.8,10.3,18.2
,"Shelby County, TN","47157","White","2106-3","2024 ","2024",33,367753,9.0,6.2,12.6
,"Sumner County, TN","47165","White","2106-3","2024 ","2024",11,182518,6.0,3.0,10.8
,"Washington County, TN","47179","White","2106-3","2022","2022",10,124237,8.0,3.9,14.8
,"Washington County, TN","47179","White","2106-3","2023","2023",12,126011,9.5,4.9,16.6
,"Williamson County, TN","47187","White","2106-3","2022","2022",10,229379,4.4,2.1,8.0
,"Wilson County, TN","47189","White","2106-3","2020","2020",11,129838,8.5,4.2,15.2
,"Wilson County, TN","47189","White","2106-3","2022","2022",11,137692,8.0,4.0,14.3
,"Wilson County, TN","47189","White","2106-3","2023","2023",10,140934,7.1,3.4,13.0
,"Bexar County, TX","48029","Black or African American","2054-5","2020","2020",10,178148,5.6,2.7,10.3
,"Bexar County, TX","48029","Black or African American","2054-5","2021","2021",21,179621,11.7,7.2,17.9
,"Bexar County, TX","48029","Black or African American","2054-5","2022","2022",19,186875,10.2,6.1,15.9
,"Bexar County, TX","48029","Black or African American","2054-5","2023","2023",24,196912,12.2,7.8,18.1
,"Bexar County, TX","48029","Black or African American","2054-5","2024 ","2024",15,202829,7.4,4.1,12.2
,"Bexar County, TX","48029","White","2106-3","2018","2018",38,1675380,2.3,1.6,3.1
,"Bexar County, TX","48029","White","2106-3","2019","2019",45,1688118,2.7,1.9,3.6
,"Bexar County, TX","48029","White","2106-3","2020","2020",37,1699459,2.2,1.5,3.0
,"Bexar County, TX","48029","White","2106-3","2021","2021",48,1697560,2.8,2.1,3.7
,"Bexar County, TX","48029","White","2106-3","2022","2022",63,1714587,3.7,2.8,4.7
,"Bexar County, TX","48029","White","2106-3","2023","2023",58,1723639,3.4,2.6,4.4
,"Bexar County, TX","48029","White","2106-3","2024 ","2024",51,1744675,2.9,2.2,3.8
,"Brazoria County, TX","48039","White","2106-3","2021","2021",10,278265,3.6,1.7,6.6
,"Brazoria County, TX","48039","White","2106-3","2022","2022",13,280713,4.6,2.5,7.9
,"Brazoria County, TX","48039","White","2106-3","2023","2023",14,283171,4.9,2.7,8.3
,"Cameron County, TX","48061","White","2106-3","2021","2021",12,410279,2.9,1.5,5.1
,"Cameron County, TX","48061","White","2106-3","2022","2022",18,411783,4.4,2.6,6.9
,"Cameron County, TX","48061","White","2106-3","2023","2023",29,412272,7.0,4.7,10.1
,"Cameron County, TX","48061","White","2106-3","2024 ","2024",23,416526,5.5,3.5,8.3
,"Collin County, TX","48085","White","2106-3","2021","2021",11,745137,1.5,0.7,2.6
,"Collin County, TX","48085","White","2106-3","2022","2022",14,761530,1.8,1.0,3.1
,"Collin County, TX","48085","White","2106-3","2023","2023",12,770948,1.6,0.8,2.7
,"Dallas County, TX","48113","Black or African American","2054-5","2018","2018",67,619411,10.8,8.4,13.7
,"Dallas County, TX","48113","Black or African American","2054-5","2019","2019",64,621347,10.3,7.9,13.2
,"Dallas County, TX","48113","Black or African American","2054-5","2020","2020",76,626944,12.1,9.6,15.2
,"Dallas County, TX","48113","Black or African American","2054-5","2021","2021",105,615303,17.1,13.8,20.3
,"Dallas County, TX","48113","Black or African American","2054-5","2022","2022",107,621227,17.2,14.0,20.5
,"Dallas County, TX","48113","Black or African American","2054-5","2023","2023",145,627091,23.1,19.4,26.9
,"Dallas County, TX","48113","Black or African American","2054-5","2024 ","2024",120,626022,19.2,15.7,22.6
,"Dallas County, TX","48113","White","2106-3","2018","2018",41,1758250,2.3,1.7,3.2
,"Dallas County, TX","48113","White","2106-3","2019","2019",41,1754135,2.3,1.7,3.2
,"Dallas County, TX","48113","White","2106-3","2020","2020",62,1741685,3.6,2.7,4.6
,"Dallas County, TX","48113","White","2106-3","2021","2021",84,1705787,4.9,3.9,6.1
,"Dallas County, TX","48113","White","2106-3","2022","2022",102,1704683,6.0,4.8,7.1
,"Dallas County, TX","48113","White","2106-3","2023","2023",102,1698788,6.0,4.8,7.2
,"Dallas County, TX","48113","White","2106-3","2024 ","2024",99,1727322,5.7,4.7,7.0
,"Denton County, TX","48121","White","2106-3","2020","2020",11,686030,1.6,0.8,2.9
,"Denton County, TX","48121","White","2106-3","2021","2021",12,695341,1.7,0.9,3.0
,"Denton County, TX","48121","White","2106-3","2022","2022",11,709549,1.6,0.8,2.8
,"Denton County, TX","48121","White","2106-3","2023","2023",13,720991,1.8,1.0,3.1
,"Denton County, TX","48121","White","2106-3","2024 ","2024",16,732460,2.2,1.2,3.5
,"Ector County, TX","48135","White","2106-3","2022","2022",10,144146,6.9,3.3,12.8
,"El Paso County, TX","48141","White","2106-3","2018","2018",18,773123,2.3,1.4,3.7
,"El Paso County, TX","48141","White","2106-3","2019","2019",20,770763,2.6,1.6,4.0
,"El Paso County, TX","48141","White","2106-3","2020","2020",32,770148,4.2,2.8,5.9
,"El Paso County, TX","48141","White","2106-3","2021","2021",34,793589,4.3,3.0,6.0
,"El Paso County, TX","48141","White","2106-3","2022","2022",43,791957,5.4,3.9,7.3
,"El Paso County, TX","48141","White","2106-3","2023","2023",41,791377,5.2,3.7,7.0
,"El Paso County, TX","48141","White","2106-3","2024 ","2024",50,794463,6.3,4.7,8.3
,"Fort Bend County, TX","48157","Black or African American","2054-5","2022","2022",14,196906,7.1,3.9,11.9
,"Fort Bend County, TX","48157","Black or African American","2054-5","2023","2023",10,208155,4.8,2.3,8.8
,"Fort Bend County, TX","48157","Black or African American","2054-5","2024 ","2024",11,218468,5.0,2.5,9.0
,"Fort Bend County, TX","48157","White","2106-3","2018","2018",10,434361,2.3,1.1,4.2
,"Fort Bend County, TX","48157","White","2106-3","2020","2020",10,451937,2.2,1.1,4.1
,"Fort Bend County, TX","48157","White","2106-3","2022","2022",17,466832,3.6,2.1,5.8
,"Fort Bend County, TX","48157","White","2106-3","2023","2023",14,471083,3.0,1.6,5.0
,"Fort Bend County, TX","48157","White","2106-3","2024 ","2024",13,485054,2.7,1.4,4.6
,"Galveston County, TX","48167","White","2106-3","2019","2019",11,274585,4.0,2.0,7.2
,"Galveston County, TX","48167","White","2106-3","2020","2020",17,276400,6.2,3.6,9.8
,"Galveston County, TX","48167","White","2106-3","2021","2021",13,284466,4.6,2.4,7.8
,"Galveston County, TX","48167","White","2106-3","2022","2022",10,285267,3.5,1.7,6.4
,"Galveston County, TX","48167","White","2106-3","2023","2023",17,287624,5.9,3.4,9.5
,"Galveston County, TX","48167","White","2106-3","2024 ","2024",13,290789,4.5,2.4,7.6
,"Harris County, TX","48201","Black or African American","2054-5","2018","2018",108,933703,11.6,9.4,13.7
,"Harris County, TX","48201","Black or African American","2054-5","2019","2019",102,940846,10.8,8.7,12.9
,"Harris County, TX","48201","Black or African American","2054-5","2020","2020",149,959264,15.5,13.0,18.0
,"Harris County, TX","48201","Black or African American","2054-5","2021","2021",185,962028,19.2,16.5,22.0
,"Harris County, TX","48201","Black or African American","2054-5","2022","2022",175,986187,17.7,15.1,20.4
,"Harris County, TX","48201","Black or African American","2054-5","2023","2023",181,1019045,17.8,15.2,20.3
,"Harris County, TX","48201","Black or African American","2054-5","2024 ","2024",199,1048339,19.0,16.3,21.6
,"Harris County, TX","48201","White","2106-3","2018","2018",155,3268948,4.7,4.0,5.5
,"Harris County, TX","48201","White","2106-3","2019","2019",143,3278689,4.4,3.6,5.1
,"Harris County, TX","48201","White","2106-3","2020","2020",190,3274049,5.8,5.0,6.6
,"Harris County, TX","48201","White","2106-3","2021","2021",207,3261327,6.3,5.5,7.2
,"Harris County, TX","48201","White","2106-3","2022","2022",227,3275547,6.9,6.0,7.8
,"Harris County, TX","48201","White","2106-3","2023","2023",246,3278030,7.5,6.6,8.4
,"Harris County, TX","48201","White","2106-3","2024 ","2024",195,3375711,5.8,5.0,6.6
,"Hidalgo County, TX","48215","White","2106-3","2018","2018",13,840121,1.5,0.8,2.6
,"Hidalgo County, TX","48215","White","2106-3","2019","2019",15,842429,1.8,1.0,2.9
,"Hidalgo County, TX","48215","White","2106-3","2020","2020",17,848367,2.0,1.2,3.2
,"Hidalgo County, TX","48215","White","2106-3","2022","2022",12,859655,1.4,0.7,2.4
,"Hidalgo County, TX","48215","White","2106-3","2023","2023",25,867637,2.9,1.9,4.3
,"Hidalgo County, TX","48215","White","2106-3","2024 ","2024",35,882142,4.0,2.8,5.5
,"Jefferson County, TX","48245","Black or African American","2054-5","2022","2022",13,86474,15.0,8.0,25.7
,"Jefferson County, TX","48245","Black or African American","2054-5","2024 ","2024",13,87281,14.9,7.9,25.5
,"Jefferson County, TX","48245","White","2106-3","2022","2022",10,146470,6.8,3.3,12.6
,"Jefferson County, TX","48245","White","2106-3","2024 ","2024",10,147905,6.8,3.2,12.4
,"Lubbock County, TX","48303","White","2106-3","2023","2023",11,275848,4.0,2.0,7.1
,"Montgomery County, TX","48339","White","2106-3","2019","2019",12,533645,2.2,1.2,3.9
,"Montgomery County, TX","48339","White","2106-3","2020","2020",16,546739,2.9,1.7,4.8
,"Montgomery County, TX","48339","White","2106-3","2021","2021",11,562434,2.0,1.0,3.5
,"Montgomery County, TX","48339","White","2106-3","2022","2022",15,582262,2.6,1.4,4.2
,"Montgomery County, TX","48339","White","2106-3","2023","2023",17,604605,2.8,1.6,4.5
,"Montgomery County, TX","48339","White","2106-3","2024 ","2024",22,630428,3.5,2.2,5.3
,"Nueces County, TX","48355","White","2106-3","2021","2021",18,320620,5.6,3.3,8.9
,"Nueces County, TX","48355","White","2106-3","2023","2023",15,317696,4.7,2.6,7.8
,"Nueces County, TX","48355","White","2106-3","2024 ","2024",17,317879,5.3,3.1,8.6
,"Tarrant County, TX","48439","Black or African American","2054-5","2018","2018",14,365846,3.8,2.1,6.4
,"Tarrant County, TX","48439","Black or African American","2054-5","2019","2019",18,375552,4.8,2.8,7.6
,"Tarrant County, TX","48439","Black or African American","2054-5","2020","2020",23,388338,5.9,3.8,8.9
,"Tarrant County, TX","48439","Black or African American","2054-5","2021","2021",41,394344,10.4,7.5,14.1
,"Tarrant County, TX","48439","Black or African American","2054-5","2022","2022",48,409090,11.7,8.7,15.6
,"Tarrant County, TX","48439","Black or African American","2054-5","2023","2023",65,422145,15.4,11.9,19.6
,"Tarrant County, TX","48439","Black or African American","2054-5","2024 ","2024",51,435373,11.7,8.7,15.4
,"Tarrant County, TX","48439","White","2106-3","2018","2018",29,1521214,1.9,1.3,2.7
,"Tarrant County, TX","48439","White","2106-3","2019","2019",24,1526798,1.6,1.0,2.3
,"Tarrant County, TX","48439","White","2106-3","2020","2020",50,1527752,3.3,2.4,4.3
,"Tarrant County, TX","48439","White","2106-3","2021","2021",41,1522064,2.7,1.9,3.7
,"Tarrant County, TX","48439","White","2106-3","2022","2022",40,1526887,2.6,1.9,3.6
,"Tarrant County, TX","48439","White","2106-3","2023","2023",66,1532838,4.3,3.3,5.5
,"Tarrant County, TX","48439","White","2106-3","2024 ","2024",63,1549184,4.1,3.1,5.2
,"Travis County, TX","48453","Black or African American","2054-5","2019","2019",17,113258,15.0,8.7,24.0
,"Travis County, TX","48453","Black or African American","2054-5","2021","2021",18,118509,15.2,9.0,24.0
,"Travis County, TX","48453","Black or African American","2054-5","2022","2022",21,124724,16.8,10.4,25.7
,"Travis County, TX","48453","Black or African American","2054-5","2023","2023",40,127270,31.4,22.5,42.8
,"Travis County, TX","48453","Black or African American","2054-5","2024 ","2024",31,130332,23.8,16.2,33.8
,"Travis County, TX","48453","White","2106-3","2018","2018",28,997495,2.8,1.9,4.1
,"Travis County, TX","48453","White","2106-3","2019","2019",28,1015450,2.8,1.8,4.0
,"Travis County, TX","48453","White","2106-3","2020","2020",51,1029364,5.0,3.7,6.5
,"Travis County, TX","48453","White","2106-3","2021","2021",60,1029295,5.8,4.4,7.5
,"Travis County, TX","48453","White","2106-3","2022","2022",88,1034346,8.5,6.8,10.5
,"Travis County, TX","48453","White","2106-3","2023","2023",81,1031718,7.9,6.2,9.8
,"Travis County, TX","48453","White","2106-3","2024 ","2024",83,1042289,8.0,6.3,9.9
,"Webb County, TX","48479","White","2106-3","2019","2019",17,269940,6.3,3.7,10.1
,"Webb County, TX","48479","White","2106-3","2020","2020",22,271077,8.1,5.1,12.3
,"Webb County, TX","48479","White","2106-3","2021","2021",18,261325,6.9,4.1,10.9
,"Webb County, TX","48479","White","2106-3","2022","2022",38,260980,14.6,10.3,20.0
,"Webb County, TX","48479","White","2106-3","2023","2023",47,262054,17.9,13.2,23.9
,"Webb County, TX","48479","White","2106-3","2024 ","2024",28,265366,10.6,7.0,15.2
,"Williamson County, TX","48491","White","2106-3","2021","2021",12,507678,2.4,1.2,4.1
,"Williamson County, TX","48491","White","2106-3","2022","2022",16,521000,3.1,1.8,5.0
,"Williamson County, TX","48491","White","2106-3","2023","2023",16,529432,3.0,1.7,4.9
,"Williamson County, TX","48491","White","2106-3","2024 ","2024",15,541066,2.8,1.6,4.6
,"Salt Lake County, UT","49035","White","2106-3","2018","2018",32,1005344,3.2,2.2,4.5
,"Salt Lake County, UT","49035","White","2106-3","2019","2019",21,1011036,2.1,1.3,3.2
,"Salt Lake County, UT","49035","White","2106-3","2020","2020",27,1012797,2.7,1.8,3.9
,"Salt Lake County, UT","49035","White","2106-3","2021","2021",29,1029007,2.8,1.9,4.0
,"Salt Lake County, UT","49035","White","2106-3","2022","2022",23,1024452,2.2,1.4,3.4
,"Salt Lake County, UT","49035","White","2106-3","2023","2023",36,1020557,3.5,2.5,4.9
,"Salt Lake County, UT","49035","White","2106-3","2024 ","2024",30,1036943,2.9,2.0,4.1
,"Bennington County, VT","50003","White","2106-3","2023","2023",10,35228,28.4,13.6,52.2
,"Caledonia County, VT","50005","White","2106-3","2024 ","2024",10,29095,34.4,16.5,63.2
,"Chittenden County, VT","50007","White","2106-3","2020","2020",16,147742,10.8,6.2,17.6
,"Chittenden County, VT","50007","White","2106-3","2021","2021",17,151672,11.2,6.5,17.9
,"Chittenden County, VT","50007","White","2106-3","2022","2022",27,151343,17.8,11.8,26.0
,"Chittenden County, VT","50007","White","2106-3","2023","2023",23,150841,15.2,9.7,22.9
,"Chittenden County, VT","50007","White","2106-3","2024 ","2024",29,150741,19.2,12.9,27.6
,"Franklin County, VT","50011","White","2106-3","2024 ","2024",13,48288,26.9,14.3,46.0
,"Rutland County, VT","50021","White","2106-3","2021","2021",20,58445,34.2,20.9,52.9
,"Rutland County, VT","50021","White","2106-3","2022","2022",14,58201,24.1,13.2,40.4
,"Rutland County, VT","50021","White","2106-3","2023","2023",23,58037,39.6,25.1,59.5
,"Rutland County, VT","50021","White","2106-3","2024 ","2024",10,57822,17.3,8.3,31.8
,"Washington County, VT","50023","White","2106-3","2021","2021",12,57365,20.9,10.8,36.5
,"Washington County, VT","50023","White","2106-3","2024 ","2024",16,56894,28.1,16.1,45.7
,"Windham County, VT","50025","White","2106-3","2022","2022",11,43354,25.4,12.7,45.4
,"Windham County, VT","50025","White","2106-3","2023","2023",14,43363,32.3,17.7,54.2
,"Windsor County, VT","50027","White","2106-3","2022","2022",10,55547,18.0,8.6,33.1
,"Windsor County, VT","50027","White","2106-3","2023","2023",15,55456,27.0,15.1,44.6
,"Chesterfield County, VA","51041","Black or African American","2054-5","2020","2020",12,89189,13.5,7.0,23.5
,"Chesterfield County, VA","51041","Black or African American","2054-5","2021","2021",14,93665,14.9,8.2,25.1
,"Chesterfield County, VA","51041","Black or African American","2054-5","2022","2022",17,96910,17.5,10.2,28.1
,"Chesterfield County, VA","51041","Black or African American","2054-5","2023","2023",23,98611,23.3,14.8,35.0
,"Chesterfield County, VA","51041","White","2106-3","2018","2018",20,238430,8.4,5.1,13.0
,"Chesterfield County, VA","51041","White","2106-3","2019","2019",18,240557,7.5,4.4,11.8
,"Chesterfield County, VA","51041","White","2106-3","2020","2020",17,242234,7.0,4.1,11.2
,"Chesterfield County, VA","51041","White","2106-3","2021","2021",24,248928,9.6,6.2,14.3
,"Chesterfield County, VA","51041","White","2106-3","2022","2022",26,252266,10.3,6.7,15.1
,"Chesterfield County, VA","51041","White","2106-3","2023","2023",34,254853,13.3,9.2,18.6
,"Fairfax County, VA","51059","Black or African American","2054-5","2021","2021",12,123187,9.7,5.0,17.0
,"Fairfax County, VA","51059","Black or African American","2054-5","2023","2023",13,126660,10.3,5.5,17.6
,"Fairfax County, VA","51059","White","2106-3","2018","2018",22,745905,2.9,1.8,4.5
,"Fairfax County, VA","51059","White","2106-3","2019","2019",21,742178,2.8,1.8,4.3
,"Fairfax County, VA","51059","White","2106-3","2020","2020",15,736311,2.0,1.1,3.4
,"Fairfax County, VA","51059","White","2106-3","2021","2021",15,726276,2.1,1.2,3.4
,"Fairfax County, VA","51059","White","2106-3","2022","2022",26,720627,3.6,2.4,5.3
,"Fairfax County, VA","51059","White","2106-3","2023","2023",41,721803,5.7,4.1,7.7
,"Fairfax County, VA","51059","White","2106-3","2024 ","2024",18,726985,2.5,1.5,3.9
,"Henrico County, VA","51087","Black or African American","2054-5","2019","2019",17,102135,16.6,9.7,26.6
,"Henrico County, VA","51087","Black or African American","2054-5","2020","2020",13,102928,12.6,6.7,21.6
,"Henrico County, VA","51087","Black or African American","2054-5","2021","2021",17,102914,16.5,9.6,26.4
,"Henrico County, VA","51087","Black or African American","2054-5","2022","2022",31,102681,30.2,20.5,42.9
,"Henrico County, VA","51087","Black or African American","2054-5","2023","2023",37,103320,35.8,25.2,49.4
,"Henrico County, VA","51087","Black or African American","2054-5","2024 ","2024",20,103662,19.3,11.8,29.8
,"Henrico County, VA","51087","White","2106-3","2018","2018",13,188931,6.9,3.7,11.8
,"Henrico County, VA","51087","White","2106-3","2019","2019",13,188617,6.9,3.7,11.8
,"Henrico County, VA","51087","White","2106-3","2020","2020",13,188505,6.9,3.7,11.8
,"Henrico County, VA","51087","White","2106-3","2021","2021",21,187286,11.2,6.9,17.1
,"Henrico County, VA","51087","White","2106-3","2022","2022",20,186586,10.7,6.5,16.6
,"Henrico County, VA","51087","White","2106-3","2023","2023",22,186638,11.8,7.4,17.8
,"Loudoun County, VA","51107","White","2106-3","2020","2020",11,279334,3.9,2.0,7.0
,"Loudoun County, VA","51107","White","2106-3","2021","2021",10,279028,3.6,1.7,6.6
,"Prince William County, VA","51153","Black or African American","2054-5","2023","2023",10,107094,9.3,4.5,17.2
,"Prince William County, VA","51153","White","2106-3","2018","2018",11,293097,3.8,1.9,6.7
,"Prince William County, VA","51153","White","2106-3","2020","2020",18,293870,6.1,3.6,9.7
,"Prince William County, VA","51153","White","2106-3","2021","2021",20,298220,6.7,4.1,10.4
,"Prince William County, VA","51153","White","2106-3","2022","2022",19,297674,6.4,3.8,10.0
,"Prince William County, VA","51153","White","2106-3","2023","2023",21,297298,7.1,4.4,10.8
,"Prince William County, VA","51153","White","2106-3","2024 ","2024",13,299180,4.3,2.3,7.4
,"Roanoke County, VA","51161","White","2106-3","2023","2023",12,83912,14.3,7.4,25.0
,"Chesapeake city, VA","51550","Black or African American","2054-5","2022","2022",11,77420,14.2,7.1,25.4
,"Chesapeake city, VA","51550","Black or African American","2054-5","2023","2023",19,78483,24.2,14.6,37.8
,"Chesapeake city, VA","51550","White","2106-3","2020","2020",10,151413,6.6,3.2,12.1
,"Chesapeake city, VA","51550","White","2106-3","2022","2022",21,153180,13.7,8.5,21.0
,"Chesapeake city, VA","51550","White","2106-3","2023","2023",12,152692,7.9,4.1,13.7
,"Hampton city, VA","51650","Black or African American","2054-5","2021","2021",16,71278,22.4,12.8,36.5
,"Hampton city, VA","51650","Black or African American","2054-5","2022","2022",11,71769,15.3,7.7,27.4
,"Hampton city, VA","51650","Black or African American","2054-5","2023","2023",15,71457,21.0,11.7,34.6
,"Hampton city, VA","51650","Black or African American","2054-5","2024 ","2024",10,71836,13.9,6.7,25.6
,"Hampton city, VA","51650","White","2106-3","2021","2021",11,55685,19.8,9.9,35.3
,"Hampton city, VA","51650","White","2106-3","2022","2022",15,55355,27.1,15.2,44.7
,"Hampton city, VA","51650","White","2106-3","2023","2023",11,54659,20.1,10.0,36.0
,"Hopewell city, VA","51670","Black or African American","2054-5","2023","2023",13,10453,124.4,66.2,212.7
,"Newport News city, VA","51700","Black or African American","2054-5","2020","2020",12,77089,15.6,8.0,27.2
,"Newport News city, VA","51700","Black or African American","2054-5","2021","2021",18,80375,22.4,13.3,35.4
,"Newport News city, VA","51700","Black or African American","2054-5","2022","2022",23,80526,28.6,18.1,42.9
,"Newport News city, VA","51700","Black or African American","2054-5","2023","2023",13,80335,16.2,8.6,27.7
,"Newport News city, VA","51700","Black or African American","2054-5","2024 ","2024",11,80022,13.7,6.9,24.6
,"Newport News city, VA","51700","White","2106-3","2020","2020",11,86233,12.8,6.4,22.8
,"Newport News city, VA","51700","White","2106-3","2021","2021",15,87821,17.1,9.6,28.2
,"Newport News city, VA","51700","White","2106-3","2022","2022",16,87084,18.4,10.5,29.8
,"Newport News city, VA","51700","White","2106-3","2023","2023",15,86050,17.4,9.8,28.8
,"Newport News city, VA","51700","White","2106-3","2024 ","2024",11,86011,12.8,6.4,22.9
,"Norfolk city, VA","51710","Black or African American","2054-5","2020","2020",17,101416,16.8,9.8,26.8
,"Norfolk city, VA","51710","Black or African American","2054-5","2021","2021",36,97572,36.9,25.8,51.1
,"Norfolk city, VA","51710","Black or African American","2054-5","2022","2022",49,97678,50.2,37.1,66.3
,"Norfolk city, VA","51710","Black or African American","2054-5","2023","2023",51,96250,53.0,39.5,69.7
,"Norfolk city, VA","51710","Black or African American","2054-5","2024 ","2024",18,96177,18.7,11.1,29.6
,"Norfolk city, VA","51710","White","2106-3","2018","2018",12,120025,10.0,5.2,17.5
,"Norfolk city, VA","51710","White","2106-3","2020","2020",11,120029,9.2,4.6,16.4
,"Norfolk city, VA","51710","White","2106-3","2021","2021",12,116600,10.3,5.3,18.0
,"Norfolk city, VA","51710","White","2106-3","2022","2022",13,114036,11.4,6.1,19.5
,"Norfolk city, VA","51710","White","2106-3","2023","2023",12,113351,10.6,5.5,18.5
,"Norfolk city, VA","51710","White","2106-3","2024 ","2024",12,112844,10.6,5.5,18.6
,"Petersburg city, VA","51730","Black or African American","2054-5","2020","2020",13,23567,55.2,29.4,94.3
,"Petersburg city, VA","51730","Black or African American","2054-5","2021","2021",14,25857,54.1,29.6,90.8
,"Petersburg city, VA","51730","Black or African American","2054-5","2022","2022",11,25764,42.7,21.3,76.4
,"Petersburg city, VA","51730","Black or African American","2054-5","2023","2023",13,25595,50.8,27.0,86.9
,"Petersburg city, VA","51730","Black or African American","2054-5","2024 ","2024",10,25790,38.8,18.6,71.3
,"Portsmouth city, VA","51740","Black or African American","2054-5","2020","2020",14,52173,26.8,14.7,45.0
,"Portsmouth city, VA","51740","Black or African American","2054-5","2021","2021",21,53841,39.0,24.1,59.6
,"Portsmouth city, VA","51740","Black or African American","2054-5","2022","2022",27,53131,50.8,33.5,73.9
,"Portsmouth city, VA","51740","Black or African American","2054-5","2023","2023",34,53096,64.0,44.3,89.5
,"Portsmouth city, VA","51740","Black or African American","2054-5","2024 ","2024",20,52843,37.8,23.1,58.5
,"Portsmouth city, VA","51740","White","2106-3","2021","2021",12,38555,31.1,16.1,54.4
,"Portsmouth city, VA","51740","White","2106-3","2022","2022",17,38343,44.3,25.8,71.0
,"Portsmouth city, VA","51740","White","2106-3","2023","2023",19,37910,50.1,30.2,78.3
,"Richmond city, VA","51760","Black or African American","2054-5","2018","2018",22,109314,20.1,12.6,30.5
,"Richmond city, VA","51760","Black or African American","2054-5","2019","2019",33,108057,30.5,21.0,42.9
,"Richmond city, VA","51760","Black or African American","2054-5","2020","2020",42,107198,39.2,28.2,53.0
,"Richmond city, VA","51760","Black or African American","2054-5","2021","2021",75,103056,72.8,57.2,91.2
,"Richmond city, VA","51760","Black or African American","2054-5","2022","2022",98,102202,95.9,77.8,116.9
,"Richmond city, VA","51760","Black or African American","2054-5","2023","2023",112,98116,114.2,93.0,135.3
,"Richmond city, VA","51760","Black or African American","2054-5","2024 ","2024",65,97625,66.6,51.4,84.9
,"Richmond city, VA","51760","White","2106-3","2018","2018",11,107247,10.3,5.1,18.4
,"Richmond city, VA","51760","White","2106-3","2019","2019",13,109958,11.8,6.3,20.2
,"Richmond city, VA","51760","White","2106-3","2020","2020",18,112368,16.0,9.5,25.3
,"Richmond city, VA","51760","White","2106-3","2021","2021",20,110762,18.1,11.0,27.9
,"Richmond city, VA","51760","White","2106-3","2022","2022",13,113819,11.4,6.1,19.5
,"Richmond city, VA","51760","White","2106-3","2023","2023",22,117058,18.8,11.8,28.5
,"Richmond city, VA","51760","White","2106-3","2024 ","2024",22,121209,18.2,11.4,27.5
,"Roanoke city, VA","51770","Black or African American","2054-5","2022","2022",13,29028,44.8,23.8,76.6
,"Roanoke city, VA","51770","Black or African American","2054-5","2023","2023",13,28491,45.6,24.3,78.0
,"Roanoke city, VA","51770","Black or African American","2054-5","2024 ","2024",16,28288,56.6,32.3,91.9
,"Roanoke city, VA","51770","White","2106-3","2020","2020",10,62100,16.1,7.7,29.6
,"Roanoke city, VA","51770","White","2106-3","2021","2021",14,61936,22.6,12.4,37.9
,"Roanoke city, VA","51770","White","2106-3","2022","2022",18,61629,29.2,17.3,46.2
,"Roanoke city, VA","51770","White","2106-3","2023","2023",16,61402,26.1,14.9,42.3
,"Roanoke city, VA","51770","White","2106-3","2024 ","2024",12,62057,19.3,10.0,33.8
,"Virginia Beach city, VA","51810","Black or African American","2054-5","2022","2022",14,92730,15.1,8.3,25.3
,"Virginia Beach city, VA","51810","Black or African American","2054-5","2023","2023",24,92435,26.0,16.6,38.6
,"Virginia Beach city, VA","51810","White","2106-3","2018","2018",13,303731,4.3,2.3,7.3
,"Virginia Beach city, VA","51810","White","2106-3","2020","2020",15,301802,5.0,2.8,8.2
,"Virginia Beach city, VA","51810","White","2106-3","2021","2021",30,305303,9.8,6.6,14.0
,"Virginia Beach city, VA","51810","White","2106-3","2022","2022",29,303261,9.6,6.4,13.7
,"Virginia Beach city, VA","51810","White","2106-3","2023","2023",20,301136,6.6,4.1,10.3
,"Virginia Beach city, VA","51810","White","2106-3","2024 ","2024",10,300686,3.3,1.6,6.1
