"Notes","County","County Code","Education","Education Code","Year","Year Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"Macomb County, MI","26099","Not Available","10","2018","2018",94,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Macomb County, MI","26099","Not Available","10","2019","2019",42,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Macomb County, MI","26099","Not Available","10","2020","2020",45,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Monroe County, MI","26115","Not Available","10","2018","2018",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Muskegon County, MI","26121","Not Available","10","2018","2018",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Muskegon County, MI","26121","Not Available","10","2019","2019",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Muskegon County, MI","26121","Not Available","10","2020","2020",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Oakland County, MI","26125","Not Available","10","2018","2018",27,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Oakland County, MI","26125","Not Available","10","2020","2020",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ottawa County, MI","26139","Not Available","10","2018","2018",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Washtenaw County, MI","26161","Not Available","10","2018","2018",22,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Washtenaw County, MI","26161","Not Available","10","2019","2019",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Washtenaw County, MI","26161","Not Available","10","2020","2020",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Wayne County, MI","26163","9th through 12th grade with no diploma","2","2021","2021",30,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Wayne County, MI","26163","9th through 12th grade with no diploma","2","2022","2022",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Wayne County, MI","26163","9th through 12th grade with no diploma","2","2023","2023",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Wayne County, MI","26163","High school graduate or GED completed","3","2021","2021",37,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Wayne County, MI","26163","High school graduate or GED completed","3","2022","2022",29,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Wayne County, MI","26163","High school graduate or GED completed","3","2023","2023",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Wayne County, MI","26163","High school graduate or GED completed","3","2024 ","2024",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Wayne County, MI","26163","Some college credit, but not a degree.","4","2021","2021",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Wayne County, MI","26163","Not Available","10","2018","2018",259,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Wayne County, MI","26163","Not Available","10","2019","2019",205,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Wayne County, MI","26163","Not Available","10","2020","2020",182,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Anoka County, MN","27003","Not Available","10","2020","2020",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hennepin County, MN","27053","High school graduate or GED completed","3","2021","2021",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hennepin County, MN","27053","Not Available","10","2018","2018",40,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hennepin County, MN","27053","Not Available","10","2019","2019",49,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hennepin County, MN","27053","Not Available","10","2020","2020",51,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis County, MN","27137","Not Available","10","2019","2019",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis County, MN","27137","Not Available","10","2020","2020",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"DeSoto County, MS","28033","Not Available","10","2018","2018",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Harrison County, MS","28047","Not Available","10","2019","2019",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jackson County, MS","28059","Not Available","10","2020","2020",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Pearl River County, MS","28109","Not Available","10","2019","2019",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jackson County, MO","29095","Not Available","10","2018","2018",25,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jackson County, MO","29095","Not Available","10","2019","2019",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jackson County, MO","29095","Not Available","10","2020","2020",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jefferson County, MO","29099","Not Available","10","2018","2018",26,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jefferson County, MO","29099","Not Available","10","2019","2019",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Charles County, MO","29183","Not Available","10","2018","2018",36,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Charles County, MO","29183","Not Available","10","2019","2019",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis County, MO","29189","High school graduate or GED completed","3","2021","2021",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis County, MO","29189","Not Available","10","2018","2018",118,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis County, MO","29189","Not Available","10","2019","2019",80,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis County, MO","29189","Not Available","10","2020","2020",40,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis city, MO","29510","Not Available","10","2018","2018",84,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis city, MO","29510","Not Available","10","2019","2019",51,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis city, MO","29510","Not Available","10","2020","2020",30,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Yellowstone County, MT","30111","Not Available","10","2020","2020",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Douglas County, NE","31055","Not Available","10","2020","2020",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clark County, NV","32003","9th through 12th grade with no diploma","2","2022","2022",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clark County, NV","32003","High school graduate or GED completed","3","2021","2021",39,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clark County, NV","32003","High school graduate or GED completed","3","2022","2022",39,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clark County, NV","32003","High school graduate or GED completed","3","2023","2023",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clark County, NV","32003","High school graduate or GED completed","3","2024 ","2024",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clark County, NV","32003","Some college credit, but not a degree.","4","2021","2021",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clark County, NV","32003","Some college credit, but not a degree.","4","2022","2022",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clark County, NV","32003","Not Available","10","2018","2018",81,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clark County, NV","32003","Not Available","10","2019","2019",87,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clark County, NV","32003","Not Available","10","2020","2020",97,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Washoe County, NV","32031","High school graduate or GED completed","3","2021","2021",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Washoe County, NV","32031","Not Available","10","2018","2018",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Washoe County, NV","32031","Not Available","10","2019","2019",26,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Washoe County, NV","32031","Not Available","10","2020","2020",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Atlantic County, NJ","34001","High school graduate or GED completed","3","2021","2021",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Atlantic County, NJ","34001","Not Available","10","2018","2018",54,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Atlantic County, NJ","34001","Not Available","10","2019","2019",42,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Atlantic County, NJ","34001","Not Available","10","2020","2020",26,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bergen County, NJ","34003","High school graduate or GED completed","3","2021","2021",25,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bergen County, NJ","34003","High school graduate or GED completed","3","2022","2022",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bergen County, NJ","34003","Not Available","10","2018","2018",76,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bergen County, NJ","34003","Not Available","10","2019","2019",64,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bergen County, NJ","34003","Not Available","10","2020","2020",48,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Burlington County, NJ","34005","Not Available","10","2018","2018",59,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Burlington County, NJ","34005","Not Available","10","2019","2019",45,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Burlington County, NJ","34005","Not Available","10","2020","2020",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Camden County, NJ","34007","High school graduate or GED completed","3","2021","2021",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Camden County, NJ","34007","Not Available","10","2018","2018",136,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Camden County, NJ","34007","Not Available","10","2019","2019",97,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Camden County, NJ","34007","Not Available","10","2020","2020",51,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cape May County, NJ","34009","Not Available","10","2018","2018",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cape May County, NJ","34009","Not Available","10","2019","2019",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cumberland County, NJ","34011","Not Available","10","2018","2018",22,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cumberland County, NJ","34011","Not Available","10","2019","2019",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Essex County, NJ","34013","9th through 12th grade with no diploma","2","2022","2022",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Essex County, NJ","34013","High school graduate or GED completed","3","2021","2021",30,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Essex County, NJ","34013","High school graduate or GED completed","3","2022","2022",27,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Essex County, NJ","34013","High school graduate or GED completed","3","2023","2023",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Essex County, NJ","34013","High school graduate or GED completed","3","2024 ","2024",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Essex County, NJ","34013","Not Available","10","2018","2018",121,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Essex County, NJ","34013","Not Available","10","2019","2019",131,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Essex County, NJ","34013","Not Available","10","2020","2020",78,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Gloucester County, NJ","34015","Not Available","10","2018","2018",72,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Gloucester County, NJ","34015","Not Available","10","2019","2019",43,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Gloucester County, NJ","34015","Not Available","10","2020","2020",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hudson County, NJ","34017","High school graduate or GED completed","3","2021","2021",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hudson County, NJ","34017","High school graduate or GED completed","3","2022","2022",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hudson County, NJ","34017","High school graduate or GED completed","3","2023","2023",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hudson County, NJ","34017","Not Available","10","2018","2018",84,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hudson County, NJ","34017","Not Available","10","2019","2019",70,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hudson County, NJ","34017","Not Available","10","2020","2020",50,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Mercer County, NJ","34021","Not Available","10","2018","2018",58,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Mercer County, NJ","34021","Not Available","10","2019","2019",33,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Mercer County, NJ","34021","Not Available","10","2020","2020",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Middlesex County, NJ","34023","High school graduate or GED completed","3","2021","2021",26,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Middlesex County, NJ","34023","High school graduate or GED completed","3","2022","2022",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Middlesex County, NJ","34023","High school graduate or GED completed","3","2023","2023",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Middlesex County, NJ","34023","Not Available","10","2018","2018",82,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Middlesex County, NJ","34023","Not Available","10","2019","2019",69,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Middlesex County, NJ","34023","Not Available","10","2020","2020",64,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Monmouth County, NJ","34025","High school graduate or GED completed","3","2021","2021",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Monmouth County, NJ","34025","High school graduate or GED completed","3","2022","2022",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Monmouth County, NJ","34025","Not Available","10","2018","2018",93,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Monmouth County, NJ","34025","Not Available","10","2019","2019",71,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Monmouth County, NJ","34025","Not Available","10","2020","2020",67,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Morris County, NJ","34027","High school graduate or GED completed","3","2021","2021",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Morris County, NJ","34027","High school graduate or GED completed","3","2022","2022",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Morris County, NJ","34027","Not Available","10","2018","2018",51,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Morris County, NJ","34027","Not Available","10","2019","2019",39,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Morris County, NJ","34027","Not Available","10","2020","2020",30,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ocean County, NJ","34029","High school graduate or GED completed","3","2021","2021",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ocean County, NJ","34029","High school graduate or GED completed","3","2022","2022",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ocean County, NJ","34029","High school graduate or GED completed","3","2024 ","2024",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ocean County, NJ","34029","Not Available","10","2018","2018",103,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ocean County, NJ","34029","Not Available","10","2019","2019",89,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ocean County, NJ","34029","Not Available","10","2020","2020",61,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Passaic County, NJ","34031","High school graduate or GED completed","3","2021","2021",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Passaic County, NJ","34031","High school graduate or GED completed","3","2022","2022",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Passaic County, NJ","34031","Not Available","10","2018","2018",87,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Passaic County, NJ","34031","Not Available","10","2019","2019",62,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Passaic County, NJ","34031","Not Available","10","2020","2020",38,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Salem County, NJ","34033","Not Available","10","2018","2018",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Somerset County, NJ","34035","Not Available","10","2018","2018",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Somerset County, NJ","34035","Not Available","10","2019","2019",25,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Somerset County, NJ","34035","Not Available","10","2020","2020",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Sussex County, NJ","34037","Not Available","10","2018","2018",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Sussex County, NJ","34037","Not Available","10","2019","2019",27,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Sussex County, NJ","34037","Not Available","10","2020","2020",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Union County, NJ","34039","High school graduate or GED completed","3","2021","2021",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Union County, NJ","34039","High school graduate or GED completed","3","2022","2022",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Union County, NJ","34039","High school graduate or GED completed","3","2024 ","2024",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Union County, NJ","34039","Not Available","10","2018","2018",79,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Union County, NJ","34039","Not Available","10","2019","2019",49,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Union County, NJ","34039","Not Available","10","2020","2020",54,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Warren County, NJ","34041","Not Available","10","2018","2018",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Warren County, NJ","34041","Not Available","10","2020","2020",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bernalillo County, NM","35001","9th through 12th grade with no diploma","2","2021","2021",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bernalillo County, NM","35001","High school graduate or GED completed","3","2021","2021",29,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bernalillo County, NM","35001","High school graduate or GED completed","3","2024 ","2024",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bernalillo County, NM","35001","Some college credit, but not a degree.","4","2021","2021",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bernalillo County, NM","35001","Not Available","10","2018","2018",42,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bernalillo County, NM","35001","Not Available","10","2019","2019",74,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bernalillo County, NM","35001","Not Available","10","2020","2020",81,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Dona Ana County, NM","35013","Not Available","10","2019","2019",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Rio Arriba County, NM","35039","Not Available","10","2018","2018",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Rio Arriba County, NM","35039","Not Available","10","2019","2019",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Rio Arriba County, NM","35039","Not Available","10","2020","2020",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Sandoval County, NM","35043","Not Available","10","2018","2018",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Santa Fe County, NM","35049","Not Available","10","2018","2018",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Santa Fe County, NM","35049","Not Available","10","2019","2019",28,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Santa Fe County, NM","35049","Not Available","10","2020","2020",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Valencia County, NM","35061","Not Available","10","2019","2019",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Albany County, NY","36001","Not Available","10","2018","2018",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Albany County, NY","36001","Not Available","10","2019","2019",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Albany County, NY","36001","Not Available","10","2020","2020",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bronx County, NY","36005","8th grade or less","1","2021","2021",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bronx County, NY","36005","8th grade or less","1","2022","2022",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bronx County, NY","36005","8th grade or less","1","2023","2023",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bronx County, NY","36005","8th grade or less","1","2024 ","2024",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bronx County, NY","36005","9th through 12th grade with no diploma","2","2021","2021",28,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bronx County, NY","36005","9th through 12th grade with no diploma","2","2022","2022",36,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bronx County, NY","36005","9th through 12th grade with no diploma","2","2023","2023",34,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bronx County, NY","36005","9th through 12th grade with no diploma","2","2024 ","2024",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bronx County, NY","36005","High school graduate or GED completed","3","2021","2021",103,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bronx County, NY","36005","High school graduate or GED completed","3","2022","2022",95,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bronx County, NY","36005","High school graduate or GED completed","3","2023","2023",103,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bronx County, NY","36005","High school graduate or GED completed","3","2024 ","2024",54,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bronx County, NY","36005","Some college credit, but not a degree.","4","2021","2021",26,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bronx County, NY","36005","Some college credit, but not a degree.","4","2022","2022",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bronx County, NY","36005","Some college credit, but not a degree.","4","2023","2023",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bronx County, NY","36005","Some college credit, but not a degree.","4","2024 ","2024",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bronx County, NY","36005","Unknown or Not Stated","9","2021","2021",27,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bronx County, NY","36005","Unknown or Not Stated","9","2022","2022",33,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bronx County, NY","36005","Unknown or Not Stated","9","2023","2023",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bronx County, NY","36005","Unknown or Not Stated","9","2024 ","2024",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bronx County, NY","36005","Not Available","10","2018","2018",172,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bronx County, NY","36005","Not Available","10","2019","2019",171,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bronx County, NY","36005","Not Available","10","2020","2020",202,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Broome County, NY","36007","Not Available","10","2018","2018",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Broome County, NY","36007","Not Available","10","2020","2020",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cayuga County, NY","36011","Not Available","10","2020","2020",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Chautauqua County, NY","36013","Not Available","10","2020","2020",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Dutchess County, NY","36027","Not Available","10","2018","2018",38,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Dutchess County, NY","36027","Not Available","10","2019","2019",29,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Dutchess County, NY","36027","Not Available","10","2020","2020",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Erie County, NY","36029","Not Available","10","2018","2018",49,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Erie County, NY","36029","Not Available","10","2019","2019",40,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Erie County, NY","36029","Not Available","10","2020","2020",22,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","8th grade or less","1","2021","2021",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","8th grade or less","1","2023","2023",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","9th through 12th grade with no diploma","2","2021","2021",22,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","9th through 12th grade with no diploma","2","2022","2022",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","9th through 12th grade with no diploma","2","2023","2023",34,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","9th through 12th grade with no diploma","2","2024 ","2024",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","High school graduate or GED completed","3","2021","2021",110,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","High school graduate or GED completed","3","2022","2022",122,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","High school graduate or GED completed","3","2023","2023",83,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","High school graduate or GED completed","3","2024 ","2024",38,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","Some college credit, but not a degree.","4","2021","2021",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","Some college credit, but not a degree.","4","2022","2022",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","Some college credit, but not a degree.","4","2023","2023",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","Bachelor?s degree (BA, AB, BS)","6","2021","2021",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","Bachelor?s degree (BA, AB, BS)","6","2022","2022",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","Bachelor?s degree (BA, AB, BS)","6","2023","2023",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","Unknown or Not Stated","9","2021","2021",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","Unknown or Not Stated","9","2022","2022",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","Unknown or Not Stated","9","2023","2023",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","Unknown or Not Stated","9","2024 ","2024",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","Not Available","10","2018","2018",110,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","Not Available","10","2019","2019",158,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","Not Available","10","2020","2020",197,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Monroe County, NY","36055","Not Available","10","2018","2018",39,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Monroe County, NY","36055","Not Available","10","2019","2019",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Monroe County, NY","36055","Not Available","10","2020","2020",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Nassau County, NY","36059","High school graduate or GED completed","3","2022","2022",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Nassau County, NY","36059","Not Available","10","2018","2018",68,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Nassau County, NY","36059","Not Available","10","2019","2019",55,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Nassau County, NY","36059","Not Available","10","2020","2020",79,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","9th through 12th grade with no diploma","2","2021","2021",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","9th through 12th grade with no diploma","2","2022","2022",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
