"Notes","County","County Code","Education","Education Code","Year","Year Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"Clark County, NV","32003","Associate degree (AA,AS)","5","2023","2023",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clark County, NV","32003","Bachelor?s degree (BA, AB, BS)","6","2021","2021",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clark County, NV","32003","Bachelor?s degree (BA, AB, BS)","6","2022","2022",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clark County, NV","32003","Bachelor?s degree (BA, AB, BS)","6","2023","2023",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clark County, NV","32003","Not Available","10","2018","2018",145,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clark County, NV","32003","Not Available","10","2019","2019",110,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clark County, NV","32003","Not Available","10","2020","2020",151,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lyon County, NV","32019","Not Available","10","2018","2018",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Washoe County, NV","32031","High school graduate or GED completed","3","2021","2021",22,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Washoe County, NV","32031","High school graduate or GED completed","3","2022","2022",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Washoe County, NV","32031","High school graduate or GED completed","3","2023","2023",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Washoe County, NV","32031","High school graduate or GED completed","3","2024 ","2024",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Washoe County, NV","32031","Not Available","10","2018","2018",31,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Washoe County, NV","32031","Not Available","10","2019","2019",36,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Washoe County, NV","32031","Not Available","10","2020","2020",43,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Carson City, NV","32510","Not Available","10","2018","2018",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hillsborough County, NH","33011","Not Available","10","2018","2018",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hillsborough County, NH","33011","Not Available","10","2020","2020",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Rockingham County, NH","33015","Not Available","10","2019","2019",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Atlantic County, NJ","34001","High school graduate or GED completed","3","2021","2021",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Atlantic County, NJ","34001","Not Available","10","2019","2019",30,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Atlantic County, NJ","34001","Not Available","10","2020","2020",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bergen County, NJ","34003","High school graduate or GED completed","3","2021","2021",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bergen County, NJ","34003","Not Available","10","2018","2018",33,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bergen County, NJ","34003","Not Available","10","2019","2019",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bergen County, NJ","34003","Not Available","10","2020","2020",30,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Burlington County, NJ","34005","High school graduate or GED completed","3","2021","2021",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Burlington County, NJ","34005","High school graduate or GED completed","3","2023","2023",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Burlington County, NJ","34005","Not Available","10","2018","2018",34,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Burlington County, NJ","34005","Not Available","10","2019","2019",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Burlington County, NJ","34005","Not Available","10","2020","2020",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Camden County, NJ","34007","High school graduate or GED completed","3","2021","2021",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Camden County, NJ","34007","High school graduate or GED completed","3","2023","2023",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Camden County, NJ","34007","Not Available","10","2018","2018",38,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Camden County, NJ","34007","Not Available","10","2019","2019",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Camden County, NJ","34007","Not Available","10","2020","2020",34,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cape May County, NJ","34009","Not Available","10","2019","2019",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cumberland County, NJ","34011","Not Available","10","2019","2019",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Essex County, NJ","34013","High school graduate or GED completed","3","2021","2021",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Essex County, NJ","34013","High school graduate or GED completed","3","2022","2022",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Essex County, NJ","34013","High school graduate or GED completed","3","2023","2023",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Essex County, NJ","34013","Not Available","10","2018","2018",39,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Essex County, NJ","34013","Not Available","10","2019","2019",34,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Essex County, NJ","34013","Not Available","10","2020","2020",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Gloucester County, NJ","34015","Not Available","10","2018","2018",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Gloucester County, NJ","34015","Not Available","10","2019","2019",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Gloucester County, NJ","34015","Not Available","10","2020","2020",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hudson County, NJ","34017","Not Available","10","2018","2018",22,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hudson County, NJ","34017","Not Available","10","2019","2019",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hudson County, NJ","34017","Not Available","10","2020","2020",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Mercer County, NJ","34021","Not Available","10","2018","2018",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Mercer County, NJ","34021","Not Available","10","2019","2019",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Mercer County, NJ","34021","Not Available","10","2020","2020",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Middlesex County, NJ","34023","High school graduate or GED completed","3","2021","2021",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Middlesex County, NJ","34023","High school graduate or GED completed","3","2022","2022",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Middlesex County, NJ","34023","High school graduate or GED completed","3","2023","2023",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Middlesex County, NJ","34023","High school graduate or GED completed","3","2024 ","2024",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Middlesex County, NJ","34023","Not Available","10","2018","2018",33,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Middlesex County, NJ","34023","Not Available","10","2019","2019",25,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Middlesex County, NJ","34023","Not Available","10","2020","2020",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Monmouth County, NJ","34025","High school graduate or GED completed","3","2021","2021",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Monmouth County, NJ","34025","High school graduate or GED completed","3","2022","2022",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Monmouth County, NJ","34025","High school graduate or GED completed","3","2023","2023",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Monmouth County, NJ","34025","High school graduate or GED completed","3","2024 ","2024",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Monmouth County, NJ","34025","Not Available","10","2018","2018",36,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Monmouth County, NJ","34025","Not Available","10","2019","2019",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Monmouth County, NJ","34025","Not Available","10","2020","2020",25,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Morris County, NJ","34027","Not Available","10","2018","2018",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Morris County, NJ","34027","Not Available","10","2019","2019",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Morris County, NJ","34027","Not Available","10","2020","2020",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ocean County, NJ","34029","High school graduate or GED completed","3","2021","2021",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ocean County, NJ","34029","High school graduate or GED completed","3","2022","2022",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ocean County, NJ","34029","High school graduate or GED completed","3","2023","2023",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ocean County, NJ","34029","High school graduate or GED completed","3","2024 ","2024",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ocean County, NJ","34029","Not Available","10","2018","2018",43,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ocean County, NJ","34029","Not Available","10","2019","2019",40,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ocean County, NJ","34029","Not Available","10","2020","2020",48,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Passaic County, NJ","34031","Not Available","10","2018","2018",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Passaic County, NJ","34031","Not Available","10","2019","2019",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Somerset County, NJ","34035","Not Available","10","2019","2019",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Sussex County, NJ","34037","Not Available","10","2018","2018",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Union County, NJ","34039","High school graduate or GED completed","3","2021","2021",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Union County, NJ","34039","Not Available","10","2018","2018",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Union County, NJ","34039","Not Available","10","2019","2019",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Union County, NJ","34039","Not Available","10","2020","2020",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Warren County, NJ","34041","Not Available","10","2018","2018",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bernalillo County, NM","35001","9th through 12th grade with no diploma","2","2021","2021",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bernalillo County, NM","35001","High school graduate or GED completed","3","2021","2021",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bernalillo County, NM","35001","High school graduate or GED completed","3","2022","2022",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bernalillo County, NM","35001","High school graduate or GED completed","3","2024 ","2024",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bernalillo County, NM","35001","Some college credit, but not a degree.","4","2021","2021",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bernalillo County, NM","35001","Not Available","10","2018","2018",52,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bernalillo County, NM","35001","Not Available","10","2019","2019",51,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bernalillo County, NM","35001","Not Available","10","2020","2020",62,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Rio Arriba County, NM","35039","Not Available","10","2019","2019",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Rio Arriba County, NM","35039","Not Available","10","2020","2020",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Sandoval County, NM","35043","Not Available","10","2020","2020",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Santa Fe County, NM","35049","Not Available","10","2018","2018",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Santa Fe County, NM","35049","Not Available","10","2019","2019",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Santa Fe County, NM","35049","Not Available","10","2020","2020",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Albany County, NY","36001","Not Available","10","2019","2019",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Albany County, NY","36001","Not Available","10","2020","2020",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bronx County, NY","36005","9th through 12th grade with no diploma","2","2021","2021",27,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bronx County, NY","36005","9th through 12th grade with no diploma","2","2022","2022",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bronx County, NY","36005","9th through 12th grade with no diploma","2","2023","2023",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bronx County, NY","36005","High school graduate or GED completed","3","2021","2021",63,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bronx County, NY","36005","High school graduate or GED completed","3","2022","2022",57,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bronx County, NY","36005","High school graduate or GED completed","3","2023","2023",68,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bronx County, NY","36005","High school graduate or GED completed","3","2024 ","2024",29,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bronx County, NY","36005","Some college credit, but not a degree.","4","2021","2021",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bronx County, NY","36005","Associate degree (AA,AS)","5","2021","2021",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bronx County, NY","36005","Associate degree (AA,AS)","5","2023","2023",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bronx County, NY","36005","Unknown or Not Stated","9","2021","2021",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bronx County, NY","36005","Unknown or Not Stated","9","2022","2022",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bronx County, NY","36005","Unknown or Not Stated","9","2023","2023",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bronx County, NY","36005","Not Available","10","2018","2018",59,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bronx County, NY","36005","Not Available","10","2019","2019",69,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bronx County, NY","36005","Not Available","10","2020","2020",104,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Broome County, NY","36007","Not Available","10","2019","2019",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Broome County, NY","36007","Not Available","10","2020","2020",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Dutchess County, NY","36027","High school graduate or GED completed","3","2022","2022",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Dutchess County, NY","36027","Not Available","10","2018","2018",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Dutchess County, NY","36027","Not Available","10","2019","2019",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Dutchess County, NY","36027","Not Available","10","2020","2020",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Erie County, NY","36029","High school graduate or GED completed","3","2021","2021",27,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Erie County, NY","36029","High school graduate or GED completed","3","2022","2022",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Erie County, NY","36029","High school graduate or GED completed","3","2023","2023",22,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Erie County, NY","36029","High school graduate or GED completed","3","2024 ","2024",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Erie County, NY","36029","Not Available","10","2018","2018",48,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Erie County, NY","36029","Not Available","10","2019","2019",25,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Erie County, NY","36029","Not Available","10","2020","2020",46,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","9th through 12th grade with no diploma","2","2021","2021",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","9th through 12th grade with no diploma","2","2022","2022",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","9th through 12th grade with no diploma","2","2023","2023",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","High school graduate or GED completed","3","2021","2021",48,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","High school graduate or GED completed","3","2022","2022",57,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","High school graduate or GED completed","3","2023","2023",36,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","High school graduate or GED completed","3","2024 ","2024",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","Some college credit, but not a degree.","4","2021","2021",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","Some college credit, but not a degree.","4","2022","2022",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","Bachelor?s degree (BA, AB, BS)","6","2021","2021",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","Bachelor?s degree (BA, AB, BS)","6","2023","2023",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","Bachelor?s degree (BA, AB, BS)","6","2024 ","2024",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","Unknown or Not Stated","9","2023","2023",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","Not Available","10","2018","2018",65,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","Not Available","10","2019","2019",66,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","Not Available","10","2020","2020",100,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Monroe County, NY","36055","High school graduate or GED completed","3","2023","2023",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Monroe County, NY","36055","High school graduate or GED completed","3","2024 ","2024",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Monroe County, NY","36055","Not Available","10","2018","2018",39,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Monroe County, NY","36055","Not Available","10","2019","2019",34,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Monroe County, NY","36055","Not Available","10","2020","2020",30,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Nassau County, NY","36059","High school graduate or GED completed","3","2021","2021",25,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Nassau County, NY","36059","High school graduate or GED completed","3","2022","2022",22,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Nassau County, NY","36059","High school graduate or GED completed","3","2023","2023",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Nassau County, NY","36059","High school graduate or GED completed","3","2024 ","2024",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Nassau County, NY","36059","Some college credit, but not a degree.","4","2021","2021",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Nassau County, NY","36059","Some college credit, but not a degree.","4","2022","2022",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Nassau County, NY","36059","Not Available","10","2018","2018",56,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Nassau County, NY","36059","Not Available","10","2019","2019",62,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Nassau County, NY","36059","Not Available","10","2020","2020",69,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","9th through 12th grade with no diploma","2","2021","2021",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","9th through 12th grade with no diploma","2","2022","2022",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","High school graduate or GED completed","3","2021","2021",36,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","High school graduate or GED completed","3","2022","2022",30,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","High school graduate or GED completed","3","2023","2023",29,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","High school graduate or GED completed","3","2024 ","2024",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","Some college credit, but not a degree.","4","2022","2022",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","Some college credit, but not a degree.","4","2023","2023",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","Bachelor?s degree (BA, AB, BS)","6","2022","2022",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","Bachelor?s degree (BA, AB, BS)","6","2023","2023",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","Unknown or Not Stated","9","2021","2021",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","Not Available","10","2018","2018",50,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","Not Available","10","2019","2019",53,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","Not Available","10","2020","2020",73,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Niagara County, NY","36063","Not Available","10","2018","2018",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Niagara County, NY","36063","Not Available","10","2019","2019",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Niagara County, NY","36063","Not Available","10","2020","2020",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Oneida County, NY","36065","Not Available","10","2020","2020",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Onondaga County, NY","36067","High school graduate or GED completed","3","2021","2021",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Onondaga County, NY","36067","Not Available","10","2018","2018",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Onondaga County, NY","36067","Not Available","10","2019","2019",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Onondaga County, NY","36067","Not Available","10","2020","2020",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orange County, NY","36071","High school graduate or GED completed","3","2021","2021",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orange County, NY","36071","High school graduate or GED completed","3","2022","2022",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orange County, NY","36071","Not Available","10","2018","2018",29,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orange County, NY","36071","Not Available","10","2019","2019",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orange County, NY","36071","Not Available","10","2020","2020",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Queens County, NY","36081","9th through 12th grade with no diploma","2","2022","2022",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Queens County, NY","36081","9th through 12th grade with no diploma","2","2023","2023",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Queens County, NY","36081","High school graduate or GED completed","3","2021","2021",41,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Queens County, NY","36081","High school graduate or GED completed","3","2022","2022",47,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Queens County, NY","36081","High school graduate or GED completed","3","2023","2023",35,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Queens County, NY","36081","High school graduate or GED completed","3","2024 ","2024",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Queens County, NY","36081","Some college credit, but not a degree.","4","2021","2021",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Queens County, NY","36081","Some college credit, but not a degree.","4","2022","2022",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Queens County, NY","36081","Bachelor?s degree (BA, AB, BS)","6","2023","2023",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Queens County, NY","36081","Not Available","10","2018","2018",45,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Queens County, NY","36081","Not Available","10","2019","2019",46,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Queens County, NY","36081","Not Available","10","2020","2020",108,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Richmond County, NY","36085","High school graduate or GED completed","3","2021","2021",25,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Richmond County, NY","36085","High school graduate or GED completed","3","2022","2022",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Richmond County, NY","36085","High school graduate or GED completed","3","2023","2023",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Richmond County, NY","36085","Not Available","10","2018","2018",27,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Richmond County, NY","36085","Not Available","10","2019","2019",33,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Richmond County, NY","36085","Not Available","10","2020","2020",44,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Suffolk County, NY","36103","9th through 12th grade with no diploma","2","2022","2022",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Suffolk County, NY","36103","High school graduate or GED completed","3","2021","2021",42,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Suffolk County, NY","36103","High school graduate or GED completed","3","2022","2022",46,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Suffolk County, NY","36103","High school graduate or GED completed","3","2023","2023",36,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Suffolk County, NY","36103","High school graduate or GED completed","3","2024 ","2024",26,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Suffolk County, NY","36103","Some college credit, but not a degree.","4","2021","2021",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Suffolk County, NY","36103","Some college credit, but not a degree.","4","2022","2022",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Suffolk County, NY","36103","Some college credit, but not a degree.","4","2023","2023",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Suffolk County, NY","36103","Bachelor?s degree (BA, AB, BS)","6","2024 ","2024",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Suffolk County, NY","36103","Not Available","10","2018","2018",106,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Suffolk County, NY","36103","Not Available","10","2019","2019",87,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Suffolk County, NY","36103","Not Available","10","2020","2020",77,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Sullivan County, NY","36105","Not Available","10","2018","2018",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Sullivan County, NY","36105","Not Available","10","2020","2020",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ulster County, NY","36111","Not Available","10","2018","2018",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ulster County, NY","36111","Not Available","10","2019","2019",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ulster County, NY","36111","Not Available","10","2020","2020",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Westchester County, NY","36119","High school graduate or GED completed","3","2021","2021",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Westchester County, NY","36119","High school graduate or GED completed","3","2022","2022",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Westchester County, NY","36119","Not Available","10","2018","2018",43,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Westchester County, NY","36119","Not Available","10","2019","2019",22,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Westchester County, NY","36119","Not Available","10","2020","2020",31,Not Applicable,Not Applicable,Not Applicable,Not Applicable
