"Notes","County","County Code","Education","Education Code","Year","Year Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"Kings County, NY","36047","8th grade or less","1","2024 ","2024",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","9th through 12th grade with no diploma","2","2021","2021",26,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","9th through 12th grade with no diploma","2","2022","2022",44,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","9th through 12th grade with no diploma","2","2023","2023",59,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","9th through 12th grade with no diploma","2","2024 ","2024",35,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","High school graduate or GED completed","3","2021","2021",125,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","High school graduate or GED completed","3","2022","2022",201,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","High school graduate or GED completed","3","2023","2023",172,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","High school graduate or GED completed","3","2024 ","2024",115,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","Some college credit, but not a degree.","4","2021","2021",27,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","Some college credit, but not a degree.","4","2022","2022",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","Some college credit, but not a degree.","4","2023","2023",29,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","Some college credit, but not a degree.","4","2024 ","2024",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","Associate degree (AA,AS)","5","2021","2021",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","Associate degree (AA,AS)","5","2022","2022",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","Associate degree (AA,AS)","5","2023","2023",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","Bachelor?s degree (BA, AB, BS)","6","2021","2021",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","Bachelor?s degree (BA, AB, BS)","6","2022","2022",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","Bachelor?s degree (BA, AB, BS)","6","2023","2023",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","Bachelor?s degree (BA, AB, BS)","6","2024 ","2024",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","Unknown or Not Stated","9","2021","2021",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","Unknown or Not Stated","9","2022","2022",35,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","Unknown or Not Stated","9","2023","2023",48,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","Unknown or Not Stated","9","2024 ","2024",25,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","Not Available","10","2018","2018",127,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","Not Available","10","2019","2019",120,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kings County, NY","36047","Not Available","10","2020","2020",178,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Livingston County, NY","36051","Not Available","10","2018","2018",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Monroe County, NY","36055","8th grade or less","1","2023","2023",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Monroe County, NY","36055","9th through 12th grade with no diploma","2","2021","2021",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Monroe County, NY","36055","9th through 12th grade with no diploma","2","2022","2022",54,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Monroe County, NY","36055","9th through 12th grade with no diploma","2","2023","2023",74,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Monroe County, NY","36055","9th through 12th grade with no diploma","2","2024 ","2024",43,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Monroe County, NY","36055","High school graduate or GED completed","3","2021","2021",55,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Monroe County, NY","36055","High school graduate or GED completed","3","2022","2022",114,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Monroe County, NY","36055","High school graduate or GED completed","3","2023","2023",180,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Monroe County, NY","36055","High school graduate or GED completed","3","2024 ","2024",97,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Monroe County, NY","36055","Some college credit, but not a degree.","4","2021","2021",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Monroe County, NY","36055","Some college credit, but not a degree.","4","2022","2022",28,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Monroe County, NY","36055","Some college credit, but not a degree.","4","2023","2023",29,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Monroe County, NY","36055","Some college credit, but not a degree.","4","2024 ","2024",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Monroe County, NY","36055","Associate degree (AA,AS)","5","2022","2022",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Monroe County, NY","36055","Associate degree (AA,AS)","5","2023","2023",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Monroe County, NY","36055","Bachelor?s degree (BA, AB, BS)","6","2022","2022",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Monroe County, NY","36055","Bachelor?s degree (BA, AB, BS)","6","2023","2023",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Monroe County, NY","36055","Unknown or Not Stated","9","2023","2023",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Monroe County, NY","36055","Unknown or Not Stated","9","2024 ","2024",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Monroe County, NY","36055","Not Available","10","2018","2018",113,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Monroe County, NY","36055","Not Available","10","2019","2019",115,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Monroe County, NY","36055","Not Available","10","2020","2020",144,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Nassau County, NY","36059","High school graduate or GED completed","3","2021","2021",52,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Nassau County, NY","36059","High school graduate or GED completed","3","2022","2022",60,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Nassau County, NY","36059","High school graduate or GED completed","3","2023","2023",54,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Nassau County, NY","36059","High school graduate or GED completed","3","2024 ","2024",56,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Nassau County, NY","36059","Some college credit, but not a degree.","4","2021","2021",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Nassau County, NY","36059","Some college credit, but not a degree.","4","2022","2022",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Nassau County, NY","36059","Some college credit, but not a degree.","4","2023","2023",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Nassau County, NY","36059","Some college credit, but not a degree.","4","2024 ","2024",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Nassau County, NY","36059","Associate degree (AA,AS)","5","2021","2021",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Nassau County, NY","36059","Associate degree (AA,AS)","5","2022","2022",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Nassau County, NY","36059","Bachelor?s degree (BA, AB, BS)","6","2021","2021",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Nassau County, NY","36059","Bachelor?s degree (BA, AB, BS)","6","2023","2023",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Nassau County, NY","36059","Not Available","10","2018","2018",53,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Nassau County, NY","36059","Not Available","10","2019","2019",69,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Nassau County, NY","36059","Not Available","10","2020","2020",101,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","8th grade or less","1","2021","2021",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","8th grade or less","1","2024 ","2024",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","9th through 12th grade with no diploma","2","2021","2021",29,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","9th through 12th grade with no diploma","2","2022","2022",29,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","9th through 12th grade with no diploma","2","2023","2023",31,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","9th through 12th grade with no diploma","2","2024 ","2024",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","High school graduate or GED completed","3","2021","2021",99,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","High school graduate or GED completed","3","2022","2022",109,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","High school graduate or GED completed","3","2023","2023",130,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","High school graduate or GED completed","3","2024 ","2024",94,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","Some college credit, but not a degree.","4","2021","2021",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","Some college credit, but not a degree.","4","2022","2022",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","Some college credit, but not a degree.","4","2023","2023",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","Some college credit, but not a degree.","4","2024 ","2024",25,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","Associate degree (AA,AS)","5","2022","2022",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","Associate degree (AA,AS)","5","2023","2023",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","Associate degree (AA,AS)","5","2024 ","2024",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","Bachelor?s degree (BA, AB, BS)","6","2021","2021",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","Bachelor?s degree (BA, AB, BS)","6","2022","2022",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","Bachelor?s degree (BA, AB, BS)","6","2023","2023",29,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","Bachelor?s degree (BA, AB, BS)","6","2024 ","2024",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","Unknown or Not Stated","9","2021","2021",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","Unknown or Not Stated","9","2022","2022",32,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","Unknown or Not Stated","9","2023","2023",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","Unknown or Not Stated","9","2024 ","2024",37,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","Not Available","10","2018","2018",132,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","Not Available","10","2019","2019",140,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"New York County, NY","36061","Not Available","10","2020","2020",137,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Niagara County, NY","36063","High school graduate or GED completed","3","2021","2021",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Niagara County, NY","36063","High school graduate or GED completed","3","2022","2022",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Niagara County, NY","36063","High school graduate or GED completed","3","2023","2023",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Niagara County, NY","36063","High school graduate or GED completed","3","2024 ","2024",27,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Niagara County, NY","36063","Not Available","10","2018","2018",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Niagara County, NY","36063","Not Available","10","2019","2019",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Niagara County, NY","36063","Not Available","10","2020","2020",28,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Oneida County, NY","36065","High school graduate or GED completed","3","2021","2021",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Oneida County, NY","36065","High school graduate or GED completed","3","2022","2022",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Oneida County, NY","36065","High school graduate or GED completed","3","2023","2023",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Oneida County, NY","36065","High school graduate or GED completed","3","2024 ","2024",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Oneida County, NY","36065","Not Available","10","2019","2019",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Oneida County, NY","36065","Not Available","10","2020","2020",27,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Onondaga County, NY","36067","9th through 12th grade with no diploma","2","2021","2021",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Onondaga County, NY","36067","9th through 12th grade with no diploma","2","2022","2022",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Onondaga County, NY","36067","9th through 12th grade with no diploma","2","2023","2023",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Onondaga County, NY","36067","9th through 12th grade with no diploma","2","2024 ","2024",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Onondaga County, NY","36067","High school graduate or GED completed","3","2021","2021",36,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Onondaga County, NY","36067","High school graduate or GED completed","3","2022","2022",46,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Onondaga County, NY","36067","High school graduate or GED completed","3","2023","2023",35,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Onondaga County, NY","36067","High school graduate or GED completed","3","2024 ","2024",27,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Onondaga County, NY","36067","Some college credit, but not a degree.","4","2021","2021",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Onondaga County, NY","36067","Some college credit, but not a degree.","4","2022","2022",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Onondaga County, NY","36067","Not Available","10","2018","2018",30,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Onondaga County, NY","36067","Not Available","10","2019","2019",42,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Onondaga County, NY","36067","Not Available","10","2020","2020",42,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orange County, NY","36071","High school graduate or GED completed","3","2021","2021",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orange County, NY","36071","High school graduate or GED completed","3","2022","2022",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orange County, NY","36071","High school graduate or GED completed","3","2023","2023",28,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orange County, NY","36071","High school graduate or GED completed","3","2024 ","2024",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orange County, NY","36071","Not Available","10","2018","2018",29,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orange County, NY","36071","Not Available","10","2019","2019",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Orange County, NY","36071","Not Available","10","2020","2020",25,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Queens County, NY","36081","8th grade or less","1","2023","2023",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Queens County, NY","36081","9th through 12th grade with no diploma","2","2021","2021",26,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Queens County, NY","36081","9th through 12th grade with no diploma","2","2022","2022",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Queens County, NY","36081","9th through 12th grade with no diploma","2","2023","2023",39,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Queens County, NY","36081","9th through 12th grade with no diploma","2","2024 ","2024",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Queens County, NY","36081","High school graduate or GED completed","3","2021","2021",93,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Queens County, NY","36081","High school graduate or GED completed","3","2022","2022",137,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Queens County, NY","36081","High school graduate or GED completed","3","2023","2023",136,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Queens County, NY","36081","High school graduate or GED completed","3","2024 ","2024",96,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Queens County, NY","36081","Some college credit, but not a degree.","4","2021","2021",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Queens County, NY","36081","Some college credit, but not a degree.","4","2022","2022",31,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Queens County, NY","36081","Some college credit, but not a degree.","4","2023","2023",32,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Queens County, NY","36081","Some college credit, but not a degree.","4","2024 ","2024",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Queens County, NY","36081","Associate degree (AA,AS)","5","2022","2022",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Queens County, NY","36081","Associate degree (AA,AS)","5","2023","2023",25,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Queens County, NY","36081","Associate degree (AA,AS)","5","2024 ","2024",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Queens County, NY","36081","Bachelor?s degree (BA, AB, BS)","6","2022","2022",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Queens County, NY","36081","Bachelor?s degree (BA, AB, BS)","6","2023","2023",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Queens County, NY","36081","Bachelor?s degree (BA, AB, BS)","6","2024 ","2024",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Queens County, NY","36081","Unknown or Not Stated","9","2021","2021",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Queens County, NY","36081","Unknown or Not Stated","9","2022","2022",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Queens County, NY","36081","Unknown or Not Stated","9","2023","2023",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Queens County, NY","36081","Unknown or Not Stated","9","2024 ","2024",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Queens County, NY","36081","Not Available","10","2018","2018",106,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Queens County, NY","36081","Not Available","10","2019","2019",97,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Queens County, NY","36081","Not Available","10","2020","2020",156,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Rensselaer County, NY","36083","High school graduate or GED completed","3","2022","2022",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Rensselaer County, NY","36083","High school graduate or GED completed","3","2024 ","2024",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Rensselaer County, NY","36083","Not Available","10","2019","2019",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Rensselaer County, NY","36083","Not Available","10","2020","2020",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Richmond County, NY","36085","9th through 12th grade with no diploma","2","2023","2023",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Richmond County, NY","36085","High school graduate or GED completed","3","2021","2021",30,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Richmond County, NY","36085","High school graduate or GED completed","3","2022","2022",42,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Richmond County, NY","36085","High school graduate or GED completed","3","2023","2023",41,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Richmond County, NY","36085","High school graduate or GED completed","3","2024 ","2024",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Richmond County, NY","36085","Some college credit, but not a degree.","4","2022","2022",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Richmond County, NY","36085","Not Available","10","2018","2018",40,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Richmond County, NY","36085","Not Available","10","2019","2019",45,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Richmond County, NY","36085","Not Available","10","2020","2020",57,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Rockland County, NY","36087","High school graduate or GED completed","3","2021","2021",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Rockland County, NY","36087","High school graduate or GED completed","3","2023","2023",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Rockland County, NY","36087","Not Available","10","2018","2018",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Rockland County, NY","36087","Not Available","10","2019","2019",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Rockland County, NY","36087","Not Available","10","2020","2020",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Schenectady County, NY","36093","High school graduate or GED completed","3","2021","2021",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Schenectady County, NY","36093","High school graduate or GED completed","3","2022","2022",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Schenectady County, NY","36093","High school graduate or GED completed","3","2023","2023",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Schenectady County, NY","36093","High school graduate or GED completed","3","2024 ","2024",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Schenectady County, NY","36093","Not Available","10","2018","2018",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Schenectady County, NY","36093","Not Available","10","2019","2019",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Schenectady County, NY","36093","Not Available","10","2020","2020",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Suffolk County, NY","36103","9th through 12th grade with no diploma","2","2021","2021",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Suffolk County, NY","36103","9th through 12th grade with no diploma","2","2022","2022",36,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Suffolk County, NY","36103","9th through 12th grade with no diploma","2","2023","2023",33,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Suffolk County, NY","36103","9th through 12th grade with no diploma","2","2024 ","2024",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Suffolk County, NY","36103","High school graduate or GED completed","3","2021","2021",145,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Suffolk County, NY","36103","High school graduate or GED completed","3","2022","2022",145,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Suffolk County, NY","36103","High school graduate or GED completed","3","2023","2023",154,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Suffolk County, NY","36103","High school graduate or GED completed","3","2024 ","2024",98,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Suffolk County, NY","36103","Some college credit, but not a degree.","4","2021","2021",38,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Suffolk County, NY","36103","Some college credit, but not a degree.","4","2022","2022",39,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Suffolk County, NY","36103","Some college credit, but not a degree.","4","2023","2023",39,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Suffolk County, NY","36103","Some college credit, but not a degree.","4","2024 ","2024",28,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Suffolk County, NY","36103","Associate degree (AA,AS)","5","2021","2021",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Suffolk County, NY","36103","Associate degree (AA,AS)","5","2022","2022",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Suffolk County, NY","36103","Associate degree (AA,AS)","5","2023","2023",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Suffolk County, NY","36103","Bachelor?s degree (BA, AB, BS)","6","2021","2021",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Suffolk County, NY","36103","Bachelor?s degree (BA, AB, BS)","6","2022","2022",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Suffolk County, NY","36103","Bachelor?s degree (BA, AB, BS)","6","2023","2023",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Suffolk County, NY","36103","Bachelor?s degree (BA, AB, BS)","6","2024 ","2024",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Suffolk County, NY","36103","Unknown or Not Stated","9","2024 ","2024",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Suffolk County, NY","36103","Not Available","10","2018","2018",134,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Suffolk County, NY","36103","Not Available","10","2019","2019",123,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Suffolk County, NY","36103","Not Available","10","2020","2020",171,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Sullivan County, NY","36105","High school graduate or GED completed","3","2022","2022",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Sullivan County, NY","36105","High school graduate or GED completed","3","2023","2023",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ulster County, NY","36111","High school graduate or GED completed","3","2022","2022",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ulster County, NY","36111","High school graduate or GED completed","3","2023","2023",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ulster County, NY","36111","High school graduate or GED completed","3","2024 ","2024",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ulster County, NY","36111","Not Available","10","2019","2019",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Wayne County, NY","36117","Not Available","10","2018","2018",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Westchester County, NY","36119","High school graduate or GED completed","3","2021","2021",37,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Westchester County, NY","36119","High school graduate or GED completed","3","2022","2022",40,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Westchester County, NY","36119","High school graduate or GED completed","3","2023","2023",47,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Westchester County, NY","36119","High school graduate or GED completed","3","2024 ","2024",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Westchester County, NY","36119","Some college credit, but not a degree.","4","2021","2021",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Westchester County, NY","36119","Not Available","10","2018","2018",46,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Westchester County, NY","36119","Not Available","10","2019","2019",38,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Westchester County, NY","36119","Not Available","10","2020","2020",52,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Alamance County, NC","37001","High school graduate or GED completed","3","2021","2021",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Alamance County, NC","37001","High school graduate or GED completed","3","2022","2022",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Alamance County, NC","37001","High school graduate or GED completed","3","2023","2023",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Alamance County, NC","37001","High school graduate or GED completed","3","2024 ","2024",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Alamance County, NC","37001","Not Available","10","2018","2018",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
