"Notes","County","County Code","Education","Education Code","Year","Year Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"Worcester County, MA","25027","Not Available","10","2020","2020",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Calhoun County, MI","26025","High school graduate or GED completed","3","2022","2022",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Calhoun County, MI","26025","Not Available","10","2019","2019",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Calhoun County, MI","26025","Not Available","10","2020","2020",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Genesee County, MI","26049","9th through 12th grade with no diploma","2","2021","2021",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Genesee County, MI","26049","9th through 12th grade with no diploma","2","2022","2022",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Genesee County, MI","26049","9th through 12th grade with no diploma","2","2023","2023",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Genesee County, MI","26049","9th through 12th grade with no diploma","2","2024 ","2024",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Genesee County, MI","26049","High school graduate or GED completed","3","2021","2021",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Genesee County, MI","26049","High school graduate or GED completed","3","2022","2022",33,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Genesee County, MI","26049","High school graduate or GED completed","3","2023","2023",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Genesee County, MI","26049","High school graduate or GED completed","3","2024 ","2024",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Genesee County, MI","26049","Not Available","10","2018","2018",22,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Genesee County, MI","26049","Not Available","10","2019","2019",22,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Genesee County, MI","26049","Not Available","10","2020","2020",34,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ingham County, MI","26065","9th through 12th grade with no diploma","2","2022","2022",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ingham County, MI","26065","High school graduate or GED completed","3","2021","2021",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ingham County, MI","26065","High school graduate or GED completed","3","2022","2022",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ingham County, MI","26065","High school graduate or GED completed","3","2023","2023",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ingham County, MI","26065","High school graduate or GED completed","3","2024 ","2024",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ingham County, MI","26065","Not Available","10","2019","2019",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ingham County, MI","26065","Not Available","10","2020","2020",31,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kalamazoo County, MI","26077","High school graduate or GED completed","3","2021","2021",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kalamazoo County, MI","26077","High school graduate or GED completed","3","2023","2023",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kalamazoo County, MI","26077","High school graduate or GED completed","3","2024 ","2024",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kalamazoo County, MI","26077","Not Available","10","2018","2018",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kalamazoo County, MI","26077","Not Available","10","2019","2019",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kalamazoo County, MI","26077","Not Available","10","2020","2020",25,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kent County, MI","26081","High school graduate or GED completed","3","2021","2021",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kent County, MI","26081","Not Available","10","2020","2020",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Macomb County, MI","26099","High school graduate or GED completed","3","2021","2021",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Macomb County, MI","26099","High school graduate or GED completed","3","2022","2022",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Macomb County, MI","26099","High school graduate or GED completed","3","2023","2023",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Macomb County, MI","26099","High school graduate or GED completed","3","2024 ","2024",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Macomb County, MI","26099","Not Available","10","2018","2018",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Macomb County, MI","26099","Not Available","10","2019","2019",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Macomb County, MI","26099","Not Available","10","2020","2020",25,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Muskegon County, MI","26121","High school graduate or GED completed","3","2022","2022",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Muskegon County, MI","26121","High school graduate or GED completed","3","2023","2023",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Muskegon County, MI","26121","Not Available","10","2019","2019",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Muskegon County, MI","26121","Not Available","10","2020","2020",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Oakland County, MI","26125","High school graduate or GED completed","3","2021","2021",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Oakland County, MI","26125","High school graduate or GED completed","3","2022","2022",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Oakland County, MI","26125","Not Available","10","2020","2020",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Clair County, MI","26147","High school graduate or GED completed","3","2023","2023",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Clair County, MI","26147","Not Available","10","2020","2020",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Wayne County, MI","26163","9th through 12th grade with no diploma","2","2021","2021",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Wayne County, MI","26163","9th through 12th grade with no diploma","2","2022","2022",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Wayne County, MI","26163","9th through 12th grade with no diploma","2","2023","2023",25,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Wayne County, MI","26163","9th through 12th grade with no diploma","2","2024 ","2024",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Wayne County, MI","26163","High school graduate or GED completed","3","2021","2021",25,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Wayne County, MI","26163","High school graduate or GED completed","3","2022","2022",26,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Wayne County, MI","26163","High school graduate or GED completed","3","2023","2023",25,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Wayne County, MI","26163","High school graduate or GED completed","3","2024 ","2024",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Wayne County, MI","26163","Some college credit, but not a degree.","4","2023","2023",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Wayne County, MI","26163","Some college credit, but not a degree.","4","2024 ","2024",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Wayne County, MI","26163","Not Available","10","2018","2018",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Wayne County, MI","26163","Not Available","10","2019","2019",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Wayne County, MI","26163","Not Available","10","2020","2020",43,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Anoka County, MN","27003","High school graduate or GED completed","3","2021","2021",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Anoka County, MN","27003","High school graduate or GED completed","3","2022","2022",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Anoka County, MN","27003","High school graduate or GED completed","3","2023","2023",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Anoka County, MN","27003","High school graduate or GED completed","3","2024 ","2024",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Anoka County, MN","27003","Not Available","10","2018","2018",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Anoka County, MN","27003","Not Available","10","2019","2019",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Anoka County, MN","27003","Not Available","10","2020","2020",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Beltrami County, MN","27007","Not Available","10","2020","2020",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Dakota County, MN","27037","High school graduate or GED completed","3","2022","2022",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Dakota County, MN","27037","High school graduate or GED completed","3","2023","2023",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Dakota County, MN","27037","Not Available","10","2020","2020",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hennepin County, MN","27053","8th grade or less","1","2023","2023",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hennepin County, MN","27053","9th through 12th grade with no diploma","2","2021","2021",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hennepin County, MN","27053","9th through 12th grade with no diploma","2","2022","2022",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hennepin County, MN","27053","9th through 12th grade with no diploma","2","2023","2023",26,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hennepin County, MN","27053","9th through 12th grade with no diploma","2","2024 ","2024",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hennepin County, MN","27053","High school graduate or GED completed","3","2021","2021",72,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hennepin County, MN","27053","High school graduate or GED completed","3","2022","2022",72,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hennepin County, MN","27053","High school graduate or GED completed","3","2023","2023",106,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hennepin County, MN","27053","High school graduate or GED completed","3","2024 ","2024",59,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hennepin County, MN","27053","Some college credit, but not a degree.","4","2021","2021",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hennepin County, MN","27053","Some college credit, but not a degree.","4","2022","2022",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hennepin County, MN","27053","Some college credit, but not a degree.","4","2023","2023",29,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hennepin County, MN","27053","Some college credit, but not a degree.","4","2024 ","2024",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hennepin County, MN","27053","Associate degree (AA,AS)","5","2022","2022",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hennepin County, MN","27053","Associate degree (AA,AS)","5","2023","2023",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hennepin County, MN","27053","Not Available","10","2018","2018",39,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hennepin County, MN","27053","Not Available","10","2019","2019",63,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hennepin County, MN","27053","Not Available","10","2020","2020",102,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Olmsted County, MN","27109","Not Available","10","2020","2020",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ramsey County, MN","27123","9th through 12th grade with no diploma","2","2021","2021",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ramsey County, MN","27123","9th through 12th grade with no diploma","2","2022","2022",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ramsey County, MN","27123","9th through 12th grade with no diploma","2","2023","2023",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ramsey County, MN","27123","High school graduate or GED completed","3","2021","2021",26,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ramsey County, MN","27123","High school graduate or GED completed","3","2022","2022",43,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ramsey County, MN","27123","High school graduate or GED completed","3","2023","2023",31,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ramsey County, MN","27123","High school graduate or GED completed","3","2024 ","2024",36,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ramsey County, MN","27123","Some college credit, but not a degree.","4","2022","2022",22,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ramsey County, MN","27123","Not Available","10","2018","2018",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ramsey County, MN","27123","Not Available","10","2019","2019",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ramsey County, MN","27123","Not Available","10","2020","2020",34,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis County, MN","27137","9th through 12th grade with no diploma","2","2023","2023",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis County, MN","27137","High school graduate or GED completed","3","2021","2021",26,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis County, MN","27137","High school graduate or GED completed","3","2022","2022",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis County, MN","27137","High school graduate or GED completed","3","2023","2023",25,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis County, MN","27137","High school graduate or GED completed","3","2024 ","2024",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis County, MN","27137","Not Available","10","2018","2018",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis County, MN","27137","Not Available","10","2019","2019",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis County, MN","27137","Not Available","10","2020","2020",26,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Stearns County, MN","27145","Not Available","10","2020","2020",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Washington County, MN","27163","High school graduate or GED completed","3","2023","2023",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Washington County, MN","27163","Not Available","10","2019","2019",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"DeSoto County, MS","28033","High school graduate or GED completed","3","2022","2022",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"DeSoto County, MS","28033","Not Available","10","2020","2020",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Harrison County, MS","28047","9th through 12th grade with no diploma","2","2024 ","2024",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Harrison County, MS","28047","High school graduate or GED completed","3","2021","2021",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Harrison County, MS","28047","High school graduate or GED completed","3","2022","2022",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Harrison County, MS","28047","High school graduate or GED completed","3","2023","2023",28,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Harrison County, MS","28047","High school graduate or GED completed","3","2024 ","2024",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Harrison County, MS","28047","Not Available","10","2019","2019",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Harrison County, MS","28047","Not Available","10","2020","2020",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hinds County, MS","28049","High school graduate or GED completed","3","2021","2021",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hinds County, MS","28049","High school graduate or GED completed","3","2023","2023",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hinds County, MS","28049","Not Available","10","2020","2020",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jackson County, MS","28059","9th through 12th grade with no diploma","2","2023","2023",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jackson County, MS","28059","High school graduate or GED completed","3","2021","2021",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jackson County, MS","28059","High school graduate or GED completed","3","2022","2022",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jackson County, MS","28059","High school graduate or GED completed","3","2023","2023",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jackson County, MS","28059","High school graduate or GED completed","3","2024 ","2024",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jackson County, MS","28059","Not Available","10","2019","2019",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jackson County, MS","28059","Not Available","10","2020","2020",32,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lee County, MS","28081","Not Available","10","2020","2020",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Rankin County, MS","28121","Not Available","10","2020","2020",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Boone County, MO","29019","High school graduate or GED completed","3","2021","2021",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Boone County, MO","29019","High school graduate or GED completed","3","2022","2022",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Boone County, MO","29019","High school graduate or GED completed","3","2023","2023",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Boone County, MO","29019","Not Available","10","2018","2018",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Boone County, MO","29019","Not Available","10","2019","2019",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Boone County, MO","29019","Not Available","10","2020","2020",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Buchanan County, MO","29021","High school graduate or GED completed","3","2022","2022",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Buchanan County, MO","29021","High school graduate or GED completed","3","2024 ","2024",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Buchanan County, MO","29021","Not Available","10","2019","2019",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Buchanan County, MO","29021","Not Available","10","2020","2020",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clay County, MO","29047","High school graduate or GED completed","3","2021","2021",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clay County, MO","29047","High school graduate or GED completed","3","2022","2022",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clay County, MO","29047","High school graduate or GED completed","3","2024 ","2024",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clay County, MO","29047","Not Available","10","2019","2019",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Clay County, MO","29047","Not Available","10","2020","2020",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Franklin County, MO","29071","High school graduate or GED completed","3","2021","2021",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Franklin County, MO","29071","High school graduate or GED completed","3","2022","2022",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Franklin County, MO","29071","High school graduate or GED completed","3","2024 ","2024",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Franklin County, MO","29071","Not Available","10","2018","2018",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Franklin County, MO","29071","Not Available","10","2019","2019",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Franklin County, MO","29071","Not Available","10","2020","2020",27,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Greene County, MO","29077","9th through 12th grade with no diploma","2","2021","2021",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Greene County, MO","29077","9th through 12th grade with no diploma","2","2022","2022",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Greene County, MO","29077","9th through 12th grade with no diploma","2","2023","2023",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Greene County, MO","29077","9th through 12th grade with no diploma","2","2024 ","2024",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Greene County, MO","29077","High school graduate or GED completed","3","2021","2021",48,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Greene County, MO","29077","High school graduate or GED completed","3","2022","2022",36,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Greene County, MO","29077","High school graduate or GED completed","3","2023","2023",27,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Greene County, MO","29077","High school graduate or GED completed","3","2024 ","2024",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Greene County, MO","29077","Some college credit, but not a degree.","4","2021","2021",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Greene County, MO","29077","Some college credit, but not a degree.","4","2023","2023",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Greene County, MO","29077","Not Available","10","2018","2018",31,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Greene County, MO","29077","Not Available","10","2019","2019",42,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Greene County, MO","29077","Not Available","10","2020","2020",49,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jackson County, MO","29095","9th through 12th grade with no diploma","2","2021","2021",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jackson County, MO","29095","9th through 12th grade with no diploma","2","2022","2022",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jackson County, MO","29095","9th through 12th grade with no diploma","2","2023","2023",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jackson County, MO","29095","9th through 12th grade with no diploma","2","2024 ","2024",28,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jackson County, MO","29095","High school graduate or GED completed","3","2021","2021",45,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jackson County, MO","29095","High school graduate or GED completed","3","2022","2022",58,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jackson County, MO","29095","High school graduate or GED completed","3","2023","2023",69,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jackson County, MO","29095","High school graduate or GED completed","3","2024 ","2024",39,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jackson County, MO","29095","Some college credit, but not a degree.","4","2021","2021",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jackson County, MO","29095","Some college credit, but not a degree.","4","2022","2022",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jackson County, MO","29095","Some college credit, but not a degree.","4","2023","2023",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jackson County, MO","29095","Some college credit, but not a degree.","4","2024 ","2024",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jackson County, MO","29095","Unknown or Not Stated","9","2023","2023",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jackson County, MO","29095","Not Available","10","2018","2018",34,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jackson County, MO","29095","Not Available","10","2019","2019",51,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jackson County, MO","29095","Not Available","10","2020","2020",60,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jefferson County, MO","29099","9th through 12th grade with no diploma","2","2021","2021",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jefferson County, MO","29099","9th through 12th grade with no diploma","2","2022","2022",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jefferson County, MO","29099","9th through 12th grade with no diploma","2","2024 ","2024",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jefferson County, MO","29099","High school graduate or GED completed","3","2021","2021",25,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jefferson County, MO","29099","High school graduate or GED completed","3","2022","2022",22,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jefferson County, MO","29099","High school graduate or GED completed","3","2023","2023",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jefferson County, MO","29099","High school graduate or GED completed","3","2024 ","2024",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jefferson County, MO","29099","Not Available","10","2018","2018",43,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jefferson County, MO","29099","Not Available","10","2019","2019",29,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jefferson County, MO","29099","Not Available","10","2020","2020",43,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Charles County, MO","29183","High school graduate or GED completed","3","2021","2021",26,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Charles County, MO","29183","High school graduate or GED completed","3","2022","2022",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Charles County, MO","29183","High school graduate or GED completed","3","2023","2023",22,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Charles County, MO","29183","Not Available","10","2018","2018",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Charles County, MO","29183","Not Available","10","2019","2019",22,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Charles County, MO","29183","Not Available","10","2020","2020",33,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Francois County, MO","29187","Not Available","10","2020","2020",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis County, MO","29189","9th through 12th grade with no diploma","2","2021","2021",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis County, MO","29189","9th through 12th grade with no diploma","2","2023","2023",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis County, MO","29189","High school graduate or GED completed","3","2021","2021",43,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis County, MO","29189","High school graduate or GED completed","3","2022","2022",39,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis County, MO","29189","High school graduate or GED completed","3","2023","2023",33,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis County, MO","29189","High school graduate or GED completed","3","2024 ","2024",37,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis County, MO","29189","Some college credit, but not a degree.","4","2022","2022",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis County, MO","29189","Not Available","10","2018","2018",62,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis County, MO","29189","Not Available","10","2019","2019",62,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis County, MO","29189","Not Available","10","2020","2020",86,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis city, MO","29510","9th through 12th grade with no diploma","2","2022","2022",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis city, MO","29510","9th through 12th grade with no diploma","2","2023","2023",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis city, MO","29510","9th through 12th grade with no diploma","2","2024 ","2024",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis city, MO","29510","High school graduate or GED completed","3","2021","2021",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis city, MO","29510","High school graduate or GED completed","3","2022","2022",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis city, MO","29510","High school graduate or GED completed","3","2023","2023",22,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis city, MO","29510","High school graduate or GED completed","3","2024 ","2024",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis city, MO","29510","Not Available","10","2019","2019",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"St. Louis city, MO","29510","Not Available","10","2020","2020",28,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cascade County, MT","30013","Not Available","10","2020","2020",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Yellowstone County, MT","30111","High school graduate or GED completed","3","2021","2021",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Yellowstone County, MT","30111","Not Available","10","2019","2019",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Yellowstone County, MT","30111","Not Available","10","2020","2020",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Douglas County, NE","31055","High school graduate or GED completed","3","2021","2021",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
