"Notes","County","County Code","Single-Year Ages","Single-Year Ages Code",Deaths
,"El Paso County, CO","08041","22 years","22",16
,"El Paso County, CO","08041","24 years","24",13
,"El Paso County, CO","08041","25 years","25",16
,"El Paso County, CO","08041","26 years","26",17
,"El Paso County, CO","08041","27 years","27",23
,"El Paso County, CO","08041","28 years","28",23
,"El Paso County, CO","08041","29 years","29",23
,"El Paso County, CO","08041","30 years","30",26
,"El Paso County, CO","08041","31 years","31",23
,"El Paso County, CO","08041","32 years","32",27
,"El Paso County, CO","08041","33 years","33",27
,"El Paso County, CO","08041","34 years","34",37
,"El Paso County, CO","08041","35 years","35",40
,"El Paso County, CO","08041","36 years","36",27
,"El Paso County, CO","08041","37 years","37",29
,"El Paso County, CO","08041","38 years","38",34
,"El Paso County, CO","08041","39 years","39",26
,"El Paso County, CO","08041","40 years","40",24
,"El Paso County, CO","08041","41 years","41",27
,"El Paso County, CO","08041","42 years","42",26
,"El Paso County, CO","08041","43 years","43",24
,"El Paso County, CO","08041","44 years","44",23
,"El Paso County, CO","08041","45 years","45",18
,"El Paso County, CO","08041","46 years","46",20
,"El Paso County, CO","08041","47 years","47",21
,"El Paso County, CO","08041","48 years","48",20
,"El Paso County, CO","08041","49 years","49",24
,"El Paso County, CO","08041","50 years","50",17
,"El Paso County, CO","08041","51 years","51",17
,"El Paso County, CO","08041","52 years","52",15
,"El Paso County, CO","08041","53 years","53",10
,"El Paso County, CO","08041","54 years","54",14
,"El Paso County, CO","08041","55 years","55",11
,"El Paso County, CO","08041","56 years","56",16
,"El Paso County, CO","08041","57 years","57",14
,"El Paso County, CO","08041","58 years","58",18
,"El Paso County, CO","08041","59 years","59",11
,"El Paso County, CO","08041","61 years","61",12
,"El Paso County, CO","08041","63 years","63",10
,"El Paso County, CO","08041","64 years","64",10
,"Jefferson County, CO","08059","24 years","24",15
,"Jefferson County, CO","08059","25 years","25",11
,"Jefferson County, CO","08059","26 years","26",17
,"Jefferson County, CO","08059","27 years","27",11
,"Jefferson County, CO","08059","28 years","28",10
,"Jefferson County, CO","08059","29 years","29",10
,"Jefferson County, CO","08059","31 years","31",18
,"Jefferson County, CO","08059","32 years","32",12
,"Jefferson County, CO","08059","33 years","33",21
,"Jefferson County, CO","08059","34 years","34",17
,"Jefferson County, CO","08059","35 years","35",23
,"Jefferson County, CO","08059","36 years","36",20
,"Jefferson County, CO","08059","37 years","37",14
,"Jefferson County, CO","08059","38 years","38",16
,"Jefferson County, CO","08059","39 years","39",21
,"Jefferson County, CO","08059","40 years","40",15
,"Jefferson County, CO","08059","41 years","41",12
,"Jefferson County, CO","08059","43 years","43",12
,"Jefferson County, CO","08059","45 years","45",12
,"Jefferson County, CO","08059","48 years","48",11
,"Jefferson County, CO","08059","54 years","54",11
,"Jefferson County, CO","08059","56 years","56",11
,"Weld County, CO","08123","22 years","22",10
,"Weld County, CO","08123","28 years","28",11
,"Weld County, CO","08123","30 years","30",11
,"Fairfield County, CT","09001","21 years","21",12
,"Fairfield County, CT","09001","23 years","23",12
,"Fairfield County, CT","09001","24 years","24",18
,"Fairfield County, CT","09001","25 years","25",25
,"Fairfield County, CT","09001","26 years","26",17
,"Fairfield County, CT","09001","27 years","27",20
,"Fairfield County, CT","09001","28 years","28",28
,"Fairfield County, CT","09001","29 years","29",25
,"Fairfield County, CT","09001","30 years","30",26
,"Fairfield County, CT","09001","31 years","31",28
,"Fairfield County, CT","09001","32 years","32",42
,"Fairfield County, CT","09001","33 years","33",31
,"Fairfield County, CT","09001","34 years","34",33
,"Fairfield County, CT","09001","35 years","35",31
,"Fairfield County, CT","09001","36 years","36",31
,"Fairfield County, CT","09001","37 years","37",30
,"Fairfield County, CT","09001","38 years","38",27
,"Fairfield County, CT","09001","39 years","39",25
,"Fairfield County, CT","09001","40 years","40",32
,"Fairfield County, CT","09001","41 years","41",32
,"Fairfield County, CT","09001","42 years","42",20
,"Fairfield County, CT","09001","43 years","43",26
,"Fairfield County, CT","09001","44 years","44",30
,"Fairfield County, CT","09001","45 years","45",22
,"Fairfield County, CT","09001","46 years","46",22
,"Fairfield County, CT","09001","47 years","47",26
,"Fairfield County, CT","09001","48 years","48",19
,"Fairfield County, CT","09001","49 years","49",29
,"Fairfield County, CT","09001","50 years","50",22
,"Fairfield County, CT","09001","51 years","51",19
,"Fairfield County, CT","09001","52 years","52",40
,"Fairfield County, CT","09001","53 years","53",34
,"Fairfield County, CT","09001","54 years","54",32
,"Fairfield County, CT","09001","55 years","55",27
,"Fairfield County, CT","09001","56 years","56",32
,"Fairfield County, CT","09001","57 years","57",26
,"Fairfield County, CT","09001","58 years","58",27
,"Fairfield County, CT","09001","59 years","59",16
,"Fairfield County, CT","09001","60 years","60",28
,"Fairfield County, CT","09001","61 years","61",12
,"Fairfield County, CT","09001","62 years","62",21
,"Fairfield County, CT","09001","63 years","63",24
,"Fairfield County, CT","09001","64 years","64",19
,"Fairfield County, CT","09001","65 years","65",18
,"Fairfield County, CT","09001","66 years","66",12
,"Hartford County, CT","09003","20 years","20",10
,"Hartford County, CT","09003","21 years","21",15
,"Hartford County, CT","09003","22 years","22",11
,"Hartford County, CT","09003","23 years","23",19
,"Hartford County, CT","09003","24 years","24",19
,"Hartford County, CT","09003","25 years","25",21
,"Hartford County, CT","09003","26 years","26",34
,"Hartford County, CT","09003","27 years","27",29
,"Hartford County, CT","09003","28 years","28",38
,"Hartford County, CT","09003","29 years","29",45
,"Hartford County, CT","09003","30 years","30",32
,"Hartford County, CT","09003","31 years","31",50
,"Hartford County, CT","09003","32 years","32",54
,"Hartford County, CT","09003","33 years","33",47
,"Hartford County, CT","09003","34 years","34",53
,"Hartford County, CT","09003","35 years","35",55
,"Hartford County, CT","09003","36 years","36",58
,"Hartford County, CT","09003","37 years","37",55
,"Hartford County, CT","09003","38 years","38",53
,"Hartford County, CT","09003","39 years","39",61
,"Hartford County, CT","09003","40 years","40",52
,"Hartford County, CT","09003","41 years","41",45
,"Hartford County, CT","09003","42 years","42",43
,"Hartford County, CT","09003","43 years","43",51
,"Hartford County, CT","09003","44 years","44",58
,"Hartford County, CT","09003","45 years","45",40
,"Hartford County, CT","09003","46 years","46",39
,"Hartford County, CT","09003","47 years","47",38
,"Hartford County, CT","09003","48 years","48",47
,"Hartford County, CT","09003","49 years","49",37
,"Hartford County, CT","09003","50 years","50",56
,"Hartford County, CT","09003","51 years","51",43
,"Hartford County, CT","09003","52 years","52",58
,"Hartford County, CT","09003","53 years","53",67
,"Hartford County, CT","09003","54 years","54",65
,"Hartford County, CT","09003","55 years","55",48
,"Hartford County, CT","09003","56 years","56",48
,"Hartford County, CT","09003","57 years","57",59
,"Hartford County, CT","09003","58 years","58",45
,"Hartford County, CT","09003","59 years","59",50
,"Hartford County, CT","09003","60 years","60",64
,"Hartford County, CT","09003","61 years","61",45
,"Hartford County, CT","09003","62 years","62",29
,"Hartford County, CT","09003","63 years","63",35
,"Hartford County, CT","09003","64 years","64",33
,"Hartford County, CT","09003","65 years","65",24
,"Hartford County, CT","09003","66 years","66",18
,"Hartford County, CT","09003","67 years","67",22
,"Hartford County, CT","09003","68 years","68",14
,"Hartford County, CT","09003","70 years","70",10
,"Litchfield County, CT","09005","30 years","30",15
,"Litchfield County, CT","09005","32 years","32",10
,"Litchfield County, CT","09005","34 years","34",12
,"Litchfield County, CT","09005","35 years","35",12
,"Litchfield County, CT","09005","36 years","36",10
,"Litchfield County, CT","09005","37 years","37",13
,"Litchfield County, CT","09005","38 years","38",12
,"Litchfield County, CT","09005","39 years","39",11
,"Litchfield County, CT","09005","40 years","40",21
,"Litchfield County, CT","09005","42 years","42",13
,"Litchfield County, CT","09005","45 years","45",16
,"Litchfield County, CT","09005","49 years","49",10
,"Litchfield County, CT","09005","55 years","55",13
,"Middlesex County, CT","09007","29 years","29",12
,"Middlesex County, CT","09007","38 years","38",11
,"Middlesex County, CT","09007","44 years","44",11
,"Middlesex County, CT","09007","48 years","48",11
,"Middlesex County, CT","09007","58 years","58",11
,"Middlesex County, CT","09007","59 years","59",11
,"Middlesex County, CT","09007","60 years","60",11
,"New Haven County, CT","09009","22 years","22",13
,"New Haven County, CT","09009","23 years","23",11
,"New Haven County, CT","09009","24 years","24",24
,"New Haven County, CT","09009","25 years","25",25
,"New Haven County, CT","09009","26 years","26",24
,"New Haven County, CT","09009","27 years","27",38
,"New Haven County, CT","09009","28 years","28",22
,"New Haven County, CT","09009","29 years","29",32
,"New Haven County, CT","09009","30 years","30",44
,"New Haven County, CT","09009","31 years","31",39
,"New Haven County, CT","09009","32 years","32",47
,"New Haven County, CT","09009","33 years","33",60
,"New Haven County, CT","09009","34 years","34",54
,"New Haven County, CT","09009","35 years","35",46
,"New Haven County, CT","09009","36 years","36",62
,"New Haven County, CT","09009","37 years","37",62
,"New Haven County, CT","09009","38 years","38",53
,"New Haven County, CT","09009","39 years","39",61
,"New Haven County, CT","09009","40 years","40",66
,"New Haven County, CT","09009","41 years","41",56
,"New Haven County, CT","09009","42 years","42",48
,"New Haven County, CT","09009","43 years","43",52
,"New Haven County, CT","09009","44 years","44",48
,"New Haven County, CT","09009","45 years","45",45
,"New Haven County, CT","09009","46 years","46",51
,"New Haven County, CT","09009","47 years","47",63
,"New Haven County, CT","09009","48 years","48",57
,"New Haven County, CT","09009","49 years","49",55
,"New Haven County, CT","09009","50 years","50",48
,"New Haven County, CT","09009","51 years","51",58
,"New Haven County, CT","09009","52 years","52",57
,"New Haven County, CT","09009","53 years","53",46
,"New Haven County, CT","09009","54 years","54",62
,"New Haven County, CT","09009","55 years","55",50
,"New Haven County, CT","09009","56 years","56",58
,"New Haven County, CT","09009","57 years","57",60
,"New Haven County, CT","09009","58 years","58",62
,"New Haven County, CT","09009","59 years","59",62
,"New Haven County, CT","09009","60 years","60",46
,"New Haven County, CT","09009","61 years","61",55
,"New Haven County, CT","09009","62 years","62",41
,"New Haven County, CT","09009","63 years","63",40
,"New Haven County, CT","09009","64 years","64",38
,"New Haven County, CT","09009","65 years","65",27
,"New Haven County, CT","09009","66 years","66",26
,"New Haven County, CT","09009","67 years","67",13
,"New Haven County, CT","09009","68 years","68",19
,"New Haven County, CT","09009","69 years","69",20
,"New London County, CT","09011","24 years","24",12
,"New London County, CT","09011","26 years","26",16
,"New London County, CT","09011","27 years","27",18
,"New London County, CT","09011","28 years","28",14
,"New London County, CT","09011","29 years","29",10
,"New London County, CT","09011","31 years","31",19
,"New London County, CT","09011","32 years","32",16
,"New London County, CT","09011","33 years","33",20
,"New London County, CT","09011","34 years","34",24
,"New London County, CT","09011","35 years","35",27
,"New London County, CT","09011","36 years","36",28
,"New London County, CT","09011","37 years","37",24
,"New London County, CT","09011","38 years","38",13
,"New London County, CT","09011","39 years","39",18
,"New London County, CT","09011","40 years","40",17
,"New London County, CT","09011","41 years","41",12
,"New London County, CT","09011","42 years","42",20
,"New London County, CT","09011","43 years","43",17
,"New London County, CT","09011","44 years","44",23
,"New London County, CT","09011","46 years","46",13
,"New London County, CT","09011","47 years","47",10
,"New London County, CT","09011","48 years","48",10
,"New London County, CT","09011","50 years","50",11
,"New London County, CT","09011","51 years","51",16
,"New London County, CT","09011","52 years","52",11
,"New London County, CT","09011","54 years","54",20
,"New London County, CT","09011","55 years","55",12
,"New London County, CT","09011","56 years","56",18
,"New London County, CT","09011","57 years","57",12
,"New London County, CT","09011","58 years","58",15
,"New London County, CT","09011","59 years","59",11
,"New London County, CT","09011","60 years","60",13
,"New London County, CT","09011","62 years","62",15
,"Tolland County, CT","09013","34 years","34",10
,"Tolland County, CT","09013","35 years","35",10
,"Windham County, CT","09015","30 years","30",10
,"Windham County, CT","09015","33 years","33",10
,"Windham County, CT","09015","37 years","37",10
,"Windham County, CT","09015","38 years","38",10
,"Windham County, CT","09015","39 years","39",11
,"Windham County, CT","09015","52 years","52",11
,"Kent County, DE","10001","27 years","27",12
,"Kent County, DE","10001","30 years","30",15
,"Kent County, DE","10001","31 years","31",15
,"Kent County, DE","10001","32 years","32",13
,"Kent County, DE","10001","33 years","33",10
,"Kent County, DE","10001","34 years","34",15
,"Kent County, DE","10001","35 years","35",14
,"Kent County, DE","10001","36 years","36",15
,"Kent County, DE","10001","37 years","37",12
,"Kent County, DE","10001","38 years","38",20
,"Kent County, DE","10001","39 years","39",14
,"Kent County, DE","10001","40 years","40",19
,"Kent County, DE","10001","41 years","41",14
,"Kent County, DE","10001","42 years","42",11
,"Kent County, DE","10001","44 years","44",12
,"Kent County, DE","10001","45 years","45",15
,"Kent County, DE","10001","46 years","46",11
,"Kent County, DE","10001","47 years","47",10
,"Kent County, DE","10001","49 years","49",12
,"Kent County, DE","10001","50 years","50",12
,"Kent County, DE","10001","51 years","51",11
,"Kent County, DE","10001","56 years","56",13
,"Kent County, DE","10001","57 years","57",10
,"Kent County, DE","10001","58 years","58",10
,"New Castle County, DE","10003","24 years","24",18
,"New Castle County, DE","10003","25 years","25",34
,"New Castle County, DE","10003","26 years","26",34
,"New Castle County, DE","10003","27 years","27",30
,"New Castle County, DE","10003","28 years","28",33
,"New Castle County, DE","10003","29 years","29",32
,"New Castle County, DE","10003","30 years","30",49
,"New Castle County, DE","10003","31 years","31",41
,"New Castle County, DE","10003","32 years","32",43
,"New Castle County, DE","10003","33 years","33",43
,"New Castle County, DE","10003","34 years","34",35
,"New Castle County, DE","10003","35 years","35",49
,"New Castle County, DE","10003","36 years","36",29
,"New Castle County, DE","10003","37 years","37",45
,"New Castle County, DE","10003","38 years","38",47
,"New Castle County, DE","10003","39 years","39",45
,"New Castle County, DE","10003","40 years","40",54
,"New Castle County, DE","10003","41 years","41",42
,"New Castle County, DE","10003","42 years","42",41
,"New Castle County, DE","10003","43 years","43",29
,"New Castle County, DE","10003","44 years","44",35
,"New Castle County, DE","10003","45 years","45",28
,"New Castle County, DE","10003","46 years","46",30
,"New Castle County, DE","10003","47 years","47",29
,"New Castle County, DE","10003","48 years","48",26
,"New Castle County, DE","10003","49 years","49",30
,"New Castle County, DE","10003","50 years","50",38
,"New Castle County, DE","10003","51 years","51",34
,"New Castle County, DE","10003","52 years","52",35
,"New Castle County, DE","10003","53 years","53",34
,"New Castle County, DE","10003","54 years","54",36
,"New Castle County, DE","10003","55 years","55",35
,"New Castle County, DE","10003","56 years","56",22
,"New Castle County, DE","10003","57 years","57",21
,"New Castle County, DE","10003","58 years","58",32
,"New Castle County, DE","10003","59 years","59",30
,"New Castle County, DE","10003","60 years","60",25
,"New Castle County, DE","10003","61 years","61",35
,"New Castle County, DE","10003","62 years","62",19
,"New Castle County, DE","10003","63 years","63",22
,"New Castle County, DE","10003","64 years","64",22
,"New Castle County, DE","10003","65 years","65",20
,"New Castle County, DE","10003","66 years","66",18
,"New Castle County, DE","10003","68 years","68",12
,"Sussex County, DE","10005","26 years","26",17
,"Sussex County, DE","10005","27 years","27",16
,"Sussex County, DE","10005","29 years","29",11
,"Sussex County, DE","10005","30 years","30",18
,"Sussex County, DE","10005","31 years","31",14
,"Sussex County, DE","10005","32 years","32",16
,"Sussex County, DE","10005","33 years","33",17
,"Sussex County, DE","10005","34 years","34",12
,"Sussex County, DE","10005","35 years","35",11
,"Sussex County, DE","10005","36 years","36",23
,"Sussex County, DE","10005","37 years","37",21
,"Sussex County, DE","10005","38 years","38",27
,"Sussex County, DE","10005","39 years","39",18
,"Sussex County, DE","10005","40 years","40",16
,"Sussex County, DE","10005","41 years","41",20
,"Sussex County, DE","10005","42 years","42",19
,"Sussex County, DE","10005","43 years","43",13
,"Sussex County, DE","10005","44 years","44",21
,"Sussex County, DE","10005","45 years","45",14
,"Sussex County, DE","10005","46 years","46",10
,"Sussex County, DE","10005","47 years","47",17
,"Sussex County, DE","10005","48 years","48",12
,"Sussex County, DE","10005","49 years","49",12
,"Sussex County, DE","10005","50 years","50",13
,"Sussex County, DE","10005","52 years","52",11
,"Sussex County, DE","10005","53 years","53",16
,"Sussex County, DE","10005","54 years","54",10
,"Sussex County, DE","10005","55 years","55",11
,"Sussex County, DE","10005","56 years","56",14
,"Sussex County, DE","10005","57 years","57",17
,"Sussex County, DE","10005","59 years","59",11
,"District of Columbia, DC","11001","24 years","24",14
,"District of Columbia, DC","11001","25 years","25",13
,"District of Columbia, DC","11001","27 years","27",14
,"District of Columbia, DC","11001","28 years","28",19
,"District of Columbia, DC","11001","29 years","29",23
,"District of Columbia, DC","11001","30 years","30",19
,"District of Columbia, DC","11001","31 years","31",29
,"District of Columbia, DC","11001","32 years","32",38
,"District of Columbia, DC","11001","33 years","33",23
,"District of Columbia, DC","11001","34 years","34",29
,"District of Columbia, DC","11001","35 years","35",19
,"District of Columbia, DC","11001","36 years","36",26
,"District of Columbia, DC","11001","37 years","37",18
,"District of Columbia, DC","11001","38 years","38",27
,"District of Columbia, DC","11001","39 years","39",36
,"District of Columbia, DC","11001","40 years","40",24
,"District of Columbia, DC","11001","41 years","41",27
,"District of Columbia, DC","11001","42 years","42",31
,"District of Columbia, DC","11001","43 years","43",36
,"District of Columbia, DC","11001","44 years","44",27
,"District of Columbia, DC","11001","45 years","45",31
,"District of Columbia, DC","11001","46 years","46",28
,"District of Columbia, DC","11001","47 years","47",25
,"District of Columbia, DC","11001","48 years","48",19
,"District of Columbia, DC","11001","49 years","49",34
,"District of Columbia, DC","11001","50 years","50",31
,"District of Columbia, DC","11001","51 years","51",27
,"District of Columbia, DC","11001","52 years","52",53
,"District of Columbia, DC","11001","53 years","53",47
,"District of Columbia, DC","11001","54 years","54",49
,"District of Columbia, DC","11001","55 years","55",55
,"District of Columbia, DC","11001","56 years","56",67
,"District of Columbia, DC","11001","57 years","57",68
,"District of Columbia, DC","11001","58 years","58",75
,"District of Columbia, DC","11001","59 years","59",68
,"District of Columbia, DC","11001","60 years","60",67
,"District of Columbia, DC","11001","61 years","61",77
,"District of Columbia, DC","11001","62 years","62",83
,"District of Columbia, DC","11001","63 years","63",67
,"District of Columbia, DC","11001","64 years","64",53
,"District of Columbia, DC","11001","65 years","65",54
,"District of Columbia, DC","11001","66 years","66",42
,"District of Columbia, DC","11001","67 years","67",60
,"District of Columbia, DC","11001","68 years","68",44
,"District of Columbia, DC","11001","69 years","69",34
,"District of Columbia, DC","11001","70 years","70",26
,"District of Columbia, DC","11001","71 years","71",21
,"District of Columbia, DC","11001","72 years","72",17
,"District of Columbia, DC","11001","73 years","73",18
,"District of Columbia, DC","11001","74 years","74",14
,"Alachua County, FL","12001","38 years","38",10
,"Bay County, FL","12005","36 years","36",13
,"Bay County, FL","12005","39 years","39",15
,"Bay County, FL","12005","40 years","40",12
,"Bay County, FL","12005","43 years","43",13
,"Bay County, FL","12005","45 years","45",10
,"Brevard County, FL","12009","23 years","23",12
,"Brevard County, FL","12009","24 years","24",21
,"Brevard County, FL","12009","25 years","25",22
,"Brevard County, FL","12009","26 years","26",18
,"Brevard County, FL","12009","27 years","27",25
,"Brevard County, FL","12009","28 years","28",20
,"Brevard County, FL","12009","29 years","29",30
,"Brevard County, FL","12009","30 years","30",34
,"Brevard County, FL","12009","31 years","31",38
,"Brevard County, FL","12009","32 years","32",46
,"Brevard County, FL","12009","33 years","33",63
,"Brevard County, FL","12009","34 years","34",57
,"Brevard County, FL","12009","35 years","35",44
,"Brevard County, FL","12009","36 years","36",45
,"Brevard County, FL","12009","37 years","37",42
,"Brevard County, FL","12009","38 years","38",62
,"Brevard County, FL","12009","39 years","39",47
,"Brevard County, FL","12009","40 years","40",45
,"Brevard County, FL","12009","41 years","41",41
,"Brevard County, FL","12009","42 years","42",41
,"Brevard County, FL","12009","43 years","43",48
,"Brevard County, FL","12009","44 years","44",42
,"Brevard County, FL","12009","45 years","45",27
,"Brevard County, FL","12009","46 years","46",28
,"Brevard County, FL","12009","47 years","47",28
,"Brevard County, FL","12009","48 years","48",20
,"Brevard County, FL","12009","49 years","49",28
,"Brevard County, FL","12009","50 years","50",28
,"Brevard County, FL","12009","51 years","51",27
,"Brevard County, FL","12009","52 years","52",27
,"Brevard County, FL","12009","53 years","53",26
,"Brevard County, FL","12009","54 years","54",32
,"Brevard County, FL","12009","55 years","55",20
,"Brevard County, FL","12009","56 years","56",29
,"Brevard County, FL","12009","57 years","57",23
,"Brevard County, FL","12009","58 years","58",32
,"Brevard County, FL","12009","59 years","59",16
,"Brevard County, FL","12009","60 years","60",20
,"Brevard County, FL","12009","61 years","61",15
,"Brevard County, FL","12009","62 years","62",16
,"Brevard County, FL","12009","63 years","63",13
,"Brevard County, FL","12009","64 years","64",19
,"Brevard County, FL","12009","65 years","65",16
,"Brevard County, FL","12009","66 years","66",11
,"Broward County, FL","12011","19 years","19",10
,"Broward County, FL","12011","20 years","20",13
,"Broward County, FL","12011","21 years","21",18
,"Broward County, FL","12011","22 years","22",30
,"Broward County, FL","12011","23 years","23",24
,"Broward County, FL","12011","24 years","24",34
,"Broward County, FL","12011","25 years","25",39
,"Broward County, FL","12011","26 years","26",39
,"Broward County, FL","12011","27 years","27",60
,"Broward County, FL","12011","28 years","28",54
,"Broward County, FL","12011","29 years","29",60
,"Broward County, FL","12011","30 years","30",63
,"Broward County, FL","12011","31 years","31",81
,"Broward County, FL","12011","32 years","32",74
,"Broward County, FL","12011","33 years","33",77
,"Broward County, FL","12011","34 years","34",71
,"Broward County, FL","12011","35 years","35",87
,"Broward County, FL","12011","36 years","36",87
,"Broward County, FL","12011","37 years","37",67
,"Broward County, FL","12011","38 years","38",67
,"Broward County, FL","12011","39 years","39",72
,"Broward County, FL","12011","40 years","40",81
,"Broward County, FL","12011","41 years","41",75
,"Broward County, FL","12011","42 years","42",58
,"Broward County, FL","12011","43 years","43",51
,"Broward County, FL","12011","44 years","44",48
,"Broward County, FL","12011","45 years","45",50
,"Broward County, FL","12011","46 years","46",63
,"Broward County, FL","12011","47 years","47",53
,"Broward County, FL","12011","48 years","48",44
,"Broward County, FL","12011","49 years","49",55
,"Broward County, FL","12011","50 years","50",52
,"Broward County, FL","12011","51 years","51",46
,"Broward County, FL","12011","52 years","52",56
,"Broward County, FL","12011","53 years","53",51
,"Broward County, FL","12011","54 years","54",56
,"Broward County, FL","12011","55 years","55",61
,"Broward County, FL","12011","56 years","56",56
,"Broward County, FL","12011","57 years","57",51
,"Broward County, FL","12011","58 years","58",47
,"Broward County, FL","12011","59 years","59",44
,"Broward County, FL","12011","60 years","60",50
,"Broward County, FL","12011","61 years","61",34
,"Broward County, FL","12011","62 years","62",27
,"Broward County, FL","12011","63 years","63",33
,"Broward County, FL","12011","64 years","64",34
,"Broward County, FL","12011","65 years","65",26
,"Broward County, FL","12011","66 years","66",18
,"Broward County, FL","12011","67 years","67",24
,"Charlotte County, FL","12015","35 years","35",12
,"Citrus County, FL","12017","27 years","27",10
,"Citrus County, FL","12017","31 years","31",10
,"Citrus County, FL","12017","34 years","34",10
,"Citrus County, FL","12017","35 years","35",14
,"Citrus County, FL","12017","38 years","38",13
,"Citrus County, FL","12017","39 years","39",13
,"Citrus County, FL","12017","40 years","40",13
,"Citrus County, FL","12017","57 years","57",10
,"Clay County, FL","12019","31 years","31",10
,"Clay County, FL","12019","33 years","33",11
,"Clay County, FL","12019","34 years","34",11
,"Clay County, FL","12019","35 years","35",12
,"Clay County, FL","12019","37 years","37",14
,"Clay County, FL","12019","38 years","38",11
,"Clay County, FL","12019","39 years","39",12
,"Clay County, FL","12019","40 years","40",16
,"Clay County, FL","12019","41 years","41",12
,"Clay County, FL","12019","42 years","42",13
,"Clay County, FL","12019","45 years","45",13
,"Clay County, FL","12019","48 years","48",11
,"Collier County, FL","12021","26 years","26",13
,"Collier County, FL","12021","27 years","27",14
,"Collier County, FL","12021","28 years","28",16
,"Collier County, FL","12021","29 years","29",11
,"Collier County, FL","12021","30 years","30",15
,"Collier County, FL","12021","31 years","31",11
,"Collier County, FL","12021","32 years","32",10
,"Collier County, FL","12021","33 years","33",12
,"Collier County, FL","12021","34 years","34",15
,"Collier County, FL","12021","35 years","35",16
,"Collier County, FL","12021","36 years","36",14
,"Collier County, FL","12021","37 years","37",17
,"Collier County, FL","12021","38 years","38",17
,"Collier County, FL","12021","39 years","39",23
,"Collier County, FL","12021","41 years","41",17
,"Collier County, FL","12021","42 years","42",14
,"Collier County, FL","12021","43 years","43",11
,"Collier County, FL","12021","45 years","45",12
,"Collier County, FL","12021","46 years","46",15
,"Collier County, FL","12021","50 years","50",11
,"Collier County, FL","12021","51 years","51",10
,"Collier County, FL","12021","55 years","55",10
,"Duval County, FL","12031","19 years","19",10
,"Duval County, FL","12031","20 years","20",16
,"Duval County, FL","12031","21 years","21",11
,"Duval County, FL","12031","22 years","22",20
,"Duval County, FL","12031","23 years","23",23
,"Duval County, FL","12031","24 years","24",29
,"Duval County, FL","12031","25 years","25",34
,"Duval County, FL","12031","26 years","26",39
,"Duval County, FL","12031","27 years","27",42
,"Duval County, FL","12031","28 years","28",43
,"Duval County, FL","12031","29 years","29",58
,"Duval County, FL","12031","30 years","30",70
,"Duval County, FL","12031","31 years","31",63
,"Duval County, FL","12031","32 years","32",72
,"Duval County, FL","12031","33 years","33",75
,"Duval County, FL","12031","34 years","34",71
,"Duval County, FL","12031","35 years","35",69
,"Duval County, FL","12031","36 years","36",73
,"Duval County, FL","12031","37 years","37",83
,"Duval County, FL","12031","38 years","38",69
,"Duval County, FL","12031","39 years","39",69
,"Duval County, FL","12031","40 years","40",67
,"Duval County, FL","12031","41 years","41",78
,"Duval County, FL","12031","42 years","42",60
,"Duval County, FL","12031","43 years","43",53
,"Duval County, FL","12031","44 years","44",52
,"Duval County, FL","12031","45 years","45",53
,"Duval County, FL","12031","46 years","46",56
,"Duval County, FL","12031","47 years","47",56
,"Duval County, FL","12031","48 years","48",53
,"Duval County, FL","12031","49 years","49",59
,"Duval County, FL","12031","50 years","50",51
,"Duval County, FL","12031","51 years","51",39
,"Duval County, FL","12031","52 years","52",57
,"Duval County, FL","12031","53 years","53",44
,"Duval County, FL","12031","54 years","54",29
,"Duval County, FL","12031","55 years","55",36
,"Duval County, FL","12031","56 years","56",35
,"Duval County, FL","12031","57 years","57",53
,"Duval County, FL","12031","58 years","58",43
,"Duval County, FL","12031","59 years","59",30
,"Duval County, FL","12031","60 years","60",38
,"Duval County, FL","12031","61 years","61",34
,"Duval County, FL","12031","62 years","62",19
,"Duval County, FL","12031","63 years","63",24
,"Duval County, FL","12031","64 years","64",22
,"Duval County, FL","12031","65 years","65",17
,"Duval County, FL","12031","67 years","67",17
,"Escambia County, FL","12033","24 years","24",16
,"Escambia County, FL","12033","27 years","27",14
,"Escambia County, FL","12033","29 years","29",26
,"Escambia County, FL","12033","30 years","30",14
,"Escambia County, FL","12033","31 years","31",25
,"Escambia County, FL","12033","32 years","32",18
,"Escambia County, FL","12033","33 years","33",27
,"Escambia County, FL","12033","34 years","34",27
,"Escambia County, FL","12033","35 years","35",17
,"Escambia County, FL","12033","36 years","36",21
,"Escambia County, FL","12033","37 years","37",18
,"Escambia County, FL","12033","38 years","38",23
,"Escambia County, FL","12033","39 years","39",19
,"Escambia County, FL","12033","40 years","40",25
,"Escambia County, FL","12033","41 years","41",15
,"Escambia County, FL","12033","42 years","42",17
,"Escambia County, FL","12033","43 years","43",22
,"Escambia County, FL","12033","44 years","44",17
,"Escambia County, FL","12033","45 years","45",18
,"Escambia County, FL","12033","46 years","46",14
,"Escambia County, FL","12033","47 years","47",11
,"Escambia County, FL","12033","48 years","48",16
,"Escambia County, FL","12033","49 years","49",11
,"Escambia County, FL","12033","50 years","50",14
,"Escambia County, FL","12033","51 years","51",21
,"Escambia County, FL","12033","52 years","52",24
,"Escambia County, FL","12033","53 years","53",12
,"Escambia County, FL","12033","54 years","54",10
,"Escambia County, FL","12033","55 years","55",11
,"Escambia County, FL","12033","56 years","56",10
,"Escambia County, FL","12033","57 years","57",16
