"Notes","County","County Code","Sex","Sex Code","Year","Year Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"Cobb County, GA","13067","Male","M","2020","2020",27,369752,7.3,4.8,10.6
,"Cobb County, GA","13067","Male","M","2021","2021",11,373619,2.9,1.5,5.3
,"Cobb County, GA","13067","Male","M","2022","2022",19,376750,5.0,3.0,7.9
,"DeKalb County, GA","13089","Male","M","2018","2018",22,357770,6.1,3.9,9.3
,"DeKalb County, GA","13089","Male","M","2019","2019",14,358445,3.9,2.1,6.6
,"DeKalb County, GA","13089","Male","M","2020","2020",21,359554,5.8,3.6,8.9
,"DeKalb County, GA","13089","Male","M","2021","2021",18,359174,5.0,3.0,7.9
,"Forsyth County, GA","13117","Male","M","2019","2019",10,121103,8.3,4.0,15.2
,"Fulton County, GA","13121","Male","M","2018","2018",33,508527,6.5,4.5,9.1
,"Fulton County, GA","13121","Male","M","2019","2019",21,514494,4.1,2.5,6.2
,"Fulton County, GA","13121","Male","M","2020","2020",25,520579,4.8,3.1,7.1
,"Fulton County, GA","13121","Male","M","2021","2021",26,516655,5.0,3.3,7.4
,"Fulton County, GA","13121","Male","M","2022","2022",10,523341,1.9,0.9,3.5
,"Fulton County, GA","13121","Male","M","2023","2023",10,524091,1.9,0.9,3.5
,"Gwinnett County, GA","13135","Male","M","2018","2018",20,452986,4.4,2.7,6.8
,"Gwinnett County, GA","13135","Male","M","2019","2019",16,456696,3.5,2.0,5.7
,"Gwinnett County, GA","13135","Male","M","2020","2020",17,459560,3.7,2.2,5.9
,"Gwinnett County, GA","13135","Male","M","2021","2021",19,472720,4.0,2.4,6.3
,"Henry County, GA","13151","Male","M","2018","2018",11,109748,10.0,5.0,17.9
,"Richmond County, GA","13245","Male","M","2020","2020",11,98041,11.2,5.6,20.1
,"Richmond County, GA","13245","Male","M","2021","2021",11,100131,11.0,5.5,19.7
,"Honolulu County, HI","15003","Male","M","2019","2019",10,489568,2.0,1.0,3.8
,"Honolulu County, HI","15003","Male","M","2020","2020",10,484870,2.1,1.0,3.8
,"Honolulu County, HI","15003","Male","M","2021","2021",10,506132,2.0,0.9,3.6
,"Ada County, ID","16001","Male","M","2020","2020",13,247499,5.3,2.8,9.0
,"Champaign County, IL","17019","Male","M","2019","2019",14,104175,13.4,7.3,22.5
,"Champaign County, IL","17019","Male","M","2020","2020",12,103820,11.6,6.0,20.2
,"Cook County, IL","17031","Female","F","2018","2018",144,2664412,5.4,4.5,6.3
,"Cook County, IL","17031","Female","F","2019","2019",137,2649361,5.2,4.3,6.0
,"Cook County, IL","17031","Female","F","2020","2020",162,2627205,6.2,5.2,7.1
,"Cook County, IL","17031","Female","F","2021","2021",144,2647332,5.4,4.6,6.3
,"Cook County, IL","17031","Female","F","2022","2022",88,2612548,3.4,2.7,4.1
,"Cook County, IL","17031","Female","F","2023","2023",66,2605723,2.5,2.0,3.2
,"Cook County, IL","17031","Female","F","2024 ","2024",62,2653971,2.3,1.8,3.0
,"Cook County, IL","17031","Male","M","2018","2018",440,2516081,17.5,15.9,19.1
,"Cook County, IL","17031","Male","M","2019","2019",457,2500872,18.3,16.6,19.9
,"Cook County, IL","17031","Male","M","2020","2020",545,2481079,22.0,20.1,23.8
,"Cook County, IL","17031","Male","M","2021","2021",393,2525814,15.6,14.0,17.1
,"Cook County, IL","17031","Male","M","2022","2022",280,2496744,11.2,9.9,12.5
,"Cook County, IL","17031","Male","M","2023","2023",236,2481349,9.5,8.3,10.7
,"Cook County, IL","17031","Male","M","2024 ","2024",159,2528646,6.3,5.3,7.3
,"DuPage County, IL","17043","Female","F","2020","2020",13,466208,2.8,1.5,4.8
,"DuPage County, IL","17043","Female","F","2022","2022",13,464473,2.8,1.5,4.8
,"DuPage County, IL","17043","Male","M","2018","2018",51,456211,11.2,8.3,14.7
,"DuPage County, IL","17043","Male","M","2019","2019",41,453686,9.0,6.5,12.3
,"DuPage County, IL","17043","Male","M","2020","2020",33,451273,7.3,5.0,10.3
,"DuPage County, IL","17043","Male","M","2021","2021",21,457868,4.6,2.8,7.0
,"DuPage County, IL","17043","Male","M","2022","2022",13,456428,2.8,1.5,4.9
,"Kane County, IL","17089","Male","M","2018","2018",19,266050,7.1,4.3,11.2
,"Kane County, IL","17089","Male","M","2019","2019",17,265208,6.4,3.7,10.3
,"Kane County, IL","17089","Male","M","2020","2020",15,264515,5.7,3.2,9.4
,"Kane County, IL","17089","Male","M","2021","2021",11,258437,4.3,2.1,7.6
,"Lake County, IL","17097","Male","M","2018","2018",27,350273,7.7,5.1,11.2
,"Lake County, IL","17097","Male","M","2019","2019",23,348294,6.6,4.2,9.9
,"Lake County, IL","17097","Male","M","2020","2020",21,346656,6.1,3.7,9.3
,"Lake County, IL","17097","Male","M","2021","2021",24,357676,6.7,4.3,10.0
,"Lake County, IL","17097","Male","M","2022","2022",19,357318,5.3,3.2,8.3
,"Lake County, IL","17097","Male","M","2023","2023",22,356491,6.2,3.9,9.3
,"Lake County, IL","17097","Male","M","2024 ","2024",19,361315,5.3,3.2,8.2
,"LaSalle County, IL","17099","Male","M","2018","2018",11,55226,19.9,9.9,35.6
,"McHenry County, IL","17111","Male","M","2018","2018",16,153614,10.4,6.0,16.9
,"McHenry County, IL","17111","Male","M","2020","2020",21,152238,13.8,8.5,21.1
,"McHenry County, IL","17111","Male","M","2021","2021",10,155965,6.4,3.1,11.8
,"St. Clair County, IL","17163","Male","M","2018","2018",14,125939,11.1,6.1,18.7
,"Sangamon County, IL","17167","Male","M","2020","2020",10,92950,10.8,5.2,19.8
,"Will County, IL","17197","Female","F","2018","2018",21,348759,6.0,3.7,9.2
,"Will County, IL","17197","Female","F","2019","2019",11,347999,3.2,1.6,5.7
,"Will County, IL","17197","Male","M","2018","2018",51,343551,14.8,11.1,19.5
,"Will County, IL","17197","Male","M","2019","2019",47,342744,13.7,10.1,18.2
,"Will County, IL","17197","Male","M","2020","2020",28,341477,8.2,5.4,11.9
,"Will County, IL","17197","Male","M","2021","2021",23,348335,6.6,4.2,9.9
,"Will County, IL","17197","Male","M","2022","2022",17,348620,4.9,2.8,7.8
,"Will County, IL","17197","Male","M","2023","2023",13,349432,3.7,2.0,6.4
,"Winnebago County, IL","17201","Female","F","2018","2018",18,145446,12.4,7.3,19.6
,"Winnebago County, IL","17201","Male","M","2018","2018",41,138635,29.6,21.2,40.1
,"Winnebago County, IL","17201","Male","M","2019","2019",24,137829,17.4,11.2,25.9
,"Winnebago County, IL","17201","Male","M","2020","2020",24,137187,17.5,11.2,26.0
,"Allen County, IN","18003","Male","M","2019","2019",10,185582,5.4,2.6,9.9
,"Hamilton County, IN","18057","Male","M","2018","2018",11,161345,6.8,3.4,12.2
,"Lake County, IN","18089","Female","F","2018","2018",13,249936,5.2,2.8,8.9
,"Lake County, IN","18089","Female","F","2019","2019",14,250569,5.6,3.1,9.4
,"Lake County, IN","18089","Female","F","2020","2020",10,251530,4.0,1.9,7.3
,"Lake County, IN","18089","Male","M","2018","2018",24,234475,10.2,6.6,15.2
,"Lake County, IN","18089","Male","M","2019","2019",33,234924,14.0,9.7,19.7
,"Lake County, IN","18089","Male","M","2020","2020",22,236006,9.3,5.8,14.1
,"Lake County, IN","18089","Male","M","2021","2021",12,242873,4.9,2.6,8.6
,"Marion County, IN","18097","Female","F","2018","2018",28,494577,5.7,3.8,8.2
,"Marion County, IN","18097","Female","F","2019","2019",31,499576,6.2,4.2,8.8
,"Marion County, IN","18097","Female","F","2020","2020",10,500852,2.0,1.0,3.7
,"Marion County, IN","18097","Male","M","2018","2018",61,460093,13.3,10.1,17.0
,"Marion County, IN","18097","Male","M","2019","2019",53,465006,11.4,8.5,14.9
,"Marion County, IN","18097","Male","M","2020","2020",28,465331,6.0,4.0,8.7
,"Porter County, IN","18127","Male","M","2018","2018",11,83930,13.1,6.5,23.5
,"St. Joseph County, IN","18141","Male","M","2018","2018",14,131836,10.6,5.8,17.8
,"St. Joseph County, IN","18141","Male","M","2020","2020",12,132386,9.1,4.7,15.8
,"Polk County, IA","19153","Male","M","2018","2018",12,240245,5.0,2.6,8.7
,"Polk County, IA","19153","Male","M","2019","2019",12,241736,5.0,2.6,8.7
,"Polk County, IA","19153","Male","M","2020","2020",16,243722,6.6,3.8,10.7
,"Sedgwick County, KS","20173","Male","M","2019","2019",10,254968,3.9,1.9,7.2
,"Fayette County, KY","21067","Male","M","2018","2018",17,158892,10.7,6.2,17.1
,"Fayette County, KY","21067","Male","M","2019","2019",14,158164,8.9,4.8,14.9
,"Jefferson County, KY","21111","Female","F","2018","2018",12,398090,3.0,1.6,5.3
,"Jefferson County, KY","21111","Female","F","2019","2019",14,396150,3.5,1.9,5.9
,"Jefferson County, KY","21111","Female","F","2020","2020",14,396315,3.5,1.9,5.9
,"Jefferson County, KY","21111","Male","M","2018","2018",38,372427,10.2,7.2,14.0
,"Jefferson County, KY","21111","Male","M","2019","2019",47,370607,12.7,9.3,16.9
,"Jefferson County, KY","21111","Male","M","2020","2020",45,371137,12.1,8.8,16.2
,"Jefferson County, KY","21111","Male","M","2021","2021",14,378175,3.7,2.0,6.2
,"Ascension Parish, LA","22005","Male","M","2020","2020",11,63331,17.4,8.7,31.1
,"East Baton Rouge Parish, LA","22033","Male","M","2019","2019",10,209785,4.8,2.3,8.8
,"Jefferson Parish, LA","22051","Female","F","2018","2018",11,223933,4.9,2.5,8.8
,"Jefferson Parish, LA","22051","Female","F","2019","2019",13,223588,5.8,3.1,9.9
,"Jefferson Parish, LA","22051","Female","F","2020","2020",18,223641,8.0,4.8,12.7
,"Jefferson Parish, LA","22051","Male","M","2018","2018",40,210118,19.0,13.6,25.9
,"Jefferson Parish, LA","22051","Male","M","2019","2019",45,208905,21.5,15.7,28.8
,"Jefferson Parish, LA","22051","Male","M","2020","2020",49,208705,23.5,17.4,31.0
,"Jefferson Parish, LA","22051","Male","M","2021","2021",30,210424,14.3,9.6,20.4
,"Jefferson Parish, LA","22051","Male","M","2023","2023",12,204931,5.9,3.0,10.2
,"Lafayette Parish, LA","22055","Male","M","2020","2020",16,119797,13.4,7.6,21.7
,"Lafayette Parish, LA","22055","Male","M","2021","2021",10,118923,8.4,4.0,15.5
,"Lafourche Parish, LA","22057","Male","M","2020","2020",10,47858,20.9,10.0,38.4
,"Livingston Parish, LA","22063","Male","M","2019","2019",11,69268,15.9,7.9,28.4
,"Livingston Parish, LA","22063","Male","M","2020","2020",13,70628,18.4,9.8,31.5
,"Livingston Parish, LA","22063","Male","M","2021","2021",12,71943,16.7,8.6,29.1
,"Orleans Parish, LA","22071","Male","M","2018","2018",10,185068,5.4,2.6,9.9
,"Orleans Parish, LA","22071","Male","M","2019","2019",10,184302,5.4,2.6,10.0
,"St. Tammany Parish, LA","22103","Female","F","2019","2019",16,133788,12.0,6.8,19.4
,"St. Tammany Parish, LA","22103","Female","F","2020","2020",12,135336,8.9,4.6,15.5
,"St. Tammany Parish, LA","22103","Male","M","2018","2018",25,125280,20.0,12.9,29.5
,"St. Tammany Parish, LA","22103","Male","M","2019","2019",24,126631,19.0,12.1,28.2
,"St. Tammany Parish, LA","22103","Male","M","2020","2020",23,128110,18.0,11.4,26.9
,"St. Tammany Parish, LA","22103","Male","M","2021","2021",10,131559,7.6,3.6,14.0
,"Washington Parish, LA","22117","Male","M","2019","2019",19,22835,83.2,50.1,129.9
,"Cumberland County, ME","23005","Male","M","2019","2019",10,142916,7.0,3.4,12.9
,"Kennebec County, ME","23011","Male","M","2018","2018",10,59519,16.8,8.1,30.9
,"Kennebec County, ME","23011","Male","M","2020","2020",10,59926,16.7,8.0,30.7
,"Penobscot County, ME","23019","Male","M","2018","2018",14,74754,18.7,10.2,31.4
,"Penobscot County, ME","23019","Male","M","2020","2020",12,75162,16.0,8.2,27.9
,"Anne Arundel County, MD","24003","Female","F","2018","2018",12,290698,4.1,2.1,7.2
,"Anne Arundel County, MD","24003","Male","M","2018","2018",24,285333,8.4,5.4,12.5
,"Anne Arundel County, MD","24003","Male","M","2019","2019",14,286470,4.9,2.7,8.2
,"Baltimore County, MD","24005","Female","F","2018","2018",10,435721,2.3,1.1,4.2
,"Baltimore County, MD","24005","Male","M","2018","2018",55,392710,14.0,10.6,18.2
,"Baltimore County, MD","24005","Male","M","2019","2019",22,391735,5.6,3.5,8.5
,"Baltimore County, MD","24005","Male","M","2020","2020",11,390423,2.8,1.4,5.0
,"Cecil County, MD","24015","Male","M","2018","2018",17,51039,33.3,19.4,53.3
,"Harford County, MD","24025","Male","M","2018","2018",15,124388,12.1,6.7,19.9
,"Montgomery County, MD","24031","Male","M","2018","2018",15,508919,2.9,1.6,4.9
,"Montgomery County, MD","24031","Male","M","2019","2019",14,508057,2.8,1.5,4.6
,"Prince George's County, MD","24033","Male","M","2018","2018",20,437746,4.6,2.8,7.1
,"Prince George's County, MD","24033","Male","M","2019","2019",11,437023,2.5,1.3,4.5
,"Prince George's County, MD","24033","Male","M","2020","2020",11,436771,2.5,1.3,4.5
,"Washington County, MD","24043","Male","M","2018","2018",11,76833,14.3,7.1,25.6
,"Baltimore city, MD","24510","Female","F","2018","2018",14,320120,4.4,2.4,7.3
,"Baltimore city, MD","24510","Female","F","2019","2019",12,315367,3.8,2.0,6.6
,"Baltimore city, MD","24510","Male","M","2018","2018",66,282375,23.4,18.1,29.7
,"Baltimore city, MD","24510","Male","M","2019","2019",49,278123,17.6,13.0,23.3
,"Baltimore city, MD","24510","Male","M","2020","2020",26,274141,9.5,6.2,13.9
,"Baltimore city, MD","24510","Male","M","2021","2021",10,270652,3.7,1.8,6.8
,"Baltimore city, MD","24510","Male","M","2024 ","2024",17,263390,6.5,3.8,10.3
,"Berkshire County, MA","25003","Male","M","2018","2018",20,61187,32.7,20.0,50.5
,"Berkshire County, MA","25003","Male","M","2019","2019",16,60406,26.5,15.1,43.0
,"Berkshire County, MA","25003","Male","M","2020","2020",17,60342,28.2,16.4,45.1
,"Berkshire County, MA","25003","Male","M","2021","2021",15,62686,23.9,13.4,39.5
,"Bristol County, MA","25005","Male","M","2018","2018",15,273143,5.5,3.1,9.1
,"Bristol County, MA","25005","Male","M","2019","2019",12,273426,4.4,2.3,7.7
,"Essex County, MA","25009","Male","M","2018","2018",16,381264,4.2,2.4,6.8
,"Essex County, MA","25009","Male","M","2019","2019",11,380330,2.9,1.4,5.2
,"Hampden County, MA","25013","Female","F","2018","2018",30,243018,12.3,8.3,17.6
,"Hampden County, MA","25013","Female","F","2019","2019",24,241120,10.0,6.4,14.8
,"Hampden County, MA","25013","Female","F","2020","2020",21,239892,8.8,5.4,13.4
,"Hampden County, MA","25013","Female","F","2021","2021",16,237951,6.7,3.8,10.9
,"Hampden County, MA","25013","Female","F","2022","2022",11,236312,4.7,2.3,8.3
,"Hampden County, MA","25013","Male","M","2018","2018",114,227388,50.1,40.9,59.3
,"Hampden County, MA","25013","Male","M","2019","2019",101,225252,44.8,36.1,53.6
,"Hampden County, MA","25013","Male","M","2020","2020",54,224094,24.1,18.1,31.4
,"Hampden County, MA","25013","Male","M","2021","2021",41,224767,18.2,13.1,24.7
,"Hampden County, MA","25013","Male","M","2022","2022",30,224729,13.3,9.0,19.1
,"Hampden County, MA","25013","Male","M","2023","2023",22,223802,9.8,6.2,14.9
,"Hampden County, MA","25013","Male","M","2024 ","2024",13,225946,5.8,3.1,9.8
,"Hampshire County, MA","25015","Male","M","2018","2018",19,75345,25.2,15.2,39.4
,"Hampshire County, MA","25015","Male","M","2019","2019",20,75022,26.7,16.3,41.2
,"Hampshire County, MA","25015","Male","M","2021","2021",12,75592,15.9,8.2,27.7
,"Middlesex County, MA","25017","Male","M","2018","2018",36,790488,4.6,3.2,6.3
,"Middlesex County, MA","25017","Male","M","2019","2019",26,789545,3.3,2.2,4.8
,"Middlesex County, MA","25017","Male","M","2020","2020",12,789848,1.5,0.8,2.7
,"Norfolk County, MA","25021","Male","M","2018","2018",20,339234,5.9,3.6,9.1
,"Plymouth County, MA","25023","Male","M","2018","2018",11,251872,4.4,2.2,7.8
,"Plymouth County, MA","25023","Male","M","2019","2019",10,253241,3.9,1.9,7.3
,"Suffolk County, MA","25025","Male","M","2018","2018",27,390083,6.9,4.6,10.1
,"Suffolk County, MA","25025","Male","M","2019","2019",22,388110,5.7,3.6,8.6
,"Worcester County, MA","25027","Female","F","2018","2018",21,421168,5.0,3.1,7.6
,"Worcester County, MA","25027","Female","F","2019","2019",20,421012,4.8,2.9,7.3
,"Worcester County, MA","25027","Female","F","2020","2020",12,420494,2.9,1.5,5.0
,"Worcester County, MA","25027","Male","M","2018","2018",74,409671,18.1,14.2,22.7
,"Worcester County, MA","25027","Male","M","2019","2019",56,409610,13.7,10.3,17.8
,"Worcester County, MA","25027","Male","M","2020","2020",32,408718,7.8,5.4,11.1
,"Worcester County, MA","25027","Male","M","2021","2021",14,427780,3.3,1.8,5.5
,"Worcester County, MA","25027","Male","M","2022","2022",10,429196,2.3,1.1,4.3
,"Genesee County, MI","26049","Female","F","2018","2018",17,210650,8.1,4.7,12.9
,"Genesee County, MI","26049","Male","M","2018","2018",33,196242,16.8,11.6,23.6
,"Genesee County, MI","26049","Male","M","2020","2020",11,194965,5.6,2.8,10.1
,"Ingham County, MI","26065","Male","M","2018","2018",15,142571,10.5,5.9,17.4
,"Ingham County, MI","26065","Male","M","2019","2019",20,142456,14.0,8.6,21.7
,"Ingham County, MI","26065","Male","M","2020","2020",11,141654,7.8,3.9,13.9
,"Kent County, MI","26081","Female","F","2019","2019",11,332892,3.3,1.6,5.9
,"Kent County, MI","26081","Male","M","2018","2018",14,322336,4.3,2.4,7.3
,"Kent County, MI","26081","Male","M","2019","2019",24,324063,7.4,4.7,11.0
,"Kent County, MI","26081","Male","M","2020","2020",24,325207,7.4,4.7,11.0
,"Macomb County, MI","26099","Female","F","2018","2018",29,448915,6.5,4.3,9.3
,"Macomb County, MI","26099","Female","F","2019","2019",13,448357,2.9,1.5,5.0
,"Macomb County, MI","26099","Female","F","2020","2020",15,446962,3.4,1.9,5.5
,"Macomb County, MI","26099","Male","M","2018","2018",65,425844,15.3,11.8,19.5
,"Macomb County, MI","26099","Male","M","2019","2019",29,425615,6.8,4.6,9.8
,"Macomb County, MI","26099","Male","M","2020","2020",30,423829,7.1,4.8,10.1
,"Macomb County, MI","26099","Male","M","2021","2021",15,429740,3.5,2.0,5.8
,"Macomb County, MI","26099","Male","M","2022","2022",10,428657,2.3,1.1,4.3
,"Monroe County, MI","26115","Male","M","2018","2018",11,74251,14.8,7.4,26.5
,"Muskegon County, MI","26121","Male","M","2019","2019",11,85950,12.8,6.4,22.9
,"Oakland County, MI","26125","Male","M","2018","2018",18,617094,2.9,1.7,4.6
,"Oakland County, MI","26125","Male","M","2022","2022",13,627955,2.1,1.1,3.5
,"Washtenaw County, MI","26161","Male","M","2018","2018",14,184083,7.6,4.2,12.8
,"Washtenaw County, MI","26161","Male","M","2019","2019",14,182191,7.7,4.2,12.9
,"Washtenaw County, MI","26161","Male","M","2020","2020",14,181409,7.7,4.2,12.9
,"Wayne County, MI","26163","Female","F","2018","2018",89,909284,9.8,7.9,12.0
,"Wayne County, MI","26163","Female","F","2019","2019",66,906877,7.3,5.6,9.3
,"Wayne County, MI","26163","Female","F","2020","2020",59,902902,6.5,5.0,8.4
,"Wayne County, MI","26163","Female","F","2021","2021",34,915598,3.7,2.6,5.2
,"Wayne County, MI","26163","Female","F","2022","2022",17,904544,1.9,1.1,3.0
,"Wayne County, MI","26163","Female","F","2023","2023",12,903875,1.3,0.7,2.3
,"Wayne County, MI","26163","Female","F","2024 ","2024",12,914810,1.3,0.7,2.3
,"Wayne County, MI","26163","Male","M","2018","2018",170,844609,20.1,17.1,23.2
,"Wayne County, MI","26163","Male","M","2019","2019",139,842466,16.5,13.8,19.2
,"Wayne County, MI","26163","Male","M","2020","2020",123,837721,14.7,12.1,17.3
,"Wayne County, MI","26163","Male","M","2021","2021",53,859218,6.2,4.6,8.1
,"Wayne County, MI","26163","Male","M","2022","2022",51,852499,6.0,4.5,7.9
,"Wayne County, MI","26163","Male","M","2023","2023",30,847294,3.5,2.4,5.1
,"Wayne County, MI","26163","Male","M","2024 ","2024",21,856253,2.5,1.5,3.7
,"Anoka County, MN","27003","Male","M","2021","2021",10,184798,5.4,2.6,10.0
,"Hennepin County, MN","27053","Female","F","2018","2018",10,636228,1.6,0.8,2.9
,"Hennepin County, MN","27053","Female","F","2019","2019",15,639093,2.3,1.3,3.9
,"Hennepin County, MN","27053","Female","F","2020","2020",15,640450,2.3,1.3,3.9
,"Hennepin County, MN","27053","Male","M","2018","2018",30,623200,4.8,3.2,6.9
,"Hennepin County, MN","27053","Male","M","2019","2019",34,626750,5.4,3.8,7.6
,"Hennepin County, MN","27053","Male","M","2020","2020",36,627958,5.7,4.0,7.9
,"Hennepin County, MN","27053","Male","M","2021","2021",28,630459,4.4,3.0,6.4
,"Jackson County, MS","28059","Male","M","2020","2020",14,70360,19.9,10.9,33.4
,"Jackson County, MS","28059","Male","M","2021","2021",11,70797,15.5,7.8,27.8
,"Jackson County, MO","29095","Male","M","2018","2018",16,338751,4.7,2.7,7.7
,"Jackson County, MO","29095","Male","M","2019","2019",15,339932,4.4,2.5,7.3
,"Jackson County, MO","29095","Male","M","2020","2020",12,340938,3.5,1.8,6.1
,"Jefferson County, MO","29099","Male","M","2018","2018",19,111370,17.1,10.3,26.6
,"St. Charles County, MO","29183","Female","F","2018","2018",10,202958,4.9,2.4,9.1
,"St. Charles County, MO","29183","Male","M","2018","2018",26,196224,13.3,8.7,19.4
,"St. Louis County, MO","29189","Female","F","2018","2018",29,524058,5.5,3.7,7.9
,"St. Louis County, MO","29189","Female","F","2019","2019",17,522146,3.3,1.9,5.2
,"St. Louis County, MO","29189","Female","F","2020","2020",14,521785,2.7,1.5,4.5
,"St. Louis County, MO","29189","Male","M","2018","2018",89,472887,18.8,15.1,23.2
,"St. Louis County, MO","29189","Male","M","2019","2019",63,472059,13.3,10.3,17.1
,"St. Louis County, MO","29189","Male","M","2020","2020",26,472235,5.5,3.6,8.1
,"St. Louis County, MO","29189","Male","M","2021","2021",18,476884,3.8,2.2,6.0
,"St. Louis city, MO","29510","Female","F","2018","2018",31,156286,19.8,13.5,28.2
,"St. Louis city, MO","29510","Female","F","2019","2019",12,155158,7.7,4.0,13.5
,"St. Louis city, MO","29510","Female","F","2020","2020",10,153392,6.5,3.1,12.0
,"St. Louis city, MO","29510","Male","M","2018","2018",53,146552,36.2,27.1,47.3
,"St. Louis city, MO","29510","Male","M","2019","2019",39,145418,26.8,19.1,36.7
,"St. Louis city, MO","29510","Male","M","2020","2020",20,144253,13.9,8.5,21.4
,"Clark County, NV","32003","Female","F","2018","2018",24,1118842,2.1,1.4,3.2
,"Clark County, NV","32003","Female","F","2019","2019",26,1136485,2.3,1.5,3.4
,"Clark County, NV","32003","Female","F","2020","2020",25,1162231,2.2,1.4,3.2
,"Clark County, NV","32003","Female","F","2021","2021",20,1144714,1.7,1.1,2.7
,"Clark County, NV","32003","Female","F","2022","2022",23,1157788,2.0,1.3,3.0
,"Clark County, NV","32003","Female","F","2023","2023",14,1168143,1.2,0.7,2.0
,"Clark County, NV","32003","Male","M","2018","2018",57,1112805,5.1,3.9,6.6
,"Clark County, NV","32003","Male","M","2019","2019",61,1130230,5.4,4.1,6.9
,"Clark County, NV","32003","Male","M","2020","2020",72,1153732,6.2,4.9,7.9
,"Clark County, NV","32003","Male","M","2021","2021",54,1147762,4.7,3.5,6.1
,"Clark County, NV","32003","Male","M","2022","2022",47,1165197,4.0,3.0,5.4
,"Clark County, NV","32003","Male","M","2023","2023",33,1168430,2.8,1.9,4.0
,"Clark County, NV","32003","Male","M","2024 ","2024",18,1199168,1.5,0.9,2.4
,"Washoe County, NV","32031","Female","F","2021","2021",10,243110,4.1,2.0,7.6
,"Washoe County, NV","32031","Male","M","2018","2018",15,234560,6.4,3.6,10.5
,"Washoe County, NV","32031","Male","M","2019","2019",21,237894,8.8,5.5,13.5
,"Washoe County, NV","32031","Male","M","2020","2020",16,240794,6.6,3.8,10.8
,"Washoe County, NV","32031","Male","M","2021","2021",23,250282,9.2,5.8,13.8
,"Washoe County, NV","32031","Male","M","2022","2022",11,252779,4.4,2.2,7.8
,"Atlantic County, NJ","34001","Female","F","2018","2018",12,136890,8.8,4.5,15.3
,"Atlantic County, NJ","34001","Female","F","2019","2019",12,136079,8.8,4.6,15.4
,"Atlantic County, NJ","34001","Male","M","2018","2018",42,128539,32.7,23.5,44.2
,"Atlantic County, NJ","34001","Male","M","2019","2019",30,127591,23.5,15.9,33.6
,"Atlantic County, NJ","34001","Male","M","2020","2020",21,127343,16.5,10.2,25.2
,"Atlantic County, NJ","34001","Male","M","2021","2021",13,134217,9.7,5.2,16.6
,"Atlantic County, NJ","34001","Male","M","2022","2022",17,134678,12.6,7.4,20.2
,"Bergen County, NJ","34003","Female","F","2018","2018",14,482004,2.9,1.6,4.9
,"Bergen County, NJ","34003","Female","F","2019","2019",12,479536,2.5,1.3,4.4
,"Bergen County, NJ","34003","Female","F","2020","2020",12,478112,2.5,1.3,4.4
,"Bergen County, NJ","34003","Female","F","2021","2021",16,486524,3.3,1.9,5.3
,"Bergen County, NJ","34003","Male","M","2018","2018",62,454688,13.6,10.5,17.5
,"Bergen County, NJ","34003","Male","M","2019","2019",52,452666,11.5,8.6,15.1
,"Bergen County, NJ","34003","Male","M","2020","2020",36,452282,8.0,5.6,11.0
,"Bergen County, NJ","34003","Male","M","2021","2021",32,467295,6.8,4.7,9.7
,"Bergen County, NJ","34003","Male","M","2022","2022",17,467984,3.6,2.1,5.8
,"Burlington County, NJ","34005","Female","F","2018","2018",16,225946,7.1,4.0,11.5
,"Burlington County, NJ","34005","Male","M","2018","2018",43,219438,19.6,14.2,26.4
,"Burlington County, NJ","34005","Male","M","2019","2019",39,219202,17.8,12.7,24.3
,"Burlington County, NJ","34005","Male","M","2020","2020",17,219839,7.7,4.5,12.4
,"Camden County, NJ","34007","Female","F","2018","2018",37,262470,14.1,9.9,19.4
,"Camden County, NJ","34007","Female","F","2019","2019",24,262041,9.2,5.9,13.6
,"Camden County, NJ","34007","Female","F","2020","2020",13,262457,5.0,2.6,8.5
,"Camden County, NJ","34007","Male","M","2018","2018",99,244608,40.5,32.9,49.3
,"Camden County, NJ","34007","Male","M","2019","2019",73,244430,29.9,23.4,37.6
,"Camden County, NJ","34007","Male","M","2020","2020",38,244352,15.6,11.0,21.3
,"Camden County, NJ","34007","Male","M","2021","2021",17,254188,6.7,3.9,10.7
,"Cape May County, NJ","34009","Male","M","2018","2018",13,45218,28.7,15.3,49.2
,"Cape May County, NJ","34009","Male","M","2019","2019",12,44868,26.7,13.8,46.7
,"Cumberland County, NJ","34011","Male","M","2018","2018",18,77018,23.4,13.9,36.9
,"Cumberland County, NJ","34011","Male","M","2019","2019",13,76161,17.1,9.1,29.2
,"Essex County, NJ","34013","Female","F","2018","2018",25,414803,6.0,3.9,8.9
,"Essex County, NJ","34013","Female","F","2019","2019",31,414401,7.5,5.1,10.6
,"Essex County, NJ","34013","Female","F","2020","2020",17,414934,4.1,2.4,6.6
,"Essex County, NJ","34013","Female","F","2021","2021",14,440458,3.2,1.7,5.3
,"Essex County, NJ","34013","Female","F","2022","2022",12,435766,2.8,1.4,4.8
,"Essex County, NJ","34013","Male","M","2018","2018",96,384964,24.9,20.2,30.5
,"Essex County, NJ","34013","Male","M","2019","2019",100,384574,26.0,20.9,31.1
,"Essex County, NJ","34013","Male","M","2020","2020",61,385567,15.8,12.1,20.3
,"Essex County, NJ","34013","Male","M","2021","2021",33,414459,8.0,5.5,11.2
,"Essex County, NJ","34013","Male","M","2022","2022",41,413711,9.9,7.1,13.4
