"Notes","County","County Code","Sex","Sex Code","Year","Year Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"Ada County, ID","16001","Male","M","2023","2023",11,264517,4.2,2.1,7.4
,"Ada County, ID","16001","Male","M","2024 ","2024",17,269720,6.3,3.7,10.1
,"Twin Falls County, ID","16083","Female","F","2020","2020",10,44821,22.3,10.7,41.0
,"Cook County, IL","17031","Female","F","2018","2018",44,2664412,1.7,1.2,2.2
,"Cook County, IL","17031","Female","F","2019","2019",54,2649361,2.0,1.5,2.7
,"Cook County, IL","17031","Female","F","2020","2020",80,2627205,3.0,2.4,3.8
,"Cook County, IL","17031","Female","F","2021","2021",67,2647332,2.5,2.0,3.2
,"Cook County, IL","17031","Female","F","2022","2022",64,2612548,2.4,1.9,3.1
,"Cook County, IL","17031","Female","F","2023","2023",58,2605723,2.2,1.7,2.9
,"Cook County, IL","17031","Female","F","2024 ","2024",33,2653971,1.2,0.9,1.7
,"Cook County, IL","17031","Male","M","2018","2018",90,2516081,3.6,2.9,4.4
,"Cook County, IL","17031","Male","M","2019","2019",138,2500872,5.5,4.6,6.4
,"Cook County, IL","17031","Male","M","2020","2020",170,2481079,6.9,5.8,7.9
,"Cook County, IL","17031","Male","M","2021","2021",190,2525814,7.5,6.5,8.6
,"Cook County, IL","17031","Male","M","2022","2022",165,2496744,6.6,5.6,7.6
,"Cook County, IL","17031","Male","M","2023","2023",122,2481349,4.9,4.0,5.8
,"Cook County, IL","17031","Male","M","2024 ","2024",92,2528646,3.6,2.9,4.5
,"DuPage County, IL","17043","Female","F","2018","2018",11,472378,2.3,1.2,4.2
,"DuPage County, IL","17043","Female","F","2022","2022",11,464473,2.4,1.2,4.2
,"DuPage County, IL","17043","Female","F","2024 ","2024",10,472635,2.1,1.0,3.9
,"DuPage County, IL","17043","Male","M","2018","2018",18,456211,3.9,2.3,6.2
,"DuPage County, IL","17043","Male","M","2019","2019",18,453686,4.0,2.4,6.3
,"DuPage County, IL","17043","Male","M","2020","2020",16,451273,3.5,2.0,5.8
,"DuPage County, IL","17043","Male","M","2021","2021",23,457868,5.0,3.2,7.5
,"DuPage County, IL","17043","Male","M","2022","2022",18,456428,3.9,2.3,6.2
,"DuPage County, IL","17043","Male","M","2023","2023",13,455864,2.9,1.5,4.9
,"Kane County, IL","17089","Male","M","2021","2021",10,258437,3.9,1.9,7.1
,"Lake County, IL","17097","Female","F","2018","2018",11,350559,3.1,1.6,5.6
,"Lake County, IL","17097","Female","F","2020","2020",10,346937,2.9,1.4,5.3
,"Lake County, IL","17097","Female","F","2021","2021",12,353563,3.4,1.8,5.9
,"Lake County, IL","17097","Male","M","2019","2019",11,348294,3.2,1.6,5.7
,"Lake County, IL","17097","Male","M","2021","2021",16,357676,4.5,2.6,7.3
,"Lake County, IL","17097","Male","M","2022","2022",14,357318,3.9,2.1,6.6
,"Lake County, IL","17097","Male","M","2023","2023",16,356491,4.5,2.6,7.3
,"McHenry County, IL","17111","Male","M","2020","2020",10,152238,6.6,3.1,12.1
,"McHenry County, IL","17111","Male","M","2021","2021",11,155965,7.1,3.5,12.6
,"Madison County, IL","17119","Male","M","2018","2018",11,128768,8.5,4.3,15.3
,"Madison County, IL","17119","Male","M","2020","2020",12,127823,9.4,4.9,16.4
,"Madison County, IL","17119","Male","M","2022","2022",12,129336,9.3,4.8,16.2
,"Will County, IL","17197","Male","M","2019","2019",14,342744,4.1,2.2,6.9
,"Will County, IL","17197","Male","M","2020","2020",15,341477,4.4,2.5,7.2
,"Will County, IL","17197","Male","M","2021","2021",10,348335,2.9,1.4,5.3
,"Will County, IL","17197","Male","M","2022","2022",14,348620,4.0,2.2,6.7
,"Winnebago County, IL","17201","Female","F","2018","2018",18,145446,12.4,7.3,19.6
,"Winnebago County, IL","17201","Male","M","2018","2018",10,138635,7.2,3.5,13.3
,"Winnebago County, IL","17201","Male","M","2020","2020",10,137187,7.3,3.5,13.4
,"Winnebago County, IL","17201","Male","M","2022","2022",12,138377,8.7,4.5,15.1
,"Delaware County, IN","18035","Female","F","2020","2020",17,58874,28.9,16.8,46.2
,"Delaware County, IN","18035","Female","F","2021","2021",20,57850,34.6,21.1,53.4
,"Delaware County, IN","18035","Female","F","2022","2022",16,57822,27.7,15.8,44.9
,"Delaware County, IN","18035","Male","M","2020","2020",12,54580,22.0,11.4,38.4
,"Delaware County, IN","18035","Male","M","2021","2021",38,54021,70.3,49.8,96.6
,"Delaware County, IN","18035","Male","M","2022","2022",12,54209,22.1,11.4,38.7
,"Hamilton County, IN","18057","Male","M","2018","2018",10,161345,6.2,3.0,11.4
,"Johnson County, IN","18081","Male","M","2020","2020",12,79342,15.1,7.8,26.4
,"Lake County, IN","18089","Female","F","2018","2018",14,249936,5.6,3.1,9.4
,"Lake County, IN","18089","Female","F","2019","2019",17,250569,6.8,4.0,10.9
,"Lake County, IN","18089","Female","F","2021","2021",10,255685,3.9,1.9,7.2
,"Lake County, IN","18089","Male","M","2018","2018",11,234475,4.7,2.3,8.4
,"Lake County, IN","18089","Male","M","2019","2019",18,234924,7.7,4.5,12.1
,"Lake County, IN","18089","Male","M","2020","2020",20,236006,8.5,5.2,13.1
,"Lake County, IN","18089","Male","M","2021","2021",10,242873,4.1,2.0,7.6
,"Madison County, IN","18095","Female","F","2019","2019",12,64720,18.5,9.6,32.4
,"Madison County, IN","18095","Male","M","2021","2021",17,65940,25.8,15.0,41.3
,"Madison County, IN","18095","Male","M","2022","2022",10,66576,15.0,7.2,27.6
,"Marion County, IN","18097","Female","F","2018","2018",27,494577,5.5,3.6,7.9
,"Marion County, IN","18097","Female","F","2019","2019",22,499576,4.4,2.8,6.7
,"Marion County, IN","18097","Female","F","2020","2020",26,500852,5.2,3.4,7.6
,"Marion County, IN","18097","Female","F","2021","2021",34,501337,6.8,4.7,9.5
,"Marion County, IN","18097","Female","F","2022","2022",33,499505,6.6,4.5,9.3
,"Marion County, IN","18097","Female","F","2023","2023",22,499395,4.4,2.8,6.7
,"Marion County, IN","18097","Female","F","2024 ","2024",15,506566,3.0,1.7,4.9
,"Marion County, IN","18097","Male","M","2018","2018",44,460093,9.6,6.9,12.8
,"Marion County, IN","18097","Male","M","2019","2019",59,465006,12.7,9.7,16.4
,"Marion County, IN","18097","Male","M","2020","2020",67,465331,14.4,11.2,18.3
,"Marion County, IN","18097","Male","M","2021","2021",58,469765,12.3,9.4,16.0
,"Marion County, IN","18097","Male","M","2022","2022",36,469961,7.7,5.4,10.6
,"Marion County, IN","18097","Male","M","2023","2023",24,469065,5.1,3.3,7.6
,"Marion County, IN","18097","Male","M","2024 ","2024",21,475062,4.4,2.7,6.8
,"St. Joseph County, IN","18141","Male","M","2018","2018",11,131836,8.3,4.2,14.9
,"St. Joseph County, IN","18141","Male","M","2020","2020",12,132386,9.1,4.7,15.8
,"St. Joseph County, IN","18141","Male","M","2021","2021",10,133462,7.5,3.6,13.8
,"St. Joseph County, IN","18141","Male","M","2022","2022",11,133242,8.3,4.1,14.8
,"Tippecanoe County, IN","18157","Male","M","2018","2018",14,98678,14.2,7.8,23.8
,"Tippecanoe County, IN","18157","Male","M","2020","2020",12,100092,12.0,6.2,20.9
,"Vanderburgh County, IN","18163","Male","M","2022","2022",10,88054,11.4,5.4,20.9
,"Polk County, IA","19153","Female","F","2021","2021",10,249720,4.0,1.9,7.4
,"Polk County, IA","19153","Male","M","2021","2021",13,247124,5.3,2.8,9.0
,"Johnson County, KS","20091","Female","F","2018","2018",12,304332,3.9,2.0,6.9
,"Johnson County, KS","20091","Female","F","2020","2020",10,308998,3.2,1.6,6.0
,"Johnson County, KS","20091","Female","F","2021","2021",11,310246,3.5,1.8,6.3
,"Johnson County, KS","20091","Female","F","2023","2023",13,314715,4.1,2.2,7.1
,"Johnson County, KS","20091","Female","F","2024 ","2024",10,319857,3.1,1.5,5.7
,"Johnson County, KS","20091","Male","M","2021","2021",17,302973,5.6,3.3,9.0
,"Johnson County, KS","20091","Male","M","2022","2022",16,306748,5.2,3.0,8.5
,"Johnson County, KS","20091","Male","M","2024 ","2024",10,312419,3.2,1.5,5.9
,"Sedgwick County, KS","20173","Female","F","2022","2022",17,264013,6.4,3.8,10.3
,"Sedgwick County, KS","20173","Female","F","2023","2023",12,266008,4.5,2.3,7.9
,"Sedgwick County, KS","20173","Male","M","2020","2020",10,256749,3.9,1.9,7.2
,"Sedgwick County, KS","20173","Male","M","2021","2021",11,259792,4.2,2.1,7.6
,"Sedgwick County, KS","20173","Male","M","2022","2022",16,261512,6.1,3.5,9.9
,"Sedgwick County, KS","20173","Male","M","2024 ","2024",11,266134,4.1,2.1,7.4
,"Bullitt County, KY","21029","Male","M","2022","2022",10,41875,23.9,11.5,43.9
,"Fayette County, KY","21067","Male","M","2018","2018",11,158892,6.9,3.5,12.4
,"Fayette County, KY","21067","Male","M","2019","2019",10,158164,6.3,3.0,11.6
,"Fayette County, KY","21067","Male","M","2020","2020",16,158696,10.1,5.8,16.4
,"Fayette County, KY","21067","Male","M","2021","2021",12,157937,7.6,3.9,13.3
,"Hardin County, KY","21093","Female","F","2022","2022",10,55906,17.9,8.6,32.9
,"Jefferson County, KY","21111","Female","F","2018","2018",23,398090,5.8,3.7,8.7
,"Jefferson County, KY","21111","Female","F","2019","2019",38,396150,9.6,6.8,13.2
,"Jefferson County, KY","21111","Female","F","2020","2020",47,396315,11.9,8.7,15.8
,"Jefferson County, KY","21111","Female","F","2021","2021",45,399699,11.3,8.2,15.1
,"Jefferson County, KY","21111","Female","F","2022","2022",25,396797,6.3,4.1,9.3
,"Jefferson County, KY","21111","Female","F","2023","2023",18,397058,4.5,2.7,7.2
,"Jefferson County, KY","21111","Female","F","2024 ","2024",13,407569,3.2,1.7,5.5
,"Jefferson County, KY","21111","Male","M","2018","2018",36,372427,9.7,6.8,13.4
,"Jefferson County, KY","21111","Male","M","2019","2019",35,370607,9.4,6.6,13.1
,"Jefferson County, KY","21111","Male","M","2020","2020",57,371137,15.4,11.6,19.9
,"Jefferson County, KY","21111","Male","M","2021","2021",52,378175,13.8,10.3,18.0
,"Jefferson County, KY","21111","Male","M","2022","2022",39,376602,10.4,7.4,14.2
,"Jefferson County, KY","21111","Male","M","2023","2023",25,375086,6.7,4.3,9.8
,"Jefferson County, KY","21111","Male","M","2024 ","2024",19,386312,4.9,3.0,7.7
,"Kenton County, KY","21117","Female","F","2020","2020",10,84827,11.8,5.7,21.7
,"Kenton County, KY","21117","Male","M","2019","2019",10,82647,12.1,5.8,22.3
,"Kenton County, KY","21117","Male","M","2020","2020",16,83122,19.2,11.0,31.3
,"Madison County, KY","21151","Male","M","2020","2020",10,45683,21.9,10.5,40.3
,"Madison County, KY","21151","Male","M","2021","2021",10,46025,21.7,10.4,40.0
,"Ascension Parish, LA","22005","Male","M","2021","2021",11,63387,17.4,8.7,31.1
,"Jefferson Parish, LA","22051","Female","F","2018","2018",16,223933,7.1,4.1,11.6
,"Jefferson Parish, LA","22051","Female","F","2019","2019",11,223588,4.9,2.5,8.8
,"Jefferson Parish, LA","22051","Female","F","2020","2020",14,223641,6.3,3.4,10.5
,"Jefferson Parish, LA","22051","Female","F","2021","2021",12,223264,5.4,2.8,9.4
,"Jefferson Parish, LA","22051","Female","F","2022","2022",14,219030,6.4,3.5,10.7
,"Jefferson Parish, LA","22051","Female","F","2023","2023",10,216846,4.6,2.2,8.5
,"Jefferson Parish, LA","22051","Male","M","2018","2018",19,210118,9.0,5.4,14.1
,"Jefferson Parish, LA","22051","Male","M","2019","2019",31,208905,14.8,10.1,21.1
,"Jefferson Parish, LA","22051","Male","M","2020","2020",34,208705,16.3,11.3,22.8
,"Jefferson Parish, LA","22051","Male","M","2021","2021",30,210424,14.3,9.6,20.4
,"Jefferson Parish, LA","22051","Male","M","2022","2022",21,206854,10.2,6.3,15.5
,"Jefferson Parish, LA","22051","Male","M","2023","2023",22,204931,10.7,6.7,16.3
,"Jefferson Parish, LA","22051","Male","M","2024 ","2024",11,208201,5.3,2.6,9.5
,"Lafayette Parish, LA","22055","Male","M","2020","2020",10,119797,8.3,4.0,15.4
,"Lafayette Parish, LA","22055","Male","M","2021","2021",11,118923,9.2,4.6,16.6
,"Livingston Parish, LA","22063","Female","F","2021","2021",10,73887,13.5,6.5,24.9
,"Livingston Parish, LA","22063","Male","M","2020","2020",12,70628,17.0,8.8,29.7
,"Livingston Parish, LA","22063","Male","M","2021","2021",22,71943,30.6,19.2,46.3
,"Livingston Parish, LA","22063","Male","M","2022","2022",23,73266,31.4,19.9,47.1
,"Orleans Parish, LA","22071","Male","M","2022","2022",23,174043,13.2,8.4,19.8
,"Ouachita Parish, LA","22073","Male","M","2023","2023",10,75660,13.2,6.3,24.3
,"St. Tammany Parish, LA","22103","Female","F","2018","2018",16,132831,12.0,6.9,19.6
,"St. Tammany Parish, LA","22103","Female","F","2019","2019",11,133788,8.2,4.1,14.7
,"St. Tammany Parish, LA","22103","Female","F","2020","2020",14,135336,10.3,5.7,17.4
,"St. Tammany Parish, LA","22103","Female","F","2021","2021",12,137829,8.7,4.5,15.2
,"St. Tammany Parish, LA","22103","Male","M","2018","2018",17,125280,13.6,7.9,21.7
,"St. Tammany Parish, LA","22103","Male","M","2019","2019",11,126631,8.7,4.3,15.5
,"St. Tammany Parish, LA","22103","Male","M","2020","2020",15,128110,11.7,6.6,19.3
,"St. Tammany Parish, LA","22103","Male","M","2021","2021",18,131559,13.7,8.1,21.6
,"St. Tammany Parish, LA","22103","Male","M","2022","2022",15,133823,11.2,6.3,18.5
,"St. Tammany Parish, LA","22103","Male","M","2024 ","2024",12,135527,8.9,4.6,15.5
,"Tangipahoa Parish, LA","22105","Male","M","2022","2022",16,66951,23.9,13.7,38.8
,"Tangipahoa Parish, LA","22105","Male","M","2024 ","2024",12,67918,17.7,9.1,30.9
,"Washington Parish, LA","22117","Male","M","2022","2022",10,22488,44.5,21.3,81.8
,"Cumberland County, ME","23005","Female","F","2020","2020",10,153587,6.5,3.1,12.0
,"Cumberland County, ME","23005","Male","M","2018","2018",10,142464,7.0,3.4,12.9
,"Cumberland County, ME","23005","Male","M","2019","2019",11,142916,7.7,3.8,13.8
,"Cumberland County, ME","23005","Male","M","2021","2021",12,149001,8.1,4.2,14.1
,"Anne Arundel County, MD","24003","Female","F","2018","2018",20,290698,6.9,4.2,10.6
,"Anne Arundel County, MD","24003","Female","F","2019","2019",19,292764,6.5,3.9,10.1
,"Anne Arundel County, MD","24003","Female","F","2020","2020",15,294520,5.1,2.9,8.4
,"Anne Arundel County, MD","24003","Female","F","2021","2021",14,296729,4.7,2.6,7.9
,"Anne Arundel County, MD","24003","Male","M","2018","2018",30,285333,10.5,7.1,15.0
,"Anne Arundel County, MD","24003","Male","M","2019","2019",38,286470,13.3,9.4,18.2
,"Anne Arundel County, MD","24003","Male","M","2020","2020",22,288257,7.6,4.8,11.6
,"Anne Arundel County, MD","24003","Male","M","2021","2021",22,293607,7.5,4.7,11.3
,"Baltimore County, MD","24005","Female","F","2018","2018",25,435721,5.7,3.7,8.5
,"Baltimore County, MD","24005","Female","F","2019","2019",22,435635,5.1,3.2,7.6
,"Baltimore County, MD","24005","Female","F","2020","2020",24,435594,5.5,3.5,8.2
,"Baltimore County, MD","24005","Female","F","2021","2021",16,445471,3.6,2.1,5.8
,"Baltimore County, MD","24005","Female","F","2023","2023",15,443619,3.4,1.9,5.6
,"Baltimore County, MD","24005","Female","F","2024 ","2024",11,448419,2.5,1.2,4.4
,"Baltimore County, MD","24005","Male","M","2018","2018",54,392710,13.8,10.3,17.9
,"Baltimore County, MD","24005","Male","M","2019","2019",45,391735,11.5,8.4,15.4
,"Baltimore County, MD","24005","Male","M","2020","2020",31,390423,7.9,5.4,11.3
,"Baltimore County, MD","24005","Male","M","2021","2021",27,403845,6.7,4.4,9.7
,"Baltimore County, MD","24005","Male","M","2022","2022",23,402480,5.7,3.6,8.6
,"Baltimore County, MD","24005","Male","M","2023","2023",11,401084,2.7,1.4,4.9
,"Baltimore County, MD","24005","Male","M","2024 ","2024",21,404006,5.2,3.2,7.9
,"Carroll County, MD","24013","Male","M","2018","2018",13,83295,15.6,8.3,26.7
,"Carroll County, MD","24013","Male","M","2019","2019",11,83303,13.2,6.6,23.6
,"Frederick County, MD","24021","Male","M","2018","2018",12,126126,9.5,4.9,16.6
,"Frederick County, MD","24021","Male","M","2019","2019",15,127888,11.7,6.6,19.3
,"Harford County, MD","24025","Female","F","2019","2019",10,130315,7.7,3.7,14.1
,"Harford County, MD","24025","Male","M","2018","2018",13,124388,10.5,5.6,17.9
,"Harford County, MD","24025","Male","M","2019","2019",10,125126,8.0,3.8,14.7
,"Harford County, MD","24025","Male","M","2020","2020",10,125674,8.0,3.8,14.6
,"Harford County, MD","24025","Male","M","2022","2022",13,130118,10.0,5.3,17.1
,"Montgomery County, MD","24031","Female","F","2018","2018",19,543648,3.5,2.1,5.5
,"Montgomery County, MD","24031","Female","F","2019","2019",12,542631,2.2,1.1,3.9
,"Montgomery County, MD","24031","Male","M","2019","2019",17,508057,3.3,1.9,5.4
,"Montgomery County, MD","24031","Male","M","2020","2020",15,508752,2.9,1.7,4.9
,"Montgomery County, MD","24031","Male","M","2021","2021",13,513422,2.5,1.3,4.3
,"Montgomery County, MD","24031","Male","M","2022","2022",16,513460,3.1,1.8,5.1
,"Montgomery County, MD","24031","Male","M","2023","2023",15,515642,2.9,1.6,4.8
,"Prince George's County, MD","24033","Female","F","2018","2018",16,471562,3.4,1.9,5.5
,"Prince George's County, MD","24033","Male","M","2018","2018",19,437746,4.3,2.6,6.8
,"Prince George's County, MD","24033","Male","M","2019","2019",25,437023,5.7,3.7,8.4
,"Prince George's County, MD","24033","Male","M","2020","2020",20,436771,4.6,2.8,7.1
,"Prince George's County, MD","24033","Male","M","2021","2021",21,461177,4.6,2.8,7.0
,"Prince George's County, MD","24033","Male","M","2022","2022",14,457803,3.1,1.7,5.1
,"Prince George's County, MD","24033","Male","M","2023","2023",14,458226,3.1,1.7,5.1
,"Washington County, MD","24043","Male","M","2018","2018",10,76833,13.0,6.2,23.9
,"Washington County, MD","24043","Male","M","2019","2019",12,76858,15.6,8.1,27.3
,"Baltimore city, MD","24510","Female","F","2018","2018",25,320120,7.8,5.1,11.5
,"Baltimore city, MD","24510","Female","F","2019","2019",40,315367,12.7,9.1,17.3
,"Baltimore city, MD","24510","Female","F","2020","2020",26,311990,8.3,5.4,12.2
,"Baltimore city, MD","24510","Female","F","2021","2021",18,305846,5.9,3.5,9.3
,"Baltimore city, MD","24510","Female","F","2022","2022",12,304930,3.9,2.0,6.9
,"Baltimore city, MD","24510","Female","F","2023","2023",13,303219,4.3,2.3,7.3
,"Baltimore city, MD","24510","Female","F","2024 ","2024",20,304881,6.6,4.0,10.1
,"Baltimore city, MD","24510","Male","M","2018","2018",64,282375,22.7,17.5,28.9
,"Baltimore city, MD","24510","Male","M","2019","2019",65,278123,23.4,18.0,29.8
,"Baltimore city, MD","24510","Male","M","2020","2020",58,274141,21.2,16.1,27.4
,"Baltimore city, MD","24510","Male","M","2021","2021",36,270652,13.3,9.3,18.4
,"Baltimore city, MD","24510","Male","M","2022","2022",30,265001,11.3,7.6,16.2
,"Baltimore city, MD","24510","Male","M","2023","2023",30,262020,11.4,7.7,16.3
,"Baltimore city, MD","24510","Male","M","2024 ","2024",48,263390,18.2,13.4,24.2
,"Bristol County, MA","25005","Female","F","2022","2022",15,296085,5.1,2.8,8.4
,"Bristol County, MA","25005","Male","M","2018","2018",14,273143,5.1,2.8,8.6
,"Bristol County, MA","25005","Male","M","2019","2019",11,273426,4.0,2.0,7.2
,"Bristol County, MA","25005","Male","M","2021","2021",19,283040,6.7,4.0,10.5
,"Bristol County, MA","25005","Male","M","2022","2022",19,283983,6.7,4.0,10.4
,"Bristol County, MA","25005","Male","M","2023","2023",10,284353,3.5,1.7,6.5
,"Essex County, MA","25009","Female","F","2018","2018",11,409374,2.7,1.3,4.8
,"Essex County, MA","25009","Female","F","2021","2021",11,415502,2.6,1.3,4.7
,"Essex County, MA","25009","Male","M","2018","2018",14,381264,3.7,2.0,6.2
,"Essex County, MA","25009","Male","M","2019","2019",17,380330,4.5,2.6,7.2
,"Essex County, MA","25009","Male","M","2020","2020",20,381127,5.2,3.2,8.1
,"Essex County, MA","25009","Male","M","2021","2021",11,391572,2.8,1.4,5.0
,"Essex County, MA","25009","Male","M","2022","2022",15,392908,3.8,2.1,6.3
,"Essex County, MA","25009","Male","M","2024 ","2024",10,400089,2.5,1.2,4.6
,"Hampden County, MA","25013","Female","F","2018","2018",17,243018,7.0,4.1,11.2
,"Hampden County, MA","25013","Female","F","2019","2019",10,241120,4.1,2.0,7.6
,"Hampden County, MA","25013","Female","F","2020","2020",16,239892,6.7,3.8,10.8
,"Hampden County, MA","25013","Female","F","2021","2021",10,237951,4.2,2.0,7.7
,"Hampden County, MA","25013","Male","M","2018","2018",33,227388,14.5,10.0,20.4
,"Hampden County, MA","25013","Male","M","2019","2019",25,225252,11.1,7.2,16.4
,"Hampden County, MA","25013","Male","M","2020","2020",33,224094,14.7,10.1,20.7
,"Hampden County, MA","25013","Male","M","2021","2021",14,224767,6.2,3.4,10.5
,"Hampden County, MA","25013","Male","M","2022","2022",21,224729,9.3,5.8,14.3
,"Hampden County, MA","25013","Male","M","2023","2023",12,223802,5.4,2.8,9.4
,"Hampden County, MA","25013","Male","M","2024 ","2024",10,225946,4.4,2.1,8.1
,"Middlesex County, MA","25017","Female","F","2019","2019",16,822154,1.9,1.1,3.2
,"Middlesex County, MA","25017","Female","F","2020","2020",12,819531,1.5,0.8,2.6
,"Middlesex County, MA","25017","Female","F","2022","2022",18,817719,2.2,1.3,3.5
,"Middlesex County, MA","25017","Male","M","2018","2018",24,790488,3.0,1.9,4.5
,"Middlesex County, MA","25017","Male","M","2019","2019",25,789545,3.2,2.0,4.7
,"Middlesex County, MA","25017","Male","M","2020","2020",15,789848,1.9,1.1,3.1
,"Middlesex County, MA","25017","Male","M","2021","2021",15,797167,1.9,1.1,3.1
,"Middlesex County, MA","25017","Male","M","2022","2022",19,799386,2.4,1.4,3.7
,"Middlesex County, MA","25017","Male","M","2023","2023",19,801610,2.4,1.4,3.7
,"Middlesex County, MA","25017","Male","M","2024 ","2024",16,824812,1.9,1.1,3.2
,"Norfolk County, MA","25021","Female","F","2018","2018",13,366154,3.6,1.9,6.1
,"Norfolk County, MA","25021","Male","M","2018","2018",15,339234,4.4,2.5,7.3
,"Norfolk County, MA","25021","Male","M","2019","2019",11,340263,3.2,1.6,5.8
,"Norfolk County, MA","25021","Male","M","2020","2020",15,341980,4.4,2.5,7.2
,"Norfolk County, MA","25021","Male","M","2022","2022",10,352656,2.8,1.4,5.2
,"Norfolk County, MA","25021","Male","M","2023","2023",11,352078,3.1,1.6,5.6
,"Plymouth County, MA","25023","Male","M","2018","2018",16,251872,6.4,3.6,10.3
,"Plymouth County, MA","25023","Male","M","2019","2019",15,253241,5.9,3.3,9.8
,"Plymouth County, MA","25023","Male","M","2020","2020",15,254502,5.9,3.3,9.7
,"Plymouth County, MA","25023","Male","M","2021","2021",12,260788,4.6,2.4,8.0
,"Plymouth County, MA","25023","Male","M","2022","2022",10,261254,3.8,1.8,7.0
,"Plymouth County, MA","25023","Male","M","2023","2023",12,261679,4.6,2.4,8.0
,"Suffolk County, MA","25025","Female","F","2021","2021",13,398936,3.3,1.7,5.6
,"Suffolk County, MA","25025","Male","M","2018","2018",16,390083,4.1,2.3,6.7
,"Suffolk County, MA","25025","Male","M","2019","2019",17,388110,4.4,2.6,7.0
,"Suffolk County, MA","25025","Male","M","2020","2020",14,386458,3.6,2.0,6.1
,"Suffolk County, MA","25025","Male","M","2021","2021",13,372309,3.5,1.9,6.0
,"Suffolk County, MA","25025","Male","M","2022","2022",14,370584,3.8,2.1,6.3
,"Suffolk County, MA","25025","Male","M","2023","2023",16,370199,4.3,2.5,7.0
,"Worcester County, MA","25027","Female","F","2020","2020",14,420494,3.3,1.8,5.6
,"Worcester County, MA","25027","Female","F","2022","2022",12,433731,2.8,1.4,4.8
,"Worcester County, MA","25027","Male","M","2018","2018",20,409671,4.9,3.0,7.5
,"Worcester County, MA","25027","Male","M","2019","2019",14,409610,3.4,1.9,5.7
,"Worcester County, MA","25027","Male","M","2020","2020",33,408718,8.1,5.6,11.3
,"Worcester County, MA","25027","Male","M","2021","2021",13,427780,3.0,1.6,5.2
,"Worcester County, MA","25027","Male","M","2022","2022",17,429196,4.0,2.3,6.3
,"Calhoun County, MI","26025","Female","F","2018","2018",11,68670,16.0,8.0,28.7
,"Calhoun County, MI","26025","Male","M","2018","2018",11,65817,16.7,8.3,29.9
,"Calhoun County, MI","26025","Male","M","2020","2020",11,65450,16.8,8.4,30.1
,"Genesee County, MI","26049","Female","F","2018","2018",26,210650,12.3,8.1,18.1
,"Genesee County, MI","26049","Female","F","2019","2019",11,210112,5.2,2.6,9.4
,"Genesee County, MI","26049","Female","F","2020","2020",10,209829,4.8,2.3,8.8
,"Genesee County, MI","26049","Female","F","2021","2021",14,208300,6.7,3.7,11.3
,"Genesee County, MI","26049","Female","F","2024 ","2024",13,207403,6.3,3.3,10.7
,"Genesee County, MI","26049","Male","M","2018","2018",28,196242,14.3,9.5,20.6
,"Genesee County, MI","26049","Male","M","2019","2019",19,195701,9.7,5.8,15.2
,"Genesee County, MI","26049","Male","M","2020","2020",21,194965,10.8,6.7,16.5
,"Genesee County, MI","26049","Male","M","2021","2021",15,195908,7.7,4.3,12.6
,"Genesee County, MI","26049","Male","M","2022","2022",16,195092,8.2,4.7,13.3
,"Genesee County, MI","26049","Male","M","2023","2023",14,194443,7.2,3.9,12.1
,"Genesee County, MI","26049","Male","M","2024 ","2024",11,194876,5.6,2.8,10.1
,"Ingham County, MI","26065","Female","F","2019","2019",11,149950,7.3,3.7,13.1
,"Ingham County, MI","26065","Male","M","2019","2019",13,142456,9.1,4.9,15.6
,"Ingham County, MI","26065","Male","M","2020","2020",18,141654,12.7,7.5,20.1
,"Ingham County, MI","26065","Male","M","2021","2021",14,139006,10.1,5.5,16.9
,"Ingham County, MI","26065","Male","M","2022","2022",10,139186,7.2,3.4,13.2
,"Kalamazoo County, MI","26077","Male","M","2018","2018",12,129661,9.3,4.8,16.2
,"Kent County, MI","26081","Female","F","2018","2018",10,331450,3.0,1.4,5.5
,"Kent County, MI","26081","Male","M","2018","2018",10,322336,3.1,1.5,5.7
,"Macomb County, MI","26099","Female","F","2018","2018",21,448915,4.7,2.9,7.2
,"Macomb County, MI","26099","Female","F","2019","2019",26,448357,5.8,3.8,8.5
,"Macomb County, MI","26099","Female","F","2020","2020",19,446962,4.3,2.6,6.6
,"Macomb County, MI","26099","Female","F","2021","2021",20,447052,4.5,2.7,6.9
,"Macomb County, MI","26099","Female","F","2022","2022",18,445538,4.0,2.4,6.4
,"Macomb County, MI","26099","Female","F","2023","2023",11,447134,2.5,1.2,4.4
,"Macomb County, MI","26099","Female","F","2024 ","2024",10,452785,2.2,1.1,4.1
,"Macomb County, MI","26099","Male","M","2018","2018",40,425844,9.4,6.7,12.8
,"Macomb County, MI","26099","Male","M","2019","2019",39,425615,9.2,6.5,12.5
,"Macomb County, MI","26099","Male","M","2020","2020",48,423829,11.3,8.4,15.0
,"Macomb County, MI","26099","Male","M","2021","2021",48,429740,11.2,8.2,14.8
,"Macomb County, MI","26099","Male","M","2022","2022",23,428657,5.4,3.4,8.1
,"Macomb County, MI","26099","Male","M","2024 ","2024",17,433390,3.9,2.3,6.3
,"Muskegon County, MI","26121","Male","M","2021","2021",11,87961,12.5,6.2,22.4
,"Oakland County, MI","26125","Female","F","2021","2021",10,642811,1.6,0.7,2.9
