"Notes","County","County Code","Year","Year Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"Winnebago County, IL","17201","2024 ","2024",11,283790,3.9,1.9,6.9
,"Allen County, IN","18003","2018","2018",21,375351,5.6,3.5,8.6
,"Allen County, IN","18003","2019","2019",41,379299,10.8,7.8,14.7
,"Allen County, IN","18003","2020","2020",25,382187,6.5,4.2,9.7
,"Allen County, IN","18003","2021","2021",45,388608,11.6,8.4,15.5
,"Allen County, IN","18003","2022","2022",39,391449,10.0,7.1,13.6
,"Allen County, IN","18003","2023","2023",27,394545,6.8,4.5,10.0
,"Allen County, IN","18003","2024 ","2024",19,399295,4.8,2.9,7.4
,"Delaware County, IN","18035","2020","2020",10,113454,8.8,4.2,16.2
,"Delaware County, IN","18035","2023","2023",11,112321,9.8,4.9,17.5
,"Delaware County, IN","18035","2024 ","2024",10,112951,8.9,4.2,16.3
,"Elkhart County, IN","18039","2024 ","2024",10,207436,4.8,2.3,8.9
,"Hamilton County, IN","18057","2018","2018",11,330086,3.3,1.7,6.0
,"Hamilton County, IN","18057","2023","2023",10,371645,2.7,1.3,4.9
,"Howard County, IN","18067","2023","2023",11,83831,13.1,6.6,23.5
,"Johnson County, IN","18081","2023","2023",10,167819,6.0,2.9,11.0
,"Lake County, IN","18089","2018","2018",40,484411,8.3,5.9,11.2
,"Lake County, IN","18089","2019","2019",49,485493,10.1,7.5,13.3
,"Lake County, IN","18089","2020","2020",56,487536,11.5,8.7,14.9
,"Lake County, IN","18089","2021","2021",93,498558,18.7,15.1,22.9
,"Lake County, IN","18089","2022","2022",100,499689,20.0,16.1,23.9
,"Lake County, IN","18089","2023","2023",94,500598,18.8,15.2,23.0
,"Lake County, IN","18089","2024 ","2024",58,502955,11.5,8.8,14.9
,"Madison County, IN","18095","2024 ","2024",10,134222,7.5,3.6,13.7
,"Marion County, IN","18097","2018","2018",90,954670,9.4,7.6,11.6
,"Marion County, IN","18097","2019","2019",81,964582,8.4,6.7,10.4
,"Marion County, IN","18097","2020","2020",102,966183,10.6,8.5,12.6
,"Marion County, IN","18097","2021","2021",153,971102,15.8,13.3,18.3
,"Marion County, IN","18097","2022","2022",183,969466,18.9,16.1,21.6
,"Marion County, IN","18097","2023","2023",172,968460,17.8,15.1,20.4
,"Marion County, IN","18097","2024 ","2024",133,981628,13.5,11.2,15.9
,"Porter County, IN","18127","2021","2021",16,174243,9.2,5.2,14.9
,"Porter County, IN","18127","2022","2022",15,174791,8.6,4.8,14.2
,"Porter County, IN","18127","2023","2023",21,175335,12.0,7.4,18.3
,"Porter County, IN","18127","2024 ","2024",14,175860,8.0,4.4,13.4
,"St. Joseph County, IN","18141","2018","2018",16,270771,5.9,3.4,9.6
,"St. Joseph County, IN","18141","2020","2020",22,271484,8.1,5.1,12.3
,"St. Joseph County, IN","18141","2021","2021",20,272212,7.3,4.5,11.3
,"St. Joseph County, IN","18141","2022","2022",29,272234,10.7,7.1,15.3
,"St. Joseph County, IN","18141","2023","2023",20,272848,7.3,4.5,11.3
,"St. Joseph County, IN","18141","2024 ","2024",19,273744,6.9,4.2,10.8
,"Wayne County, IN","18177","2018","2018",14,65936,21.2,11.6,35.6
,"Wayne County, IN","18177","2022","2022",10,66273,15.1,7.2,27.7
,"Wayne County, IN","18177","2024 ","2024",10,66410,15.1,7.2,27.7
,"Polk County, IA","19153","2022","2022",13,501089,2.6,1.4,4.4
,"Polk County, IA","19153","2023","2023",14,505255,2.8,1.5,4.6
,"Johnson County, KS","20091","2022","2022",10,619195,1.6,0.8,3.0
,"Johnson County, KS","20091","2023","2023",10,622237,1.6,0.8,3.0
,"Johnson County, KS","20091","2024 ","2024",12,632276,1.9,1.0,3.3
,"Sedgwick County, KS","20173","2018","2018",15,513607,2.9,1.6,4.8
,"Sedgwick County, KS","20173","2020","2020",18,519907,3.5,2.1,5.5
,"Sedgwick County, KS","20173","2021","2021",41,523828,7.8,5.6,10.6
,"Sedgwick County, KS","20173","2022","2022",39,525525,7.4,5.3,10.1
,"Sedgwick County, KS","20173","2023","2023",29,528469,5.5,3.7,7.9
,"Sedgwick County, KS","20173","2024 ","2024",31,536081,5.8,3.9,8.2
,"Wyandotte County, KS","20209","2022","2022",15,165746,9.0,5.1,14.9
,"Wyandotte County, KS","20209","2023","2023",15,165281,9.1,5.1,15.0
,"Wyandotte County, KS","20209","2024 ","2024",13,169418,7.7,4.1,13.1
,"Campbell County, KY","21037","2018","2018",11,93152,11.8,5.9,21.1
,"Campbell County, KY","21037","2023","2023",12,93702,12.8,6.6,22.4
,"Fayette County, KY","21067","2018","2018",33,323780,10.2,7.0,14.3
,"Fayette County, KY","21067","2019","2019",18,323152,5.6,3.3,8.8
,"Fayette County, KY","21067","2020","2020",34,324735,10.5,7.3,14.6
,"Fayette County, KY","21067","2021","2021",45,321793,14.0,10.2,18.7
,"Fayette County, KY","21067","2022","2022",34,320347,10.6,7.4,14.8
,"Fayette County, KY","21067","2023","2023",44,320154,13.7,10.0,18.4
,"Fayette County, KY","21067","2024 ","2024",27,329437,8.2,5.4,11.9
,"Jefferson County, KY","21111","2018","2018",29,770517,3.8,2.5,5.4
,"Jefferson County, KY","21111","2019","2019",33,766757,4.3,3.0,6.0
,"Jefferson County, KY","21111","2020","2020",58,767452,7.6,5.7,9.8
,"Jefferson County, KY","21111","2021","2021",101,777874,13.0,10.5,15.5
,"Jefferson County, KY","21111","2022","2022",104,773399,13.4,10.9,16.0
,"Jefferson County, KY","21111","2023","2023",129,772144,16.7,13.8,19.6
,"Jefferson County, KY","21111","2024 ","2024",87,793881,11.0,8.8,13.5
,"Kenton County, KY","21117","2018","2018",11,166051,6.6,3.3,11.9
,"Kenton County, KY","21117","2019","2019",13,166998,7.8,4.1,13.3
,"Kenton County, KY","21117","2020","2020",15,167949,8.9,5.0,14.7
,"Kenton County, KY","21117","2021","2021",19,169495,11.2,6.7,17.5
,"Kenton County, KY","21117","2022","2022",15,170313,8.8,4.9,14.5
,"Kenton County, KY","21117","2023","2023",27,171321,15.8,10.4,22.9
,"Kenton County, KY","21117","2024 ","2024",11,174862,6.3,3.1,11.3
,"Caddo Parish, LA","22017","2023","2023",10,226386,4.4,2.1,8.1
,"East Baton Rouge Parish, LA","22033","2020","2020",12,439729,2.7,1.4,4.8
,"East Baton Rouge Parish, LA","22033","2021","2021",11,453301,2.4,1.2,4.3
,"East Baton Rouge Parish, LA","22033","2023","2023",12,448467,2.7,1.4,4.7
,"East Baton Rouge Parish, LA","22033","2024 ","2024",13,453022,2.9,1.5,4.9
,"Jefferson Parish, LA","22051","2018","2018",25,434051,5.8,3.7,8.5
,"Jefferson Parish, LA","22051","2019","2019",30,432493,6.9,4.7,9.9
,"Jefferson Parish, LA","22051","2020","2020",66,432346,15.3,11.8,19.4
,"Jefferson Parish, LA","22051","2021","2021",80,433688,18.4,14.6,23.0
,"Jefferson Parish, LA","22051","2022","2022",91,425884,21.4,17.2,26.2
,"Jefferson Parish, LA","22051","2023","2023",79,421777,18.7,14.8,23.3
,"Jefferson Parish, LA","22051","2024 ","2024",71,427253,16.6,13.0,21.0
,"Lafayette Parish, LA","22055","2020","2020",24,246518,9.7,6.2,14.5
,"Lafayette Parish, LA","22055","2021","2021",18,244205,7.4,4.4,11.6
,"Lafayette Parish, LA","22055","2022","2022",32,247866,12.9,8.8,18.2
,"Lafayette Parish, LA","22055","2023","2023",17,249750,6.8,4.0,10.9
,"Lafayette Parish, LA","22055","2024 ","2024",13,254241,5.1,2.7,8.7
,"Livingston Parish, LA","22063","2021","2021",11,145830,7.5,3.8,13.5
,"Livingston Parish, LA","22063","2022","2022",17,148425,11.5,6.7,18.3
,"Orleans Parish, LA","22071","2018","2018",17,391006,4.3,2.5,7.0
,"Orleans Parish, LA","22071","2019","2019",18,390144,4.6,2.7,7.3
,"Orleans Parish, LA","22071","2020","2020",21,389476,5.4,3.3,8.2
,"Orleans Parish, LA","22071","2021","2021",48,376971,12.7,9.4,16.9
,"Orleans Parish, LA","22071","2022","2022",47,369749,12.7,9.3,16.9
,"Orleans Parish, LA","22071","2023","2023",47,364136,12.9,9.5,17.2
,"Orleans Parish, LA","22071","2024 ","2024",31,362701,8.5,5.8,12.1
,"Ouachita Parish, LA","22073","2022","2022",14,157702,8.9,4.9,14.9
,"Ouachita Parish, LA","22073","2023","2023",12,157568,7.6,3.9,13.3
,"Rapides Parish, LA","22079","2022","2022",11,127189,8.6,4.3,15.5
,"St. Bernard Parish, LA","22087","2022","2022",12,44479,27.0,13.9,47.1
,"St. Tammany Parish, LA","22103","2018","2018",21,258111,8.1,5.0,12.4
,"St. Tammany Parish, LA","22103","2020","2020",17,263446,6.5,3.8,10.3
,"St. Tammany Parish, LA","22103","2021","2021",24,269388,8.9,5.7,13.3
,"St. Tammany Parish, LA","22103","2022","2022",15,273263,5.5,3.1,9.1
,"St. Tammany Parish, LA","22103","2023","2023",18,275583,6.5,3.9,10.3
,"St. Tammany Parish, LA","22103","2024 ","2024",19,277615,6.8,4.1,10.7
,"Tangipahoa Parish, LA","22105","2022","2022",12,137048,8.8,4.5,15.3
,"Tangipahoa Parish, LA","22105","2023","2023",16,138064,11.6,6.6,18.8
,"Androscoggin County, ME","23001","2019","2019",10,108277,9.2,4.4,17.0
,"Androscoggin County, ME","23001","2020","2020",15,108547,13.8,7.7,22.8
,"Androscoggin County, ME","23001","2021","2021",31,111034,27.9,19.0,39.6
,"Androscoggin County, ME","23001","2022","2022",29,113023,25.7,17.2,36.8
,"Androscoggin County, ME","23001","2023","2023",41,113765,36.0,25.9,48.9
,"Androscoggin County, ME","23001","2024 ","2024",27,115272,23.4,15.4,34.1
,"Cumberland County, ME","23005","2018","2018",20,293557,6.8,4.2,10.5
,"Cumberland County, ME","23005","2019","2019",22,295003,7.5,4.7,11.3
,"Cumberland County, ME","23005","2020","2020",20,298111,6.7,4.1,10.4
,"Cumberland County, ME","23005","2021","2021",20,305231,6.6,4.0,10.1
,"Cumberland County, ME","23005","2022","2022",35,307451,11.4,7.9,15.8
,"Cumberland County, ME","23005","2023","2023",56,310230,18.1,13.6,23.4
,"Cumberland County, ME","23005","2024 ","2024",42,313809,13.4,9.6,18.1
,"Hancock County, ME","23009","2023","2023",10,56526,17.7,8.5,32.5
,"Kennebec County, ME","23011","2018","2018",12,122083,9.8,5.1,17.2
,"Kennebec County, ME","23011","2019","2019",18,122302,14.7,8.7,23.3
,"Kennebec County, ME","23011","2020","2020",13,122955,10.6,5.6,18.1
,"Kennebec County, ME","23011","2021","2021",21,124486,16.9,10.4,25.8
,"Kennebec County, ME","23011","2022","2022",28,125540,22.3,14.8,32.2
,"Kennebec County, ME","23011","2023","2023",32,127259,25.1,17.2,35.5
,"Kennebec County, ME","23011","2024 ","2024",28,128461,21.8,14.5,31.5
,"Oxford County, ME","23017","2024 ","2024",11,60039,18.3,9.1,32.8
,"Penobscot County, ME","23019","2018","2018",11,151096,7.3,3.6,13.0
,"Penobscot County, ME","23019","2019","2019",13,152148,8.5,4.5,14.6
,"Penobscot County, ME","23019","2020","2020",18,151655,11.9,7.0,18.8
,"Penobscot County, ME","23019","2021","2021",22,152765,14.4,9.0,21.8
,"Penobscot County, ME","23019","2022","2022",23,153704,15.0,9.5,22.5
,"Penobscot County, ME","23019","2023","2023",15,155312,9.7,5.4,15.9
,"Penobscot County, ME","23019","2024 ","2024",19,156840,12.1,7.3,18.9
,"Somerset County, ME","23025","2022","2022",12,51098,23.5,12.1,41.0
,"Somerset County, ME","23025","2023","2023",13,51302,25.3,13.5,43.3
,"Waldo County, ME","23027","2024 ","2024",11,40617,27.1,13.5,48.5
,"York County, ME","23031","2018","2018",17,206229,8.2,4.8,13.2
,"York County, ME","23031","2019","2019",17,207641,8.2,4.8,13.1
,"York County, ME","23031","2020","2020",17,209066,8.1,4.7,13.0
,"York County, ME","23031","2021","2021",20,214591,9.3,5.7,14.4
,"York County, ME","23031","2022","2022",39,216732,18.0,12.8,24.6
,"York County, ME","23031","2023","2023",26,218586,11.9,7.8,17.4
,"York County, ME","23031","2024 ","2024",25,220143,11.4,7.3,16.8
,"Allegany County, MD","24001","2021","2021",10,67729,14.8,7.1,27.2
,"Allegany County, MD","24001","2023","2023",14,67273,20.8,11.4,34.9
,"Anne Arundel County, MD","24003","2018","2018",80,576031,13.9,11.0,17.3
,"Anne Arundel County, MD","24003","2019","2019",73,579234,12.6,9.9,15.8
,"Anne Arundel County, MD","24003","2020","2020",94,582777,16.1,13.0,19.7
,"Anne Arundel County, MD","24003","2021","2021",87,590336,14.7,11.8,18.2
,"Anne Arundel County, MD","24003","2022","2022",87,593286,14.7,11.7,18.1
,"Anne Arundel County, MD","24003","2023","2023",94,594582,15.8,12.8,19.3
,"Anne Arundel County, MD","24003","2024 ","2024",65,602350,10.8,8.3,13.8
,"Baltimore County, MD","24005","2018","2018",137,828431,16.5,13.8,19.3
,"Baltimore County, MD","24005","2019","2019",124,827370,15.0,12.3,17.6
,"Baltimore County, MD","24005","2020","2020",119,826017,14.4,11.8,17.0
,"Baltimore County, MD","24005","2021","2021",164,849316,19.3,16.4,22.3
,"Baltimore County, MD","24005","2022","2022",163,846161,19.3,16.3,22.2
,"Baltimore County, MD","24005","2023","2023",136,844703,16.1,13.4,18.8
,"Baltimore County, MD","24005","2024 ","2024",86,852425,10.1,8.1,12.5
,"Calvert County, MD","24009","2020","2020",10,93072,10.7,5.2,19.8
,"Calvert County, MD","24009","2021","2021",10,93928,10.6,5.1,19.6
,"Carroll County, MD","24013","2018","2018",25,168429,14.8,9.6,21.9
,"Carroll County, MD","24013","2019","2019",23,168447,13.7,8.7,20.5
,"Carroll County, MD","24013","2020","2020",10,169092,5.9,2.8,10.9
,"Carroll County, MD","24013","2021","2021",18,173873,10.4,6.1,16.4
,"Carroll County, MD","24013","2022","2022",20,175305,11.4,7.0,17.6
,"Carroll County, MD","24013","2023","2023",11,176639,6.2,3.1,11.1
,"Cecil County, MD","24015","2018","2018",12,102826,11.7,6.0,20.4
,"Cecil County, MD","24015","2019","2019",12,102855,11.7,6.0,20.4
,"Cecil County, MD","24015","2020","2020",13,103419,12.6,6.7,21.5
,"Cecil County, MD","24015","2021","2021",12,103905,11.5,6.0,20.2
,"Cecil County, MD","24015","2022","2022",21,104942,20.0,12.4,30.6
,"Cecil County, MD","24015","2023","2023",17,105672,16.1,9.4,25.8
,"Cecil County, MD","24015","2024 ","2024",13,106305,12.2,6.5,20.9
,"Charles County, MD","24017","2018","2018",13,161503,8.0,4.3,13.8
,"Charles County, MD","24017","2019","2019",10,163257,6.1,2.9,11.3
,"Charles County, MD","24017","2020","2020",18,164436,10.9,6.5,17.3
,"Charles County, MD","24017","2021","2021",15,168698,8.9,5.0,14.7
,"Charles County, MD","24017","2022","2022",28,170102,16.5,10.9,23.8
,"Charles County, MD","24017","2023","2023",19,171973,11.0,6.7,17.3
,"Charles County, MD","24017","2024 ","2024",13,174478,7.5,4.0,12.7
,"Dorchester County, MD","24019","2023","2023",10,32879,30.4,14.6,55.9
,"Frederick County, MD","24021","2018","2018",22,255648,8.6,5.4,13.0
,"Frederick County, MD","24021","2019","2019",19,259547,7.3,4.4,11.4
,"Frederick County, MD","24021","2020","2020",27,265161,10.2,6.7,14.8
,"Frederick County, MD","24021","2021","2021",14,279835,5.0,2.7,8.4
,"Frederick County, MD","24021","2022","2022",13,287079,4.5,2.4,7.7
,"Frederick County, MD","24021","2023","2023",21,293391,7.2,4.4,10.9
,"Frederick County, MD","24021","2024 ","2024",13,299317,4.3,2.3,7.4
,"Harford County, MD","24025","2018","2018",38,253956,15.0,10.6,20.5
,"Harford County, MD","24025","2019","2019",30,255441,11.7,7.9,16.8
,"Harford County, MD","24025","2020","2020",25,256805,9.7,6.3,14.4
,"Harford County, MD","24025","2021","2021",46,262977,17.5,12.8,23.3
,"Harford County, MD","24025","2022","2022",33,263867,12.5,8.6,17.6
,"Harford County, MD","24025","2023","2023",42,264644,15.9,11.4,21.5
,"Harford County, MD","24025","2024 ","2024",26,265514,9.8,6.4,14.3
,"Howard County, MD","24027","2018","2018",17,323196,5.3,3.1,8.4
,"Howard County, MD","24027","2019","2019",14,325690,4.3,2.4,7.2
,"Howard County, MD","24027","2021","2021",11,334529,3.3,1.6,5.9
,"Howard County, MD","24027","2022","2022",15,335411,4.5,2.5,7.4
,"Howard County, MD","24027","2023","2023",14,336001,4.2,2.3,7.0
,"Howard County, MD","24027","2024 ","2024",18,339668,5.3,3.1,8.4
,"Montgomery County, MD","24031","2018","2018",20,1052567,1.9,1.2,2.9
,"Montgomery County, MD","24031","2019","2019",43,1050688,4.1,3.0,5.5
,"Montgomery County, MD","24031","2020","2020",28,1051816,2.7,1.8,3.8
,"Montgomery County, MD","24031","2021","2021",44,1054827,4.2,3.0,5.6
,"Montgomery County, MD","24031","2022","2022",42,1052521,4.0,2.9,5.4
,"Montgomery County, MD","24031","2023","2023",61,1058474,5.8,4.4,7.4
,"Montgomery County, MD","24031","2024 ","2024",31,1082273,2.9,1.9,4.1
,"Prince George's County, MD","24033","2018","2018",32,909308,3.5,2.4,5.0
,"Prince George's County, MD","24033","2019","2019",41,909327,4.5,3.2,6.1
,"Prince George's County, MD","24033","2020","2020",65,909612,7.1,5.5,9.1
,"Prince George's County, MD","24033","2021","2021",77,955306,8.1,6.4,10.1
,"Prince George's County, MD","24033","2022","2022",108,946971,11.4,9.3,13.6
,"Prince George's County, MD","24033","2023","2023",128,947430,13.5,11.2,15.9
,"Prince George's County, MD","24033","2024 ","2024",91,966629,9.4,7.6,11.6
,"St. Mary's County, MD","24037","2018","2018",13,112664,11.5,6.1,19.7
,"St. Mary's County, MD","24037","2019","2019",14,113510,12.3,6.7,20.7
,"St. Mary's County, MD","24037","2021","2021",19,114468,16.6,10.0,25.9
,"St. Mary's County, MD","24037","2022","2022",15,114877,13.1,7.3,21.5
,"St. Mary's County, MD","24037","2023","2023",16,115281,13.9,7.9,22.5
,"Somerset County, MD","24039","2022","2022",10,24546,40.7,19.5,74.9
,"Washington County, MD","24043","2018","2018",16,150926,10.6,6.1,17.2
,"Washington County, MD","24043","2019","2019",19,151049,12.6,7.6,19.6
,"Washington County, MD","24043","2020","2020",21,151146,13.9,8.6,21.2
,"Washington County, MD","24043","2021","2021",28,154937,18.1,12.0,26.1
,"Washington County, MD","24043","2022","2022",31,155590,19.9,13.5,28.3
,"Washington County, MD","24043","2023","2023",43,155813,27.6,20.0,37.2
,"Washington County, MD","24043","2024 ","2024",21,157228,13.4,8.3,20.4
,"Wicomico County, MD","24045","2018","2018",10,103195,9.7,4.6,17.8
,"Wicomico County, MD","24045","2019","2019",20,103609,19.3,11.8,29.8
,"Wicomico County, MD","24045","2020","2020",14,103990,13.5,7.4,22.6
,"Wicomico County, MD","24045","2021","2021",17,103980,16.3,9.5,26.2
,"Wicomico County, MD","24045","2022","2022",13,104664,12.4,6.6,21.2
,"Wicomico County, MD","24045","2023","2023",24,104800,22.9,14.7,34.1
,"Wicomico County, MD","24045","2024 ","2024",19,106329,17.9,10.8,27.9
,"Worcester County, MD","24047","2023","2023",12,54171,22.2,11.4,38.7
,"Baltimore city, MD","24510","2018","2018",233,602495,38.7,33.7,43.6
,"Baltimore city, MD","24510","2019","2019",233,593490,39.3,34.2,44.3
,"Baltimore city, MD","24510","2020","2020",261,586131,44.5,39.1,49.9
,"Baltimore city, MD","24510","2021","2021",302,576498,52.4,46.5,58.3
,"Baltimore city, MD","24510","2022","2022",347,569931,60.9,54.5,67.3
,"Baltimore city, MD","24510","2023","2023",405,565239,71.7,64.7,78.6
,"Baltimore city, MD","24510","2024 ","2024",246,568271,43.3,37.9,48.7
,"Barnstable County, MA","25001","2018","2018",17,213413,8.0,4.6,12.8
,"Barnstable County, MA","25001","2019","2019",22,212990,10.3,6.5,15.6
,"Barnstable County, MA","25001","2020","2020",25,213164,11.7,7.6,17.3
,"Barnstable County, MA","25001","2021","2021",45,232411,19.4,14.1,25.9
,"Barnstable County, MA","25001","2022","2022",27,232457,11.6,7.7,16.9
,"Barnstable County, MA","25001","2023","2023",32,231735,13.8,9.4,19.5
,"Barnstable County, MA","25001","2024 ","2024",26,232570,11.2,7.3,16.4
,"Berkshire County, MA","25003","2018","2018",14,126348,11.1,6.1,18.6
,"Berkshire County, MA","25003","2019","2019",18,124944,14.4,8.5,22.8
,"Berkshire County, MA","25003","2020","2020",32,124571,25.7,17.6,36.3
,"Berkshire County, MA","25003","2021","2021",34,128657,26.4,18.3,36.9
,"Berkshire County, MA","25003","2022","2022",30,127859,23.5,15.8,33.5
,"Berkshire County, MA","25003","2023","2023",29,126818,22.9,15.3,32.8
,"Berkshire County, MA","25003","2024 ","2024",25,128726,19.4,12.6,28.7
,"Bristol County, MA","25005","2018","2018",74,564022,13.1,10.3,16.5
,"Bristol County, MA","25005","2019","2019",93,565217,16.5,13.3,20.2
,"Bristol County, MA","25005","2020","2020",80,566765,14.1,11.2,17.6
,"Bristol County, MA","25005","2021","2021",155,580164,26.7,22.5,30.9
,"Bristol County, MA","25005","2022","2022",140,580068,24.1,20.1,28.1
,"Bristol County, MA","25005","2023","2023",140,581841,24.1,20.1,28.0
,"Bristol County, MA","25005","2024 ","2024",65,588593,11.0,8.5,14.1
,"Essex County, MA","25009","2018","2018",104,790638,13.2,10.6,15.7
,"Essex County, MA","25009","2019","2019",130,789034,16.5,13.6,19.3
,"Essex County, MA","25009","2020","2020",132,791263,16.7,13.8,19.5
,"Essex County, MA","25009","2021","2021",141,807074,17.5,14.6,20.4
,"Essex County, MA","25009","2022","2022",149,806765,18.5,15.5,21.4
,"Essex County, MA","25009","2023","2023",123,810089,15.2,12.5,17.9
,"Essex County, MA","25009","2024 ","2024",105,823938,12.7,10.3,15.2
,"Franklin County, MA","25011","2021","2021",12,71015,16.9,8.7,29.5
,"Franklin County, MA","25011","2022","2022",11,70894,15.5,7.7,27.8
,"Franklin County, MA","25011","2023","2023",12,70836,16.9,8.8,29.6
,"Hampden County, MA","25013","2018","2018",76,470406,16.2,12.7,20.2
,"Hampden County, MA","25013","2019","2019",71,466372,15.2,11.9,19.2
,"Hampden County, MA","25013","2020","2020",74,463986,15.9,12.5,20.0
,"Hampden County, MA","25013","2021","2021",99,462718,21.4,17.4,26.0
,"Hampden County, MA","25013","2022","2022",126,461041,27.3,22.6,32.1
,"Hampden County, MA","25013","2023","2023",138,460291,30.0,25.0,35.0
,"Hampden County, MA","25013","2024 ","2024",95,464151,20.5,16.6,25.0
,"Hampshire County, MA","25015","2018","2018",11,161355,6.8,3.4,12.2
,"Hampshire County, MA","25015","2019","2019",17,160830,10.6,6.2,16.9
,"Hampshire County, MA","25015","2020","2020",16,161401,9.9,5.7,16.1
,"Hampshire County, MA","25015","2021","2021",18,161572,11.1,6.6,17.6
,"Hampshire County, MA","25015","2022","2022",10,162588,6.2,2.9,11.3
,"Hampshire County, MA","25015","2023","2023",14,162502,8.6,4.7,14.5
,"Hampshire County, MA","25015","2024 ","2024",10,165399,6.0,2.9,11.1
,"Middlesex County, MA","25017","2018","2018",108,1614714,6.7,5.4,7.9
,"Middlesex County, MA","25017","2019","2019",111,1611699,6.9,5.6,8.2
,"Middlesex County, MA","25017","2020","2020",148,1609379,9.2,7.7,10.7
,"Middlesex County, MA","25017","2021","2021",169,1614742,10.5,8.9,12.0
,"Middlesex County, MA","25017","2022","2022",193,1617105,11.9,10.3,13.6
,"Middlesex County, MA","25017","2023","2023",177,1623952,10.9,9.3,12.5
,"Middlesex County, MA","25017","2024 ","2024",119,1668956,7.1,5.8,8.4
,"Norfolk County, MA","25021","2018","2018",62,705388,8.8,6.7,11.3
,"Norfolk County, MA","25021","2019","2019",47,706775,6.6,4.9,8.8
,"Norfolk County, MA","25021","2020","2020",60,709409,8.5,6.5,10.9
,"Norfolk County, MA","25021","2021","2021",75,724505,10.4,8.1,13.0
,"Norfolk County, MA","25021","2022","2022",77,725531,10.6,8.4,13.3
,"Norfolk County, MA","25021","2023","2023",87,727473,12.0,9.6,14.8
,"Norfolk County, MA","25021","2024 ","2024",50,740754,6.7,5.0,8.9
,"Plymouth County, MA","25023","2018","2018",62,518132,12.0,9.2,15.3
,"Plymouth County, MA","25023","2019","2019",58,521202,11.1,8.5,14.4
,"Plymouth County, MA","25023","2020","2020",63,523738,12.0,9.2,15.4
,"Plymouth County, MA","25023","2021","2021",82,533003,15.4,12.2,19.1
,"Plymouth County, MA","25023","2022","2022",99,533069,18.6,15.1,22.6
,"Plymouth County, MA","25023","2023","2023",95,535308,17.7,14.4,21.7
,"Plymouth County, MA","25023","2024 ","2024",69,542090,12.7,9.9,16.1
,"Suffolk County, MA","25025","2018","2018",96,807252,11.9,9.6,14.5
,"Suffolk County, MA","25025","2019","2019",117,803907,14.6,11.9,17.2
,"Suffolk County, MA","25025","2020","2020",156,801582,19.5,16.4,22.5
,"Suffolk County, MA","25025","2021","2021",177,771245,22.9,19.6,26.3
,"Suffolk County, MA","25025","2022","2022",189,766381,24.7,21.1,28.2
,"Suffolk County, MA","25025","2023","2023",229,768425,29.8,25.9,33.7
,"Suffolk County, MA","25025","2024 ","2024",143,793144,18.0,15.1,21.0
,"Worcester County, MA","25027","2018","2018",86,830839,10.4,8.3,12.8
,"Worcester County, MA","25027","2019","2019",92,830622,11.1,8.9,13.6
,"Worcester County, MA","25027","2020","2020",122,829212,14.7,12.1,17.3
,"Worcester County, MA","25027","2021","2021",143,862029,16.6,13.9,19.3
,"Worcester County, MA","25027","2022","2022",170,862927,19.7,16.7,22.7
,"Worcester County, MA","25027","2023","2023",153,866866,17.6,14.9,20.4
,"Worcester County, MA","25027","2024 ","2024",124,881248,14.1,11.6,16.5
,"Bay County, MI","26017","2019","2019",10,103126,9.7,4.7,17.8
,"Bay County, MI","26017","2020","2020",13,102387,12.7,6.8,21.7
,"Bay County, MI","26017","2023","2023",10,102500,9.8,4.7,17.9
,"Berrien County, MI","26021","2022","2022",10,152900,6.5,3.1,12.0
,"Berrien County, MI","26021","2023","2023",12,152261,7.9,4.1,13.8
,"Calhoun County, MI","26025","2018","2018",12,134487,8.9,4.6,15.6
,"Calhoun County, MI","26025","2020","2020",12,133580,9.0,4.6,15.7
,"Calhoun County, MI","26025","2021","2021",12,133819,9.0,4.6,15.7
,"Calhoun County, MI","26025","2022","2022",12,133289,9.0,4.7,15.7
,"Calhoun County, MI","26025","2023","2023",10,133366,7.5,3.6,13.8
,"Calhoun County, MI","26025","2024 ","2024",14,133785,10.5,5.7,17.6
,"Genesee County, MI","26049","2018","2018",83,406892,20.4,16.2,25.3
,"Genesee County, MI","26049","2019","2019",75,405813,18.5,14.5,23.2
,"Genesee County, MI","26049","2020","2020",60,404794,14.8,11.3,19.1
,"Genesee County, MI","26049","2021","2021",80,404208,19.8,15.7,24.6
,"Genesee County, MI","26049","2022","2022",97,401983,24.1,19.6,29.4
,"Genesee County, MI","26049","2023","2023",116,401522,28.9,23.6,34.1
,"Genesee County, MI","26049","2024 ","2024",77,402279,19.1,15.1,23.9
,"Ingham County, MI","26065","2018","2018",30,292735,10.2,6.9,14.6
,"Ingham County, MI","26065","2019","2019",35,292406,12.0,8.3,16.6
,"Ingham County, MI","26065","2020","2020",25,290609,8.6,5.6,12.7
,"Ingham County, MI","26065","2021","2021",36,284034,12.7,8.9,17.5
,"Ingham County, MI","26065","2022","2022",46,284108,16.2,11.9,21.6
,"Ingham County, MI","26065","2023","2023",51,284637,17.9,13.3,23.6
,"Ingham County, MI","26065","2024 ","2024",23,290427,7.9,5.0,11.9
,"Jackson County, MI","26075","2021","2021",11,160050,6.9,3.4,12.3
,"Jackson County, MI","26075","2022","2022",16,160066,10.0,5.7,16.2
